material,materialid,maintenance
Städning,0,2022-11-01T09:00:37
Metallförpackningar,3,2022-10-31T09:04:03
Pappersförpackningar,5,2022-11-01T08:53:36
Tidningar,13,2022-10-31T10:12:10
Plastförpackningar,16,2022-11-01T17:18:42
Ofärgade glasförpackningar,18,2022-10-30T18:52:19
Färgade glasförpackningar,19,2022-10-30T18:52:19
Städning,0,2022-11-02T09:09:01
Pappersförpackningar,5,2022-11-02T14:49:42
Plastförpackningar,16,2022-11-02T14:28:55
Städning,0,2022-11-03T08:33:51
Pappersförpackningar,5,2022-11-03T16:14:37
Plastförpackningar,16,2022-11-03T14:42:28
Städning,0,2022-11-04T08:52:21
Pappersförpackningar,5,2022-11-04T15:28:12
Tidningar,13,2022-11-04T09:48:12
Plastförpackningar,16,2022-11-04T16:06:22
Städning,0,2022-11-05T09:41:55
Pappersförpackningar,5,2022-11-05T14:26:34
Plastförpackningar,16,2022-11-05T10:07:53
Ofärgade glasförpackningar,18,2022-11-05T13:34:35
Färgade glasförpackningar,19,2022-11-05T13:34:35
Städning,0,2022-11-06T08:04:33
Pappersförpackningar,5,2022-11-06T13:43:57
Plastförpackningar,16,2022-11-06T09:56:27
Städning,0,2022-11-07T08:06:47
Pappersförpackningar,5,2022-11-07T14:12:17
Tidningar,13,2022-11-07T09:52:21
Plastförpackningar,16,2022-11-07T16:12:54
Städning,0,2022-11-08T08:35:43
Pappersförpackningar,5,2022-11-08T14:27:02
Plastförpackningar,16,2022-11-08T14:55:29
Städning,0,2022-11-09T09:06:45
Pappersförpackningar,5,2022-11-09T14:58:48
Plastförpackningar,16,2022-11-09T14:48:05
Ofärgade glasförpackningar,18,2022-11-09T11:56:23
Färgade glasförpackningar,19,2022-11-09T11:56:23
Städning,0,2022-11-10T09:13:24
Pappersförpackningar,5,2022-11-10T15:47:13
Plastförpackningar,16,2022-11-10T13:12:12
Städning,0,2022-11-11T09:01:44
Metallförpackningar,3,2022-11-11T10:08:37
Pappersförpackningar,5,2022-11-11T14:36:00
Tidningar,13,2022-11-11T09:23:32
Plastförpackningar,16,2022-11-11T14:54:38
Städning,0,2022-11-12T09:11:10
Pappersförpackningar,5,2022-11-12T14:47:19
Plastförpackningar,16,2022-11-12T10:23:37
Städning,0,2022-11-13T08:22:50
Pappersförpackningar,5,2022-11-13T13:48:11
Plastförpackningar,16,2022-11-13T10:23:55
Städning,0,2022-11-14T08:49:06
Metallförpackningar,3,2022-11-14T11:12:10
Pappersförpackningar,5,2022-11-14T15:34:54
Plastförpackningar,16,2022-11-14T13:04:37
Ofärgade glasförpackningar,18,2022-11-14T07:44:09
Färgade glasförpackningar,19,2022-11-14T07:44:09
Städning,0,2022-11-15T08:52:58
Pappersförpackningar,5,2022-11-15T15:45:34
Plastförpackningar,16,2022-11-15T15:30:37
Städning,0,2022-11-16T08:51:58
Pappersförpackningar,5,2022-11-16T14:23:21
Plastförpackningar,16,2022-11-16T14:39:58
Städning,0,2022-11-17T08:50:13
Pappersförpackningar,5,2022-11-17T10:00:24
Plastförpackningar,16,2022-11-17T13:31:11
Städning,0,2022-11-18T09:23:34
Pappersförpackningar,5,2022-11-18T13:39:17
Tidningar,13,2022-11-18T09:12:58
Plastförpackningar,16,2022-11-18T14:17:03
Ofärgade glasförpackningar,18,2022-11-18T13:51:47
Färgade glasförpackningar,19,2022-11-18T13:51:47
Städning,0,2022-11-19T09:19:20
Pappersförpackningar,5,2022-11-19T15:16:32
Plastförpackningar,16,2022-11-19T10:22:47
Städning,0,2022-11-20T09:00:48
Pappersförpackningar,5,2022-11-20T15:35:02
Plastförpackningar,16,2022-11-20T12:42:11
Städning,0,2022-11-21T08:53:48
Pappersförpackningar,5,2022-11-21T16:48:05
Städning,0,2022-11-23T09:40:46
Pappersförpackningar,5,2022-11-23T15:03:43
Plastförpackningar,16,2022-11-23T16:22:30
Ofärgade glasförpackningar,18,2022-11-22T15:27:16
Färgade glasförpackningar,19,2022-11-22T15:27:16
Städning,0,2022-11-24T09:10:40
Pappersförpackningar,5,2022-11-24T08:34:25
Plastförpackningar,16,2022-11-24T15:31:28
Städning,0,2022-11-25T09:51:53
Metallförpackningar,3,2022-11-25T11:17:49
Pappersförpackningar,5,2022-11-25T14:11:25
Tidningar,13,2022-11-25T13:01:23
Plastförpackningar,16,2022-11-25T16:01:41
Städning,0,2022-11-26T09:41:42
Pappersförpackningar,5,2022-11-26T16:00:36
Städning,0,2022-11-27T08:32:56
Pappersförpackningar,5,2022-11-27T17:53:27
Plastförpackningar,16,2022-11-27T09:56:44
Städning,0,2022-11-28T08:28:55
