material,materialid,maintenance
Städning,0,2022-10-31T15:23:54
Metallförpackningar,3,2022-07-20T06:35:03
Pappersförpackningar,5,2022-10-31T10:47:55
Tidningar,13,2022-08-17T14:37:57
Plastförpackningar,16,2022-10-28T07:51:50
Ofärgade glasförpackningar,18,2022-10-26T09:53:59
Färgade glasförpackningar,19,2022-10-26T09:53:59
Städning,0,2022-11-02T06:55:44
Pappersförpackningar,5,2022-11-03T10:42:13
Städning,0,2022-11-04T14:33:25
Plastförpackningar,16,2022-11-04T08:00:48
Pappersförpackningar,5,2022-11-05T09:51:15
Städning,0,2022-11-07T16:33:34
Pappersförpackningar,5,2022-11-07T11:18:18
Städning,0,2022-11-09T05:41:04
Pappersförpackningar,5,2022-11-10T09:44:26
Städning,0,2022-11-11T13:51:14
Plastförpackningar,16,2022-11-11T07:48:51
Pappersförpackningar,5,2022-11-12T10:08:45
Städning,0,2022-11-14T16:01:06
Pappersförpackningar,5,2022-11-14T11:05:19
Städning,0,2022-11-16T05:55:30
Pappersförpackningar,5,2022-11-17T09:04:25
Städning,0,2022-11-18T14:15:12
Pappersförpackningar,5,2022-11-19T10:03:00
Städning,0,2022-11-21T17:41:54
Pappersförpackningar,5,2022-11-21T11:01:23
Städning,0,2022-11-23T06:00:01
Plastförpackningar,16,2022-11-22T09:33:16
Ofärgade glasförpackningar,18,2022-11-23T12:44:17
Färgade glasförpackningar,19,2022-11-23T12:44:17
Pappersförpackningar,5,2022-11-24T09:57:15
Städning,0,2022-11-25T15:02:14
Pappersförpackningar,5,2022-11-26T10:31:35
Städning,0,2022-11-28T18:02:37
Metallförpackningar,3,2022-11-28T10:24:05
Pappersförpackningar,5,2022-11-28T11:21:33
Plastförpackningar,16,2022-11-29T09:19:11
Städning,0,2022-12-12T13:39:04
Pappersförpackningar,5,2022-12-12T11:20:08
Plastförpackningar,16,2022-12-13T10:20:18
Städning,0,2023-01-02T17:49:18
Pappersförpackningar,5,2023-01-03T08:48:11
Plastförpackningar,16,2023-01-03T09:48:21
Ofärgade glasförpackningar,18,2022-12-29T13:46:50
Färgade glasförpackningar,19,2022-12-29T13:46:50
Städning,0,2023-01-13T12:26:24
Pappersförpackningar,5,2023-01-14T10:19:29
Tidningar,13,2023-01-06T09:16:24
Plastförpackningar,16,2023-01-10T10:13:55
Ofärgade glasförpackningar,18,2023-01-13T10:51:48
Färgade glasförpackningar,19,2023-01-13T10:51:48
Städning,0,2023-01-16T16:45:31
Pappersförpackningar,5,2023-01-16T11:17:10
Plastförpackningar,16,2023-01-17T09:01:53
Städning,0,2023-01-18T05:56:03
Pappersförpackningar,5,2023-01-19T10:22:11
Städning,0,2023-01-20T13:42:33
Pappersförpackningar,5,2023-01-21T10:13:48
Städning,0,2023-01-23T17:24:12
Pappersförpackningar,5,2023-01-23T10:58:54
Städning,0,2023-01-25T08:11:30
Pappersförpackningar,5,2023-01-26T09:25:59
Plastförpackningar,16,2023-01-24T09:43:43
Städning,0,2023-01-27T14:36:38
Pappersförpackningar,5,2023-01-28T10:05:54
Städning,0,2023-01-30T16:49:24
Pappersförpackningar,5,2023-01-30T11:13:01
Plastförpackningar,16,2023-01-31T08:53:11
Städning,0,2023-02-01T08:56:06
Pappersförpackningar,5,2023-02-02T10:23:11
Ofärgade glasförpackningar,18,2023-02-02T11:04:01
Färgade glasförpackningar,19,2023-02-02T11:04:01
Städning,0,2023-02-03T14:53:36
Pappersförpackningar,5,2023-02-04T10:04:41
Städning,0,2023-02-06T15:39:22
Pappersförpackningar,5,2023-02-06T12:25:49
Plastförpackningar,16,2023-02-07T10:03:01
Städning,0,2023-02-08T10:36:39
Städning,0,2023-02-10T12:31:22
Pappersförpackningar,5,2023-02-09T09:04:43
Pappersförpackningar,5,2023-02-11T11:03:10
Städning,0,2023-02-13T15:43:03
Pappersförpackningar,5,2023-02-13T11:09:25
Plastförpackningar,16,2023-02-14T09:10:16
Städning,0,2023-02-15T06:06:08
Pappersförpackningar,5,2023-02-16T10:42:10
Städning,0,2023-02-17T12:11:49
Pappersförpackningar,5,2023-02-18T10:12:40
Städning,0,2023-02-20T16:49:17
Pappersförpackningar,5,2023-02-20T11:11:09
Plastförpackningar,16,2023-02-21T09:34:36
Städning,0,2023-02-22T07:29:26
Pappersförpackningar,5,2023-02-23T09:12:45
Ofärgade glasförpackningar,18,2023-02-23T15:09:03
Färgade glasförpackningar,19,2023-02-23T15:09:03
Städning,0,2023-02-24T14:44:18
Pappersförpackningar,5,2023-02-25T09:59:14
Städning,0,2023-02-27T15:52:16
Pappersförpackningar,5,2023-02-27T12:28:20
Plastförpackningar,16,2023-02-28T09:09:47
Städning,0,2023-03-01T06:12:04
Pappersförpackningar,5,2023-03-02T10:04:42
Städning,0,2023-03-03T14:23:17
Pappersförpackningar,5,2023-03-04T10:03:41
Städning,0,2023-03-06T16:14:31
Pappersförpackningar,5,2023-03-06T10:58:26
Plastförpackningar,16,2023-03-07T10:01:08
Städning,0,2023-03-08T10:12:39
