material,materialid,maintenance
Städning,0,2022-11-01T06:13:55
Metallförpackningar,3,2022-10-20T07:02:25
Pappersförpackningar,5,2022-10-31T07:00:18
Tidningar,13,2022-10-11T11:16:01
Plastförpackningar,16,2022-10-28T08:45:46
Ofärgade glasförpackningar,18,2022-09-27T12:04:25
Färgade glasförpackningar,19,2022-09-27T12:04:25
Städning,0,2022-11-03T15:49:52
Pappersförpackningar,5,2022-11-04T09:08:02
Plastförpackningar,16,2022-11-04T09:14:51
Pappersförpackningar,5,2022-11-07T07:09:15
Städning,0,2022-11-08T16:37:03
Ofärgade glasförpackningar,18,2022-11-09T12:08:25
Färgade glasförpackningar,19,2022-11-09T12:08:25
Städning,0,2022-11-10T13:50:46
Pappersförpackningar,5,2022-11-11T08:00:35
Plastförpackningar,16,2022-11-11T15:29:30
Pappersförpackningar,5,2022-11-14T07:40:53
Städning,0,2022-11-15T06:06:23
Städning,0,2022-11-17T15:13:10
Pappersförpackningar,5,2022-11-18T09:30:41
Plastförpackningar,16,2022-11-18T17:47:57
Pappersförpackningar,5,2022-11-21T06:59:42
Städning,0,2022-11-22T13:17:48
Städning,0,2022-11-24T12:38:25
Pappersförpackningar,5,2022-11-25T08:32:29
Plastförpackningar,16,2022-11-25T08:37:05
Pappersförpackningar,5,2022-11-28T07:03:51
Städning,0,2022-11-29T06:35:42
Städning,0,2022-12-13T06:19:33
Pappersförpackningar,5,2022-12-12T07:37:54
Plastförpackningar,16,2022-12-09T08:45:12
Städning,0,2023-01-03T07:32:10
Pappersförpackningar,5,2023-01-02T07:27:17
Tidningar,13,2022-12-14T14:44:12
Plastförpackningar,16,2022-12-30T20:08:52
Ofärgade glasförpackningar,18,2022-12-29T12:25:01
Färgade glasförpackningar,19,2022-12-29T12:25:01
Städning,0,2023-01-12T14:35:38
Metallförpackningar,3,2023-01-05T06:43:27
Pappersförpackningar,5,2023-01-13T07:54:01
Plastförpackningar,16,2023-01-13T08:50:36
Pappersförpackningar,5,2023-01-16T16:28:43
Städning,0,2023-01-17T19:06:45
Städning,0,2023-01-19T18:01:21
Pappersförpackningar,5,2023-01-20T09:08:07
Plastförpackningar,16,2023-01-20T08:05:56
Pappersförpackningar,5,2023-01-23T07:17:15
Städning,0,2023-01-24T07:17:38
Städning,0,2023-01-26T06:47:48
Pappersförpackningar,5,2023-01-27T08:28:39
Plastförpackningar,16,2023-01-27T18:06:12
Pappersförpackningar,5,2023-01-30T16:19:17
