material,materialid,maintenance
Metallförpackningar,3,2022-10-27T14:17:23
Pappersförpackningar,5,2022-10-28T09:51:18
Tidningar,13,2022-09-28T11:11:59
Plastförpackningar,16,2022-11-01T09:44:18
Ofärgade glasförpackningar,18,2022-09-17T10:45:07
Färgade glasförpackningar,19,2022-09-17T10:45:07
Pappersförpackningar,5,2022-11-04T09:13:55
Plastförpackningar,16,2022-11-08T08:40:27
Pappersförpackningar,5,2022-11-11T19:03:26
Plastförpackningar,16,2022-11-15T09:25:19
Pappersförpackningar,5,2022-11-18T10:18:24
Plastförpackningar,16,2022-11-22T11:37:51
Pappersförpackningar,5,2022-11-25T08:54:37
Tidningar,13,2022-11-28T10:17:20
Plastförpackningar,16,2022-11-29T09:02:19
Metallförpackningar,3,2022-12-08T15:46:39
Pappersförpackningar,5,2022-12-09T07:56:23
Plastförpackningar,16,2022-12-13T10:09:19
Pappersförpackningar,5,2023-01-02T10:13:00
Plastförpackningar,16,2023-01-03T09:42:35
Ofärgade glasförpackningar,18,2022-12-22T08:18:24
Färgade glasförpackningar,19,2022-12-22T08:18:24
Pappersförpackningar,5,2023-01-13T10:10:14
Tidningar,13,2023-01-05T15:14:07
Plastförpackningar,16,2023-01-10T09:52:17
Ofärgade glasförpackningar,18,2023-01-12T08:34:45
Färgade glasförpackningar,19,2023-01-12T08:34:45
Plastförpackningar,16,2023-01-17T07:55:51
Pappersförpackningar,5,2023-01-20T09:51:34
Metallförpackningar,3,2023-01-21T11:55:49
Plastförpackningar,16,2023-01-24T10:18:59
Pappersförpackningar,5,2023-01-27T09:27:03
Plastförpackningar,16,2023-01-31T09:36:29
Tidningar,13,2023-02-01T20:22:50
Pappersförpackningar,5,2023-02-03T10:05:06
Plastförpackningar,16,2023-02-07T09:36:54
Pappersförpackningar,5,2023-02-10T11:42:55
Plastförpackningar,16,2023-02-14T08:44:49
Ofärgade glasförpackningar,18,2023-02-16T07:37:12
Färgade glasförpackningar,19,2023-02-16T07:37:12
Plastförpackningar,16,2023-02-21T08:46:49
Pappersförpackningar,5,2023-02-17T18:20:00
Tidningar,13,2023-02-23T10:51:00
Pappersförpackningar,5,2023-02-24T08:02:19
Metallförpackningar,3,2023-02-27T14:56:32
Plastförpackningar,16,2023-02-28T09:23:03
Pappersförpackningar,5,2023-03-03T07:57:27
Plastförpackningar,16,2023-03-07T10:11:29
Pappersförpackningar,5,2023-03-10T10:17:55
Tidningar,13,2023-03-14T09:23:56
Plastförpackningar,16,2023-03-14T08:29:34
Pappersförpackningar,5,2023-03-17T10:24:59
Plastförpackningar,16,2023-03-21T17:53:27
Pappersförpackningar,5,2023-03-24T09:11:27
Plastförpackningar,16,2023-03-28T09:49:27
Pappersförpackningar,5,2023-03-31T09:05:46
Plastförpackningar,16,2023-04-04T09:09:45
Pappersförpackningar,5,2023-04-07T07:27:55
Tidningar,13,2023-04-09T17:12:40
Plastförpackningar,16,2023-04-11T08:27:02
Pappersförpackningar,5,2023-04-14T09:36:47
Plastförpackningar,16,2023-04-18T11:51:17
Ofärgade glasförpackningar,18,2023-04-19T14:58:24
Färgade glasförpackningar,19,2023-04-19T14:58:24
Metallförpackningar,3,2023-04-20T09:31:31
Pappersförpackningar,5,2023-04-21T08:00:06
Plastförpackningar,16,2023-04-25T08:37:02
Pappersförpackningar,5,2023-04-28T16:13:10
Tidningar,13,2023-05-02T11:56:47
Plastförpackningar,16,2023-05-02T09:13:05
Pappersförpackningar,5,2023-05-05T18:35:12
Plastförpackningar,16,2023-05-09T08:25:53
Pappersförpackningar,5,2023-05-12T17:30:03
Plastförpackningar,16,2023-05-16T10:29:07
Plastförpackningar,16,2023-05-23T10:10:56
Metallförpackningar,3,2023-05-25T18:14:03
Pappersförpackningar,5,2023-05-26T14:34:03
Plastförpackningar,16,2023-05-30T09:22:19
Tidningar,13,2023-05-31T08:55:04
Pappersförpackningar,5,2023-06-02T11:20:01
Ofärgade glasförpackningar,18,2023-06-03T09:21:20
Färgade glasförpackningar,19,2023-06-03T09:21:20
Plastförpackningar,16,2023-06-13T10:34:36
Pappersförpackningar,5,2023-06-16T15:58:02
Plastförpackningar,16,2023-06-20T08:21:41
Tidningar,13,2023-06-26T14:30:38
Plastförpackningar,16,2023-06-27T16:59:00
Pappersförpackningar,5,2023-06-30T12:56:11
Plastförpackningar,16,2023-07-04T07:37:56
Ofärgade glasförpackningar,18,2023-07-05T14:35:06
Färgade glasförpackningar,19,2023-07-05T14:35:06
Metallförpackningar,3,2023-07-10T14:16:03
Plastförpackningar,16,2023-07-11T08:37:57
Tidningar,13,2023-07-12T10:28:19
Pappersförpackningar,5,2023-07-14T14:58:55
Plastförpackningar,16,2023-07-18T09:13:32
Pappersförpackningar,5,2023-07-21T14:08:03
Plastförpackningar,16,2023-07-25T14:00:03
Pappersförpackningar,5,2023-07-28T14:30:33
Plastförpackningar,16,2023-08-01T09:21:12
Pappersförpackningar,5,2023-08-04T20:58:03
Ofärgade glasförpackningar,18,2023-08-07T12:30:45
Färgade glasförpackningar,19,2023-08-07T12:30:45
Pappersförpackningar,5,2023-08-11T07:56:39
Plastförpackningar,16,2023-08-15T09:45:16
Metallförpackningar,3,2023-08-20T15:34:53
Pappersförpackningar,5,2023-08-18T14:59:49
Tidningar,13,2023-08-22T13:42:47
Plastförpackningar,16,2023-08-22T09:34:24
Pappersförpackningar,5,2023-08-25T18:47:08
Plastförpackningar,16,2023-08-29T08:44:23
Pappersförpackningar,5,2023-09-01T15:41:59
Plastförpackningar,16,2023-09-05T18:19:29
