material,materialid,maintenance
Städning,0,2022-11-01T11:44:37
Metallförpackningar,3,2022-10-18T13:00:58
Pappersförpackningar,5,2022-10-31T13:21:07
Plastförpackningar,16,2022-11-01T11:39:50
Ofärgade glasförpackningar,18,2022-09-20T08:54:46
Färgade glasförpackningar,19,2022-09-20T08:54:46
Städning,0,2022-11-02T13:19:11
Pappersförpackningar,5,2022-11-02T11:41:30
Städning,0,2022-11-03T14:09:48
Städning,0,2022-11-04T15:00:07
Pappersförpackningar,5,2022-11-04T11:39:42
Städning,0,2022-11-07T09:45:25
Pappersförpackningar,5,2022-11-07T12:48:26
Städning,0,2022-11-08T09:20:47
Plastförpackningar,16,2022-11-08T10:19:18
Städning,0,2022-11-09T11:18:47
Pappersförpackningar,5,2022-11-09T09:14:46
Ofärgade glasförpackningar,18,2022-11-09T08:45:05
Färgade glasförpackningar,19,2022-11-09T08:45:05
Städning,0,2022-11-10T13:01:38
Städning,0,2022-11-11T11:21:25
Pappersförpackningar,5,2022-11-11T08:02:16
Städning,0,2022-11-14T09:16:57
Pappersförpackningar,5,2022-11-14T12:35:28
Städning,0,2022-11-15T09:32:21
Plastförpackningar,16,2022-11-15T10:56:50
Städning,0,2022-11-16T08:26:03
Pappersförpackningar,5,2022-11-16T08:22:11
Städning,0,2022-11-17T13:34:31
Städning,0,2022-11-18T14:25:42
Pappersförpackningar,5,2022-11-18T13:02:09
Städning,0,2022-11-21T11:39:26
Pappersförpackningar,5,2022-11-21T13:54:51
Städning,0,2022-11-23T12:53:45
Pappersförpackningar,5,2022-11-23T08:05:15
Städning,0,2022-11-24T10:48:38
Städning,0,2022-11-25T11:13:42
Pappersförpackningar,5,2022-11-25T13:22:09
Städning,0,2022-11-28T10:33:50
Pappersförpackningar,5,2022-11-28T12:03:27
Städning,0,2022-11-29T08:57:06
Plastförpackningar,16,2022-11-29T11:31:29
Städning,0,2022-12-13T09:09:36
Metallförpackningar,3,2022-12-12T13:54:38
Pappersförpackningar,5,2022-12-12T06:55:43
Plastförpackningar,16,2022-12-13T11:38:25
Städning,0,2023-01-03T10:29:18
Pappersförpackningar,5,2023-01-02T13:24:10
Plastförpackningar,16,2023-01-03T08:32:02
Ofärgade glasförpackningar,18,2022-12-29T09:30:45
Färgade glasförpackningar,19,2022-12-29T09:30:45
Städning,0,2023-01-13T13:04:10
Pappersförpackningar,5,2023-01-11T12:51:12
Plastförpackningar,16,2023-01-10T10:58:13
Städning,0,2023-01-16T09:56:16
Pappersförpackningar,5,2023-01-16T13:19:44
Städning,0,2023-01-17T09:19:30
Plastförpackningar,16,2023-01-17T08:24:26
Städning,0,2023-01-18T08:15:08
Pappersförpackningar,5,2023-01-18T08:40:33
Städning,0,2023-01-19T12:42:54
Städning,0,2023-01-20T13:33:45
Pappersförpackningar,5,2023-01-20T13:22:48
Städning,0,2023-01-23T10:42:34
Pappersförpackningar,5,2023-01-23T13:29:25
Städning,0,2023-01-24T09:13:12
Plastförpackningar,16,2023-01-24T11:10:47
Städning,0,2023-01-25T11:04:16
Pappersförpackningar,5,2023-01-25T08:12:03
Städning,0,2023-01-26T09:45:29
Städning,0,2023-01-27T13:15:05
Pappersförpackningar,5,2023-01-27T13:52:42
Städning,0,2023-01-30T09:24:53
Pappersförpackningar,5,2023-01-30T14:46:51
Städning,0,2023-01-31T08:51:54
Plastförpackningar,16,2023-01-31T13:48:14
Städning,0,2023-02-01T08:19:36
Pappersförpackningar,5,2023-02-01T09:51:05
Ofärgade glasförpackningar,18,2023-02-01T08:09:09
Färgade glasförpackningar,19,2023-02-01T08:09:09
Städning,0,2023-02-02T10:01:46
Städning,0,2023-02-03T11:41:23
Pappersförpackningar,5,2023-02-03T06:45:29
Städning,0,2023-02-06T09:57:13
Pappersförpackningar,5,2023-02-06T14:03:48
Städning,0,2023-02-07T08:40:45
Metallförpackningar,3,2023-02-07T12:35:45
Plastförpackningar,16,2023-02-07T11:54:08
Städning,0,2023-02-08T11:39:49
Städning,0,2023-02-10T12:43:18
Pappersförpackningar,5,2023-02-10T14:15:06
Städning,0,2023-02-13T09:25:39
Pappersförpackningar,5,2023-02-13T08:01:03
Städning,0,2023-02-14T10:24:53
Plastförpackningar,16,2023-02-14T08:08:09
Städning,0,2023-02-15T12:28:08
Pappersförpackningar,5,2023-02-15T09:41:51
Städning,0,2023-02-16T10:58:23
Städning,0,2023-02-17T15:09:18
Pappersförpackningar,5,2023-02-17T08:08:05
Städning,0,2023-02-20T10:02:27
Pappersförpackningar,5,2023-02-20T14:01:27
Städning,0,2023-02-21T10:42:41
Plastförpackningar,16,2023-02-21T10:34:53
Städning,0,2023-02-22T11:43:18
Städning,0,2023-02-23T09:48:32
Städning,0,2023-02-24T12:31:10
Pappersförpackningar,5,2023-02-24T13:59:18
Städning,0,2023-02-27T09:51:05
Pappersförpackningar,5,2023-02-27T13:50:04
Städning,0,2023-02-28T08:36:10
Plastförpackningar,16,2023-02-28T11:44:10
Städning,0,2023-03-01T13:08:14
Städning,0,2023-03-02T10:38:33
Städning,0,2023-03-03T13:53:19
Pappersförpackningar,5,2023-03-03T13:54:55
Städning,0,2023-03-06T10:01:49
Pappersförpackningar,5,2023-03-06T13:55:24
Städning,0,2023-03-07T09:19:26
Plastförpackningar,16,2023-03-07T12:15:03
Städning,0,2023-03-08T12:40:13
Städning,0,2023-03-09T13:59:54
Städning,0,2023-03-10T13:36:22
Pappersförpackningar,5,2023-03-10T13:50:29
Städning,0,2023-03-13T10:12:06
Pappersförpackningar,5,2023-03-13T14:15:18
Städning,0,2023-03-14T08:07:33
Städning,0,2023-03-15T11:39:02
Städning,0,2023-03-16T10:09:56
Städning,0,2023-03-17T13:03:48
Pappersförpackningar,5,2023-03-17T06:42:29
Städning,0,2023-03-20T09:59:37
Pappersförpackningar,5,2023-03-20T14:12:21
Städning,0,2023-03-21T09:50:18
Plastförpackningar,16,2023-03-21T11:15:53
Städning,0,2023-03-22T12:23:39
Pappersförpackningar,5,2023-03-22T13:16:48
Städning,0,2023-03-23T10:03:56
Städning,0,2023-03-24T13:43:37
Pappersförpackningar,5,2023-03-24T13:26:41
Städning,0,2023-03-27T09:32:11
Pappersförpackningar,5,2023-03-27T14:01:49
Städning,0,2023-03-28T09:21:53
Plastförpackningar,16,2023-03-28T13:50:50
Ofärgade glasförpackningar,18,2023-03-28T08:53:03
Färgade glasförpackningar,19,2023-03-28T08:53:03
Städning,0,2023-03-29T12:09:46
Pappersförpackningar,5,2023-03-29T09:44:33
Städning,0,2023-03-30T10:03:30
Städning,0,2023-03-31T13:48:09
Pappersförpackningar,5,2023-03-31T06:46:34
Städning,0,2023-04-03T09:43:55
Pappersförpackningar,5,2023-04-03T17:10:53
Städning,0,2023-04-04T08:16:36
Metallförpackningar,3,2023-04-04T13:45:26
Plastförpackningar,16,2023-04-04T10:44:01
Städning,0,2023-04-05T13:03:20
Pappersförpackningar,5,2023-04-05T12:58:42
Städning,0,2023-04-06T10:15:38
Städning,0,2023-04-07T08:19:11
Pappersförpackningar,5,2023-04-07T10:28:30
Städning,0,2023-04-10T10:22:13
Pappersförpackningar,5,2023-04-10T11:29:30
Städning,0,2023-04-11T09:08:18
Plastförpackningar,16,2023-04-11T12:36:56
Städning,0,2023-04-12T12:05:37
Pappersförpackningar,5,2023-04-12T09:56:31
Städning,0,2023-04-14T12:27:43
Pappersförpackningar,5,2023-04-14T14:02:28
Städning,0,2023-04-17T09:14:44
Pappersförpackningar,5,2023-04-17T13:23:13
Städning,0,2023-04-18T10:05:04
Plastförpackningar,16,2023-04-18T11:59:15
Städning,0,2023-04-19T12:35:49
Städning,0,2023-04-20T10:18:57
Städning,0,2023-04-21T12:49:31
Pappersförpackningar,5,2023-04-21T06:51:38
Städning,0,2023-04-24T09:31:43
Pappersförpackningar,5,2023-04-24T08:12:58
Städning,0,2023-04-25T09:49:57
Plastförpackningar,16,2023-04-25T08:25:26
Städning,0,2023-04-26T08:14:25
Städning,0,2023-04-27T10:32:04
Städning,0,2023-04-28T12:25:23
Pappersförpackningar,5,2023-04-28T11:49:55
Städning,0,2023-05-01T10:48:12
Pappersförpackningar,5,2023-05-01T13:55:25
Städning,0,2023-05-02T08:57:06
Plastförpackningar,16,2023-05-02T10:50:11
Städning,0,2023-05-03T11:59:53
Städning,0,2023-05-04T10:23:00
Städning,0,2023-05-05T12:34:09
Pappersförpackningar,5,2023-05-05T14:08:58
Städning,0,2023-05-08T09:26:27
Pappersförpackningar,5,2023-05-08T14:08:16
Städning,0,2023-05-09T08:48:42
Plastförpackningar,16,2023-05-09T09:32:45
Städning,0,2023-05-10T09:08:12
Städning,0,2023-05-11T12:18:05
Städning,0,2023-05-12T14:27:21
Pappersförpackningar,5,2023-05-12T13:49:05
Städning,0,2023-05-18T08:20:25
Pappersförpackningar,5,2023-05-15T14:30:15
Plastförpackningar,16,2023-05-16T11:21:04
Städning,0,2023-05-19T13:23:06
Pappersförpackningar,5,2023-05-19T13:32:47
Städning,0,2023-05-22T10:55:00
Pappersförpackningar,5,2023-05-22T14:01:35
Städning,0,2023-05-23T08:30:51
Städning,0,2023-05-24T09:41:41
Ofärgade glasförpackningar,18,2023-05-24T08:46:53
Färgade glasförpackningar,19,2023-05-24T08:46:53
Städning,0,2023-05-25T10:22:27
Städning,0,2023-05-26T12:55:12
Pappersförpackningar,5,2023-05-26T13:03:04
Städning,0,2023-05-29T11:21:11
Pappersförpackningar,5,2023-05-29T14:20:06
Städning,0,2023-05-30T08:44:02
Metallförpackningar,3,2023-05-30T12:20:18
