material,materialid,maintenance
Städning,0,2022-11-01T11:53:01
Metallförpackningar,3,2022-07-14T07:59:28
Pappersförpackningar,5,2022-10-31T10:55:06
Tidningar,13,2022-09-01T14:35:51
Plastförpackningar,16,2022-10-19T10:26:52
Ofärgade glasförpackningar,18,2022-08-16T16:17:04
Färgade glasförpackningar,19,2022-08-16T16:17:04
Pappersförpackningar,5,2022-11-07T11:27:58
Metallförpackningar,3,2022-11-10T08:48:28
Pappersförpackningar,5,2022-11-14T11:42:37
Plastförpackningar,16,2022-11-16T10:28:24
Pappersförpackningar,5,2022-11-21T11:38:45
Pappersförpackningar,5,2022-11-28T11:37:51
Städning,0,2022-11-29T11:14:52
Pappersförpackningar,5,2022-12-12T11:34:42
Städning,0,2022-12-27T12:25:46
Pappersförpackningar,5,2022-12-19T11:25:58
Plastförpackningar,16,2022-12-14T10:43:48
Pappersförpackningar,5,2023-01-09T11:29:14
Plastförpackningar,16,2023-01-11T10:58:36
Pappersförpackningar,5,2023-01-16T12:06:28
Pappersförpackningar,5,2023-01-23T11:46:10
Städning,0,2023-01-24T10:42:27
Pappersförpackningar,5,2023-01-30T11:49:46
Pappersförpackningar,5,2023-02-06T11:25:35
Plastförpackningar,16,2023-02-08T10:46:46
Pappersförpackningar,5,2023-02-13T11:18:52
Pappersförpackningar,5,2023-02-20T12:16:59
Städning,0,2023-02-21T09:34:17
Pappersförpackningar,5,2023-02-27T11:13:03
Metallförpackningar,3,2023-03-02T11:02:29
Pappersförpackningar,5,2023-03-06T11:05:27
Plastförpackningar,16,2023-03-08T10:22:43
Pappersförpackningar,5,2023-03-13T11:18:27
Pappersförpackningar,5,2023-03-20T10:56:42
Städning,0,2023-03-21T10:24:44
Pappersförpackningar,5,2023-03-27T11:17:19
Pappersförpackningar,5,2023-04-03T11:19:46
Plastförpackningar,16,2023-04-05T10:56:10
Pappersförpackningar,5,2023-04-10T10:43:28
Pappersförpackningar,5,2023-04-17T11:12:16
Städning,0,2023-04-18T11:27:49
Pappersförpackningar,5,2023-04-24T11:10:11
Pappersförpackningar,5,2023-05-01T10:18:03
Plastförpackningar,16,2023-05-03T10:34:27
Pappersförpackningar,5,2023-05-08T11:14:50
Städning,0,2023-05-16T11:00:31
Pappersförpackningar,5,2023-05-15T10:59:03
Pappersförpackningar,5,2023-05-22T11:02:54
Pappersförpackningar,5,2023-05-29T11:15:58
Plastförpackningar,16,2023-05-31T10:26:26
Pappersförpackningar,5,2023-06-05T10:58:13
Pappersförpackningar,5,2023-06-12T11:20:17
Städning,0,2023-06-13T12:55:54
Pappersförpackningar,5,2023-06-19T11:21:06
Metallförpackningar,3,2023-06-22T08:32:17
Pappersförpackningar,5,2023-06-26T12:51:57
Plastförpackningar,16,2023-06-28T11:09:36
Pappersförpackningar,5,2023-07-03T12:07:27
Pappersförpackningar,5,2023-07-10T11:00:39
Städning,0,2023-07-11T10:29:49
Pappersförpackningar,5,2023-07-17T12:39:05
Tidningar,13,2023-07-06T13:30:57
Pappersförpackningar,5,2023-07-24T13:08:12
Plastförpackningar,16,2023-07-26T10:50:10
