material,materialid,maintenance
Pappersförpackningar,5,2022-10-31T10:36:55
Tidningar,13,2022-10-20T08:35:32
Plastförpackningar,16,2022-10-31T10:36:55
Ofärgade glasförpackningar,18,2022-09-29T10:00:59
Färgade glasförpackningar,19,2022-10-27T08:04:37
Pappersförpackningar,5,2022-11-03T09:59:29
Tidningar,13,2022-11-03T09:59:29
Plastförpackningar,16,2022-11-03T09:59:29
Pappersförpackningar,5,2022-11-07T11:21:25
Plastförpackningar,16,2022-11-07T11:21:25
Pappersförpackningar,5,2022-11-10T10:23:48
Plastförpackningar,16,2022-11-10T10:23:48
Ofärgade glasförpackningar,18,2022-11-10T10:23:48
Pappersförpackningar,5,2022-11-14T12:20:07
Plastförpackningar,16,2022-11-14T12:20:07
Pappersförpackningar,5,2022-11-17T09:10:03
Plastförpackningar,16,2022-11-17T09:10:03
Pappersförpackningar,5,2022-11-21T12:11:32
Plastförpackningar,16,2022-11-21T12:11:32
Pappersförpackningar,5,2022-11-24T09:30:57
Plastförpackningar,16,2022-11-24T09:30:57
Pappersförpackningar,5,2022-11-28T08:52:37
Plastförpackningar,16,2022-11-28T08:52:37
Pappersförpackningar,5,2022-12-12T10:24:51
Tidningar,13,2022-12-01T10:08:34
Plastförpackningar,16,2022-12-12T10:24:51
Pappersförpackningar,5,2023-01-02T12:23:30
Tidningar,13,2022-12-29T08:23:09
Plastförpackningar,16,2023-01-02T12:23:30
Ofärgade glasförpackningar,18,2022-12-22T07:53:51
Färgade glasförpackningar,19,2022-12-15T08:04:06
Pappersförpackningar,5,2023-01-12T11:22:35
Tidningar,13,2023-01-12T11:22:35
Plastförpackningar,16,2023-01-12T11:22:35
Pappersförpackningar,5,2023-01-16T07:28:21
Plastförpackningar,16,2023-01-16T07:28:21
Pappersförpackningar,5,2023-01-19T07:52:43
Plastförpackningar,16,2023-01-19T07:52:43
Ofärgade glasförpackningar,18,2023-01-19T07:52:43
Pappersförpackningar,5,2023-01-23T09:24:07
Plastförpackningar,16,2023-01-23T09:24:07
Pappersförpackningar,5,2023-01-26T09:53:34
Plastförpackningar,16,2023-01-26T09:53:34
Färgade glasförpackningar,19,2023-01-26T09:53:34
Pappersförpackningar,5,2023-01-30T12:09:27
Plastförpackningar,16,2023-01-30T12:09:27
Pappersförpackningar,5,2023-02-02T07:50:51
Tidningar,13,2023-02-02T07:50:51
Plastförpackningar,16,2023-02-02T07:50:51
Pappersförpackningar,5,2023-02-06T10:02:17
Plastförpackningar,16,2023-02-06T10:02:17
Pappersförpackningar,5,2023-02-09T12:19:44
Plastförpackningar,16,2023-02-09T12:19:44
Pappersförpackningar,5,2023-02-13T11:08:23
Plastförpackningar,16,2023-02-13T11:08:23
Pappersförpackningar,5,2023-02-16T13:18:24
Plastförpackningar,16,2023-02-16T13:18:24
Pappersförpackningar,5,2023-02-20T12:41:09
Plastförpackningar,16,2023-02-20T12:41:09
Pappersförpackningar,5,2023-02-23T13:01:07
Plastförpackningar,16,2023-02-23T13:01:07
Pappersförpackningar,5,2023-02-27T09:51:40
Plastförpackningar,16,2023-02-27T09:51:40
Pappersförpackningar,5,2023-03-02T14:12:21
Plastförpackningar,16,2023-03-02T14:12:21
Ofärgade glasförpackningar,18,2023-03-02T14:12:21
Pappersförpackningar,5,2023-03-06T11:52:58
Plastförpackningar,16,2023-03-06T11:52:58
Pappersförpackningar,5,2023-03-09T13:06:41
Plastförpackningar,16,2023-03-09T13:06:41
Pappersförpackningar,5,2023-03-13T11:58:45
Plastförpackningar,16,2023-03-13T11:58:45
Pappersförpackningar,5,2023-03-16T14:02:40
Plastförpackningar,16,2023-03-16T14:02:40
Pappersförpackningar,5,2023-03-20T12:30:29
Tidningar,13,2023-03-20T12:30:29
Plastförpackningar,16,2023-03-20T12:30:29
Pappersförpackningar,5,2023-03-23T13:39:00
Plastförpackningar,16,2023-03-23T13:39:00
Pappersförpackningar,5,2023-03-27T09:41:47
Plastförpackningar,16,2023-03-27T09:41:47
Pappersförpackningar,5,2023-03-30T14:32:17
Pappersförpackningar,5,2023-04-03T11:56:00
Plastförpackningar,16,2023-04-03T11:56:00
Pappersförpackningar,5,2023-04-06T14:09:53
Pappersförpackningar,5,2023-04-13T13:43:36
Ofärgade glasförpackningar,18,2023-04-13T13:43:36
Pappersförpackningar,5,2023-04-17T13:06:43
Plastförpackningar,16,2023-04-17T13:06:43
