material,materialid,maintenance
Metallförpackningar,3,2022-08-25T14:43:18
Pappersförpackningar,5,2022-10-26T07:45:16
Tidningar,13,2022-09-14T08:22:32
Plastförpackningar,16,2022-10-19T09:48:11
Ofärgade glasförpackningar,18,2022-09-08T12:48:00
Färgade glasförpackningar,19,2022-09-08T12:48:00
Pappersförpackningar,5,2022-11-02T07:29:52
Plastförpackningar,16,2022-11-02T09:41:12
Pappersförpackningar,5,2022-11-09T07:46:59
Ofärgade glasförpackningar,18,2022-11-14T15:50:23
Färgade glasförpackningar,19,2022-11-14T15:50:23
Pappersförpackningar,5,2022-11-16T07:28:40
Plastförpackningar,16,2022-11-16T10:09:03
Pappersförpackningar,5,2022-11-23T07:50:04
Pappersförpackningar,5,2022-12-07T07:48:20
Plastförpackningar,16,2022-11-30T10:06:34
Pappersförpackningar,5,2023-01-01T14:08:04
Plastförpackningar,16,2022-12-28T08:55:08
Ofärgade glasförpackningar,18,2022-12-21T16:12:51
Färgade glasförpackningar,19,2022-12-21T16:12:51
Pappersförpackningar,5,2023-01-11T07:32:15
Plastförpackningar,16,2023-01-11T10:02:54
Pappersförpackningar,5,2023-01-18T08:01:18
Pappersförpackningar,5,2023-01-25T07:27:15
Plastförpackningar,16,2023-01-25T10:32:05
Pappersförpackningar,5,2023-02-01T08:04:29
Tidningar,13,2023-02-01T09:06:57
Pappersförpackningar,5,2023-02-08T07:32:00
Plastförpackningar,16,2023-02-08T10:21:31
Pappersförpackningar,5,2023-02-15T07:52:06
Pappersförpackningar,5,2023-02-22T08:03:35
Plastförpackningar,16,2023-02-22T09:51:30
Metallförpackningar,3,2023-02-25T09:19:54
Pappersförpackningar,5,2023-03-01T08:14:32
Pappersförpackningar,5,2023-03-08T08:10:02
Plastförpackningar,16,2023-03-08T09:52:02
Ofärgade glasförpackningar,18,2023-03-09T10:51:48
Färgade glasförpackningar,19,2023-03-09T10:51:48
Pappersförpackningar,5,2023-03-15T07:54:10
Pappersförpackningar,5,2023-03-22T07:40:03
Plastförpackningar,16,2023-03-22T09:56:30
Pappersförpackningar,5,2023-03-29T07:58:09
Pappersförpackningar,5,2023-04-05T07:31:34
Plastförpackningar,16,2023-04-05T09:55:59
Pappersförpackningar,5,2023-04-12T07:52:35
Tidningar,13,2023-04-12T07:00:48
Pappersförpackningar,5,2023-04-19T08:27:25
Plastförpackningar,16,2023-04-19T09:56:50
Ofärgade glasförpackningar,18,2023-04-20T12:08:59
Färgade glasförpackningar,19,2023-04-20T12:08:59
Pappersförpackningar,5,2023-04-26T07:42:53
Tidningar,13,2023-04-26T09:36:18
Pappersförpackningar,5,2023-05-03T07:22:06
Plastförpackningar,16,2023-05-03T09:57:46
Pappersförpackningar,5,2023-05-10T07:47:47
Tidningar,13,2023-05-10T08:23:09
Pappersförpackningar,5,2023-05-17T07:07:54
Plastförpackningar,16,2023-05-17T10:06:58
Pappersförpackningar,5,2023-05-24T07:40:27
Tidningar,13,2023-05-24T11:55:48
Ofärgade glasförpackningar,18,2023-05-25T14:54:07
Färgade glasförpackningar,19,2023-05-25T14:54:07
Pappersförpackningar,5,2023-05-31T06:53:18
Plastförpackningar,16,2023-05-31T10:23:56
Tidningar,13,2023-06-06T08:21:15
Pappersförpackningar,5,2023-06-07T07:34:23
Pappersförpackningar,5,2023-06-14T08:07:00
Plastförpackningar,16,2023-06-14T07:52:11
Pappersförpackningar,5,2023-06-21T07:10:35
Tidningar,13,2023-06-21T08:43:39
Pappersförpackningar,5,2023-06-28T06:19:46
Plastförpackningar,16,2023-06-28T09:52:44
Ofärgade glasförpackningar,18,2023-06-28T14:06:19
Färgade glasförpackningar,19,2023-06-28T14:06:19
Pappersförpackningar,5,2023-07-05T07:20:38
Tidningar,13,2023-07-05T08:29:22
Metallförpackningar,3,2023-07-11T15:55:46
Pappersförpackningar,5,2023-07-12T06:23:56
Plastförpackningar,16,2023-07-12T09:40:17
Pappersförpackningar,5,2023-07-19T07:40:28
Tidningar,13,2023-07-19T08:46:42
Pappersförpackningar,5,2023-07-26T07:37:20
Plastförpackningar,16,2023-07-26T09:42:29
Ofärgade glasförpackningar,18,2023-07-31T14:49:43
Färgade glasförpackningar,19,2023-07-31T14:49:43
Pappersförpackningar,5,2023-08-02T07:22:49
Tidningar,13,2023-08-02T06:55:53
Pappersförpackningar,5,2023-08-09T07:09:22
Plastförpackningar,16,2023-08-09T09:56:05
Pappersförpackningar,5,2023-08-16T07:40:28
Pappersförpackningar,5,2023-08-23T07:42:21
Plastförpackningar,16,2023-08-23T09:44:55
Pappersförpackningar,5,2023-08-30T07:44:38
Tidningar,13,2023-08-30T08:18:17
Pappersförpackningar,5,2023-09-06T07:53:48
Plastförpackningar,16,2023-09-06T09:47:14
Pappersförpackningar,5,2023-09-13T07:47:09
Tidningar,13,2023-09-13T12:22:07
Pappersförpackningar,5,2023-09-20T07:28:12
Plastförpackningar,16,2023-09-20T10:01:18
Ofärgade glasförpackningar,18,2023-09-20T13:18:13
Färgade glasförpackningar,19,2023-09-20T13:18:13
Pappersförpackningar,5,2023-09-27T07:37:48
Pappersförpackningar,5,2023-10-04T08:11:03
Plastförpackningar,16,2023-10-04T09:43:45
Pappersförpackningar,5,2023-10-11T07:57:04
Tidningar,13,2023-10-11T07:48:16
Pappersförpackningar,5,2023-10-18T07:30:52
Plastförpackningar,16,2023-10-18T09:46:31
Pappersförpackningar,5,2023-10-25T07:46:02
Pappersförpackningar,5,2023-11-01T08:01:54
Plastförpackningar,16,2023-11-01T09:48:02
