material,materialid,maintenance
Städning,0,2022-10-31T14:00:16
Metallförpackningar,3,2022-11-01T10:24:26
Pappersförpackningar,5,2022-11-01T07:44:50
Tidningar,13,2022-10-31T08:23:08
Plastförpackningar,16,2022-11-01T18:38:29
Ofärgade glasförpackningar,18,2022-10-31T11:12:34
Färgade glasförpackningar,19,2022-10-31T11:12:34
Städning,0,2022-11-02T07:48:34
Pappersförpackningar,5,2022-11-02T07:38:34
Plastförpackningar,16,2022-11-02T15:56:41
Pappersförpackningar,5,2022-11-03T08:43:14
Plastförpackningar,16,2022-11-03T15:59:49
Städning,0,2022-11-04T14:05:08
Pappersförpackningar,5,2022-11-04T15:36:53
Plastförpackningar,16,2022-11-04T16:12:35
Ofärgade glasförpackningar,18,2022-11-04T10:51:18
Färgade glasförpackningar,19,2022-11-04T10:51:18
Pappersförpackningar,5,2022-11-05T11:36:02
Plastförpackningar,16,2022-11-05T17:19:44
Pappersförpackningar,5,2022-11-06T16:17:13
Plastförpackningar,16,2022-11-06T14:44:02
Städning,0,2022-11-07T13:10:12
Tidningar,13,2022-11-07T08:39:24
Plastförpackningar,16,2022-11-07T14:59:42
Metallförpackningar,3,2022-11-08T11:32:25
Pappersförpackningar,5,2022-11-08T11:20:10
Plastförpackningar,16,2022-11-08T18:55:43
Städning,0,2022-11-09T07:44:37
Pappersförpackningar,5,2022-11-09T07:36:01
Plastförpackningar,16,2022-11-09T16:00:33
Pappersförpackningar,5,2022-11-10T08:18:36
Plastförpackningar,16,2022-11-10T16:57:55
Städning,0,2022-11-11T13:12:12
Pappersförpackningar,5,2022-11-11T07:19:39
Plastförpackningar,16,2022-11-11T16:15:18
Ofärgade glasförpackningar,18,2022-11-11T08:50:33
Färgade glasförpackningar,19,2022-11-11T08:50:33
Pappersförpackningar,5,2022-11-12T18:01:49
Plastförpackningar,16,2022-11-12T16:30:00
Pappersförpackningar,5,2022-11-13T19:18:06
Plastförpackningar,16,2022-11-13T15:02:44
Städning,0,2022-11-14T12:36:25
Pappersförpackningar,5,2022-11-14T09:41:37
Tidningar,13,2022-11-14T10:35:01
Plastförpackningar,16,2022-11-14T17:26:38
Pappersförpackningar,5,2022-11-15T07:42:16
Plastförpackningar,16,2022-11-15T18:05:42
Städning,0,2022-11-16T08:02:50
Plastförpackningar,16,2022-11-16T15:46:21
Metallförpackningar,3,2022-11-17T16:19:52
Pappersförpackningar,5,2022-11-17T09:15:08
Plastförpackningar,16,2022-11-17T15:34:16
Städning,0,2022-11-18T13:25:45
Pappersförpackningar,5,2022-11-18T07:51:22
Plastförpackningar,16,2022-11-18T17:12:04
Pappersförpackningar,5,2022-11-19T18:36:22
Plastförpackningar,16,2022-11-19T15:26:45
Pappersförpackningar,5,2022-11-20T16:16:38
Plastförpackningar,16,2022-11-20T16:27:57
Städning,0,2022-11-21T13:32:40
Pappersförpackningar,5,2022-11-21T11:59:27
Tidningar,13,2022-11-21T08:18:39
Plastförpackningar,16,2022-11-21T18:12:21
Städning,0,2022-11-23T07:59:54
Metallförpackningar,3,2022-11-23T16:12:01
Pappersförpackningar,5,2022-11-23T09:50:10
Plastförpackningar,16,2022-11-23T17:00:30
Pappersförpackningar,5,2022-11-24T09:25:17
Plastförpackningar,16,2022-11-24T15:47:43
Städning,0,2022-11-25T12:41:58
Pappersförpackningar,5,2022-11-25T16:01:13
Plastförpackningar,16,2022-11-25T20:26:49
Ofärgade glasförpackningar,18,2022-11-25T08:31:58
Färgade glasförpackningar,19,2022-11-25T08:31:58
Pappersförpackningar,5,2022-11-26T18:03:45
Plastförpackningar,16,2022-11-26T16:35:07
Pappersförpackningar,5,2022-11-27T16:30:49
Plastförpackningar,16,2022-11-27T18:28:41
Ofärgade glasförpackningar,18,2022-11-27T10:37:42
Färgade glasförpackningar,19,2022-11-27T10:37:42
Städning,0,2022-11-28T13:05:08
Metallförpackningar,3,2022-11-28T17:15:39
Pappersförpackningar,5,2022-11-28T08:37:20
Tidningar,13,2022-11-28T07:51:28
Plastförpackningar,16,2022-11-28T17:01:41
Pappersförpackningar,5,2022-11-29T09:46:02
Plastförpackningar,16,2022-11-29T18:25:41
