material,materialid,maintenance
Städning,0,2022-11-01T14:50:13
Metallförpackningar,3,2022-09-14T14:42:08
Pappersförpackningar,5,2022-10-31T07:09:50
Tidningar,13,2022-10-10T12:47:06
Plastförpackningar,16,2022-10-27T13:39:40
Ofärgade glasförpackningar,18,2022-09-27T07:46:22
Färgade glasförpackningar,19,2022-09-27T07:46:22
Plastförpackningar,16,2022-11-03T12:31:34
Städning,0,2022-11-04T10:37:14
Pappersförpackningar,5,2022-11-04T09:32:47
Pappersförpackningar,5,2022-11-07T08:29:00
Städning,0,2022-11-08T12:40:47
Ofärgade glasförpackningar,18,2022-11-08T11:18:54
Färgade glasförpackningar,19,2022-11-08T11:18:54
Plastförpackningar,16,2022-11-10T12:51:19
Städning,0,2022-11-11T12:19:02
Pappersförpackningar,5,2022-11-11T12:26:53
Pappersförpackningar,5,2022-11-14T07:16:26
Städning,0,2022-11-15T12:07:43
Plastförpackningar,16,2022-11-17T12:39:53
Städning,0,2022-11-18T12:30:32
Pappersförpackningar,5,2022-11-18T10:11:18
Pappersförpackningar,5,2022-11-21T08:29:12
Städning,0,2022-11-22T10:13:02
Plastförpackningar,16,2022-11-24T12:39:05
Städning,0,2022-11-25T14:12:52
Pappersförpackningar,5,2022-11-25T10:17:35
Pappersförpackningar,5,2022-11-28T09:27:31
Städning,0,2022-11-29T13:16:12
Städning,0,2022-12-13T12:53:49
Pappersförpackningar,5,2022-12-12T08:00:58
Tidningar,13,2022-12-05T12:14:18
Plastförpackningar,16,2022-12-08T15:39:08
Städning,0,2023-01-03T12:24:04
Pappersförpackningar,5,2023-01-02T07:27:17
Tidningar,13,2023-01-02T11:13:34
Plastförpackningar,16,2022-12-29T15:36:23
Ofärgade glasförpackningar,18,2022-12-20T08:30:55
Färgade glasförpackningar,19,2022-12-20T08:30:55
Städning,0,2023-01-13T08:46:22
Pappersförpackningar,5,2023-01-13T12:57:47
Plastförpackningar,16,2023-01-12T15:53:45
Ofärgade glasförpackningar,18,2023-01-10T09:12:04
Färgade glasförpackningar,19,2023-01-10T09:12:04
Pappersförpackningar,5,2023-01-16T09:45:14
Städning,0,2023-01-17T12:26:42
Plastförpackningar,16,2023-01-19T13:00:16
Städning,0,2023-01-20T09:14:33
Pappersförpackningar,5,2023-01-20T10:09:00
Städning,0,2023-01-24T12:50:28
Pappersförpackningar,5,2023-01-23T09:39:13
Plastförpackningar,16,2023-01-26T15:42:53
Städning,0,2023-01-27T08:32:29
Pappersförpackningar,5,2023-01-27T14:20:23
Pappersförpackningar,5,2023-01-30T08:12:47
Städning,0,2023-01-31T14:24:39
Plastförpackningar,16,2023-02-02T15:11:11
Städning,0,2023-02-03T12:20:14
Pappersförpackningar,5,2023-02-03T10:41:37
Pappersförpackningar,5,2023-02-06T09:27:29
Städning,0,2023-02-07T12:20:18
Städning,0,2023-02-10T09:54:21
Pappersförpackningar,5,2023-02-10T12:32:46
Plastförpackningar,16,2023-02-09T12:41:41
Pappersförpackningar,5,2023-02-13T08:26:25
Städning,0,2023-02-14T12:44:10
Plastförpackningar,16,2023-02-16T12:57:29
Städning,0,2023-02-17T12:46:21
Pappersförpackningar,5,2023-02-17T10:37:46
Pappersförpackningar,5,2023-02-20T08:19:26
Städning,0,2023-02-21T14:22:09
Plastförpackningar,16,2023-02-23T15:28:49
Städning,0,2023-02-24T13:38:44
Pappersförpackningar,5,2023-02-24T14:01:22
Pappersförpackningar,5,2023-02-27T12:32:15
Städning,0,2023-02-28T13:39:33
Plastförpackningar,16,2023-03-02T15:22:26
Städning,0,2023-03-03T08:45:54
Pappersförpackningar,5,2023-03-03T12:51:35
Pappersförpackningar,5,2023-03-06T08:18:05
Städning,0,2023-03-07T13:02:16
Plastförpackningar,16,2023-03-09T12:43:45
Städning,0,2023-03-10T14:09:35
Pappersförpackningar,5,2023-03-10T13:01:12
Pappersförpackningar,5,2023-03-13T08:29:44
Städning,0,2023-03-14T12:37:37
Plastförpackningar,16,2023-03-16T12:45:39
Städning,0,2023-03-17T12:44:55
Pappersförpackningar,5,2023-03-17T10:03:02
Pappersförpackningar,5,2023-03-20T08:10:44
Ofärgade glasförpackningar,18,2023-03-20T08:44:21
Färgade glasförpackningar,19,2023-03-20T08:44:21
Städning,0,2023-03-21T12:39:25
Plastförpackningar,16,2023-03-23T12:16:48
Städning,0,2023-03-24T09:52:59
Pappersförpackningar,5,2023-03-24T12:25:52
Pappersförpackningar,5,2023-03-27T16:18:46
Städning,0,2023-03-28T10:30:42
Tidningar,13,2023-03-28T10:23:53
Plastförpackningar,16,2023-03-30T13:09:56
Städning,0,2023-03-31T09:56:30
Pappersförpackningar,5,2023-03-31T12:39:56
Pappersförpackningar,5,2023-04-03T08:19:24
Städning,0,2023-04-04T12:58:13
Plastförpackningar,16,2023-04-06T12:50:05
Städning,0,2023-04-07T12:25:14
Pappersförpackningar,5,2023-04-07T08:10:00
Städning,0,2023-04-11T12:52:39
Pappersförpackningar,5,2023-04-11T08:24:45
Metallförpackningar,3,2023-04-12T13:31:47
Plastförpackningar,16,2023-04-13T12:44:05
Städning,0,2023-04-14T09:40:41
Pappersförpackningar,5,2023-04-14T10:11:03
Pappersförpackningar,5,2023-04-17T08:23:09
Städning,0,2023-04-18T09:45:24
Plastförpackningar,16,2023-04-20T15:29:11
Städning,0,2023-04-21T09:16:00
Pappersförpackningar,5,2023-04-21T10:22:44
Pappersförpackningar,5,2023-04-24T09:32:08
Städning,0,2023-04-25T12:38:36
Plastförpackningar,16,2023-04-27T10:16:53
Städning,0,2023-04-28T10:08:59
Pappersförpackningar,5,2023-04-28T10:07:38
Pappersförpackningar,5,2023-05-01T06:25:26
Städning,0,2023-05-02T13:49:23
Ofärgade glasförpackningar,18,2023-05-02T08:00:13
Färgade glasförpackningar,19,2023-05-02T08:00:13
Plastförpackningar,16,2023-05-04T15:15:00
Städning,0,2023-05-05T10:19:40
Pappersförpackningar,5,2023-05-05T12:31:52
Pappersförpackningar,5,2023-05-08T08:15:43
Städning,0,2023-05-09T12:24:39
Plastförpackningar,16,2023-05-11T10:52:26
Städning,0,2023-05-12T08:57:58
Pappersförpackningar,5,2023-05-12T12:29:43
Städning,0,2023-05-16T12:26:17
Pappersförpackningar,5,2023-05-15T08:18:23
Plastförpackningar,16,2023-05-18T09:26:57
Städning,0,2023-05-19T09:52:53
Pappersförpackningar,5,2023-05-19T09:29:58
Pappersförpackningar,5,2023-05-22T09:25:09
Städning,0,2023-05-23T12:42:48
Plastförpackningar,16,2023-05-25T12:25:24
Städning,0,2023-05-26T13:20:34
Pappersförpackningar,5,2023-05-26T10:22:08
Pappersförpackningar,5,2023-05-29T09:27:14
Städning,0,2023-05-30T14:04:01
Plastförpackningar,16,2023-06-01T15:31:59
Städning,0,2023-06-02T12:30:58
Pappersförpackningar,5,2023-06-02T12:26:42
Pappersförpackningar,5,2023-06-05T08:51:44
Städning,0,2023-06-06T12:26:28
Plastförpackningar,16,2023-06-08T10:24:39
Städning,0,2023-06-09T12:42:21
Pappersförpackningar,5,2023-06-09T08:58:04
Pappersförpackningar,5,2023-06-12T09:20:44
Ofärgade glasförpackningar,18,2023-06-12T17:35:48
Färgade glasförpackningar,19,2023-06-12T17:35:48
Städning,0,2023-06-13T12:24:03
Plastförpackningar,16,2023-06-15T10:08:13
Städning,0,2023-06-16T08:23:27
Pappersförpackningar,5,2023-06-16T12:28:02
Pappersförpackningar,5,2023-06-19T08:25:59
Städning,0,2023-06-20T12:45:45
Städning,0,2023-06-21T08:52:17
Plastförpackningar,16,2023-06-22T08:02:35
Pappersförpackningar,5,2023-06-23T08:03:11
Pappersförpackningar,5,2023-06-26T08:25:52
Städning,0,2023-06-27T14:06:02
Plastförpackningar,16,2023-06-29T12:36:36
Städning,0,2023-06-30T12:44:13
Pappersförpackningar,5,2023-06-30T12:58:49
Pappersförpackningar,5,2023-07-03T09:19:56
Städning,0,2023-07-04T13:53:57
Metallförpackningar,3,2023-07-05T09:58:54
Plastförpackningar,16,2023-07-06T12:25:46
Städning,0,2023-07-07T10:21:58
Pappersförpackningar,5,2023-07-07T10:20:41
Pappersförpackningar,5,2023-07-10T08:23:34
Städning,0,2023-07-11T12:14:16
Plastförpackningar,16,2023-07-13T14:42:40
Städning,0,2023-07-14T09:15:50
Pappersförpackningar,5,2023-07-14T10:02:42
Pappersförpackningar,5,2023-07-17T08:46:15
Tidningar,13,2023-07-17T15:01:57
Städning,0,2023-07-18T13:47:59
Ofärgade glasförpackningar,18,2023-07-18T10:36:59
Färgade glasförpackningar,19,2023-07-18T10:36:59
Plastförpackningar,16,2023-07-20T12:16:08
Städning,0,2023-07-21T09:12:34
Pappersförpackningar,5,2023-07-21T09:54:24
Pappersförpackningar,5,2023-07-24T07:58:47
Städning,0,2023-07-25T13:26:40
Plastförpackningar,16,2023-07-27T10:49:24
Städning,0,2023-07-28T12:53:14
Pappersförpackningar,5,2023-07-28T09:37:46
Pappersförpackningar,5,2023-07-31T09:11:08
Städning,0,2023-08-01T13:20:57
Plastförpackningar,16,2023-08-03T10:24:55
Städning,0,2023-08-04T09:05:25
Pappersförpackningar,5,2023-08-04T07:21:12
Pappersförpackningar,5,2023-08-07T08:18:52
Städning,0,2023-08-08T07:58:22
Plastförpackningar,16,2023-08-10T11:58:11
Städning,0,2023-08-11T07:35:17
Pappersförpackningar,5,2023-08-11T09:25:00
Pappersförpackningar,5,2023-08-14T09:24:31
Städning,0,2023-08-15T12:53:37
Plastförpackningar,16,2023-08-17T08:12:38
Städning,0,2023-08-18T12:33:49
Pappersförpackningar,5,2023-08-18T13:03:16
Städning,0,2023-08-22T13:37:49
Pappersförpackningar,5,2023-08-21T08:15:48
Ofärgade glasförpackningar,18,2023-08-22T14:32:04
Färgade glasförpackningar,19,2023-08-22T14:32:04
Plastförpackningar,16,2023-08-24T16:11:42
Städning,0,2023-08-25T09:38:32
Pappersförpackningar,5,2023-08-25T10:16:35
Pappersförpackningar,5,2023-08-28T09:18:13
