material,materialid,maintenance
Städning,0,2022-10-30T17:02:37
Metallförpackningar,3,2022-08-03T12:15:59
Pappersförpackningar,5,2022-10-27T10:02:59
Tidningar,13,2022-10-13T10:51:17
Plastförpackningar,16,2022-11-01T06:45:33
Ofärgade glasförpackningar,18,2022-09-14T15:48:50
Färgade glasförpackningar,19,2022-09-14T15:48:50
Städning,0,2022-11-03T17:37:26
Städning,0,2022-11-06T09:57:01
Plastförpackningar,16,2022-11-08T06:22:36
Metallförpackningar,3,2022-11-09T16:34:53
Städning,0,2022-11-10T16:51:56
Pappersförpackningar,5,2022-11-10T10:12:46
Tidningar,13,2022-11-10T09:34:08
Städning,0,2022-11-13T10:17:18
Plastförpackningar,16,2022-11-15T06:36:56
Städning,0,2022-11-17T16:24:58
Plastförpackningar,16,2022-11-22T06:35:54
Städning,0,2022-11-24T10:52:40
Pappersförpackningar,5,2022-11-24T09:56:31
Städning,0,2022-11-27T12:08:43
Plastförpackningar,16,2022-11-29T06:37:40
Städning,0,2022-12-11T12:05:43
Pappersförpackningar,5,2022-12-08T11:42:57
Tidningar,13,2022-12-08T10:51:03
Plastförpackningar,16,2022-12-13T06:38:23
Städning,0,2023-01-01T12:54:22
Pappersförpackningar,5,2023-01-02T06:26:19
Plastförpackningar,16,2023-01-03T06:40:34
Städning,0,2023-01-12T17:49:33
Pappersförpackningar,5,2023-01-05T06:35:40
Tidningar,13,2023-01-05T08:43:05
Plastförpackningar,16,2023-01-10T06:00:06
Städning,0,2023-01-15T10:27:15
Plastförpackningar,16,2023-01-17T06:03:32
Städning,0,2023-01-19T16:57:22
Pappersförpackningar,5,2023-01-19T10:15:01
Städning,0,2023-01-22T16:47:14
Plastförpackningar,16,2023-01-24T09:32:14
Städning,0,2023-01-26T16:37:23
Städning,0,2023-01-29T11:21:10
Plastförpackningar,16,2023-01-31T09:02:09
Städning,0,2023-02-02T16:49:20
Pappersförpackningar,5,2023-02-02T12:20:48
Tidningar,13,2023-02-03T11:03:58
Städning,0,2023-02-05T09:53:21
Plastförpackningar,16,2023-02-07T10:57:26
Städning,0,2023-02-09T17:17:34
Städning,0,2023-02-12T16:09:12
Plastförpackningar,16,2023-02-14T09:17:14
Städning,0,2023-02-16T16:39:00
Pappersförpackningar,5,2023-02-16T10:38:31
Städning,0,2023-02-19T09:54:28
Plastförpackningar,16,2023-02-21T10:50:11
Städning,0,2023-02-23T16:44:20
Städning,0,2023-02-26T10:23:20
Plastförpackningar,16,2023-02-28T09:05:08
Städning,0,2023-03-02T17:09:43
Pappersförpackningar,5,2023-03-02T10:31:11
Tidningar,13,2023-03-03T10:45:39
Städning,0,2023-03-05T10:33:32
Plastförpackningar,16,2023-03-07T10:19:36
Städning,0,2023-03-09T10:47:52
Städning,0,2023-03-12T10:42:57
Plastförpackningar,16,2023-03-14T09:03:04
Städning,0,2023-03-16T10:37:46
Pappersförpackningar,5,2023-03-16T10:09:49
Städning,0,2023-03-19T12:11:44
Plastförpackningar,16,2023-03-21T10:18:01
Metallförpackningar,3,2023-03-22T14:45:47
Städning,0,2023-03-23T10:01:20
Städning,0,2023-03-26T16:05:20
Plastförpackningar,16,2023-03-28T09:04:26
Städning,0,2023-03-30T10:48:36
Pappersförpackningar,5,2023-03-30T10:14:52
Städning,0,2023-04-02T10:23:46
Plastförpackningar,16,2023-04-04T10:06:45
Städning,0,2023-04-06T11:50:47
Städning,0,2023-04-09T12:08:11
Tidningar,13,2023-04-10T11:28:28
Plastförpackningar,16,2023-04-11T08:58:48
Städning,0,2023-04-13T17:01:41
Pappersförpackningar,5,2023-04-13T10:43:39
Städning,0,2023-04-16T10:08:29
Plastförpackningar,16,2023-04-18T10:22:01
Städning,0,2023-04-20T10:55:26
Städning,0,2023-04-23T10:48:54
Plastförpackningar,16,2023-04-25T06:28:45
Städning,0,2023-04-27T11:02:29
Pappersförpackningar,5,2023-04-27T10:59:03
Städning,0,2023-04-30T11:11:05
Plastförpackningar,16,2023-05-02T10:17:54
Städning,0,2023-05-04T12:07:18
Städning,0,2023-05-07T16:09:54
Plastförpackningar,16,2023-05-09T10:18:25
Städning,0,2023-05-11T11:05:43
Pappersförpackningar,5,2023-05-11T10:16:53
Städning,0,2023-05-18T10:45:34
Plastförpackningar,16,2023-05-16T10:28:26
Städning,0,2023-05-21T11:49:07
Plastförpackningar,16,2023-05-23T08:56:38
Städning,0,2023-05-25T11:33:35
Pappersförpackningar,5,2023-05-25T10:27:37
Städning,0,2023-05-28T11:38:44
Tidningar,13,2023-05-29T09:46:35
Plastförpackningar,16,2023-05-30T11:13:54
Städning,0,2023-06-01T11:33:09
Städning,0,2023-06-04T10:05:15
Plastförpackningar,16,2023-06-06T16:58:39
Metallförpackningar,3,2023-06-07T19:13:18
Städning,0,2023-06-08T11:54:06
Pappersförpackningar,5,2023-06-08T14:46:05
Städning,0,2023-06-11T10:04:41
Plastförpackningar,16,2023-06-13T10:28:24
