material,materialid,maintenance
Städning,0,2022-10-31T08:41:00
Metallförpackningar,3,2022-10-13T15:42:59
Pappersförpackningar,5,2022-10-31T13:21:31
Tidningar,13,2022-10-25T11:06:17
Plastförpackningar,16,2022-11-01T14:23:55
Ofärgade glasförpackningar,18,2022-10-06T09:44:17
Färgade glasförpackningar,19,2022-10-06T09:44:17
Pappersförpackningar,5,2022-11-02T13:46:37
Ofärgade glasförpackningar,18,2022-11-02T11:02:35
Färgade glasförpackningar,19,2022-11-02T11:02:35
Städning,0,2022-11-03T09:04:39
Plastförpackningar,16,2022-11-04T12:20:54
Pappersförpackningar,5,2022-11-05T07:13:33
Städning,0,2022-11-07T08:53:19
Pappersförpackningar,5,2022-11-07T15:27:17
Plastförpackningar,16,2022-11-08T08:03:47
Pappersförpackningar,5,2022-11-09T13:36:06
Tidningar,13,2022-11-09T08:11:53
Städning,0,2022-11-10T09:06:03
Metallförpackningar,3,2022-11-10T17:01:49
Plastförpackningar,16,2022-11-11T11:21:40
Pappersförpackningar,5,2022-11-12T10:23:15
Städning,0,2022-11-14T08:51:59
Pappersförpackningar,5,2022-11-14T16:23:32
Plastförpackningar,16,2022-11-15T16:12:33
Städning,0,2022-11-17T10:41:32
Städning,0,2022-11-18T07:56:01
Plastförpackningar,16,2022-11-18T09:27:53
Pappersförpackningar,5,2022-11-19T10:04:40
Städning,0,2022-11-21T09:42:58
Pappersförpackningar,5,2022-11-21T15:57:48
Pappersförpackningar,5,2022-11-23T14:15:07
Plastförpackningar,16,2022-11-22T08:34:40
Städning,0,2022-11-24T09:00:38
Tidningar,13,2022-11-24T11:12:57
Plastförpackningar,16,2022-11-25T14:12:53
Pappersförpackningar,5,2022-11-26T08:18:41
Städning,0,2022-11-28T08:37:36
Pappersförpackningar,5,2022-11-28T16:17:20
Plastförpackningar,16,2022-11-29T14:52:08
Städning,0,2022-12-12T08:56:42
Pappersförpackningar,5,2022-12-12T16:33:44
Tidningar,13,2022-12-12T09:31:06
Plastförpackningar,16,2022-12-13T14:59:27
Ofärgade glasförpackningar,18,2022-12-05T09:06:04
Färgade glasförpackningar,19,2022-12-05T09:06:04
Städning,0,2023-01-02T09:35:19
Pappersförpackningar,5,2023-01-02T17:07:34
Tidningar,13,2023-01-02T07:28:02
Plastförpackningar,16,2023-01-03T10:32:41
Ofärgade glasförpackningar,18,2022-12-28T09:51:24
Färgade glasförpackningar,19,2022-12-28T09:51:24
Städning,0,2023-01-12T08:28:48
Metallförpackningar,3,2023-01-05T11:28:09
Pappersförpackningar,5,2023-01-14T08:16:14
Plastförpackningar,16,2023-01-13T13:13:54
Städning,0,2023-01-16T08:30:15
Pappersförpackningar,5,2023-01-16T14:02:11
Ofärgade glasförpackningar,18,2023-01-16T09:34:10
Färgade glasförpackningar,19,2023-01-16T09:34:10
Plastförpackningar,16,2023-01-17T07:51:49
Städning,0,2023-01-19T08:34:32
Plastförpackningar,16,2023-01-20T14:05:39
Pappersförpackningar,5,2023-01-21T08:25:51
Städning,0,2023-01-23T08:43:51
Pappersförpackningar,5,2023-01-23T16:14:41
Tidningar,13,2023-01-24T14:40:34
Plastförpackningar,16,2023-01-24T15:19:29
Pappersförpackningar,5,2023-01-25T13:24:06
Städning,0,2023-01-26T08:36:01
Plastförpackningar,16,2023-01-27T11:41:32
Pappersförpackningar,5,2023-01-28T09:08:39
Städning,0,2023-01-30T08:38:06
Pappersförpackningar,5,2023-01-30T16:51:20
Plastförpackningar,16,2023-01-31T08:08:19
Pappersförpackningar,5,2023-02-01T13:28:20
Städning,0,2023-02-02T08:52:46
Metallförpackningar,3,2023-02-02T15:37:33
Pappersförpackningar,5,2023-02-04T08:35:02
Städning,0,2023-02-06T09:31:24
Pappersförpackningar,5,2023-02-06T17:54:47
Plastförpackningar,16,2023-02-07T17:05:51
Pappersförpackningar,5,2023-02-08T14:28:27
Städning,0,2023-02-09T08:55:56
Plastförpackningar,16,2023-02-10T13:55:03
Pappersförpackningar,5,2023-02-11T08:47:10
Städning,0,2023-02-13T08:46:38
Pappersförpackningar,5,2023-02-14T12:28:11
Plastförpackningar,16,2023-02-14T08:49:42
Pappersförpackningar,5,2023-02-15T12:01:44
Städning,0,2023-02-16T08:48:17
Ofärgade glasförpackningar,18,2023-02-16T13:42:32
Färgade glasförpackningar,19,2023-02-16T13:42:32
Plastförpackningar,16,2023-02-17T14:18:35
Pappersförpackningar,5,2023-02-18T08:49:29
Städning,0,2023-02-20T08:32:06
Pappersförpackningar,5,2023-02-20T16:31:38
Plastförpackningar,16,2023-02-21T15:40:00
Städning,0,2023-02-23T08:25:17
Pappersförpackningar,5,2023-02-22T17:44:00
Plastförpackningar,16,2023-02-24T13:46:16
Pappersförpackningar,5,2023-02-25T11:42:52
Städning,0,2023-02-27T08:38:50
Pappersförpackningar,5,2023-02-27T16:47:22
Plastförpackningar,16,2023-02-28T08:05:44
Pappersförpackningar,5,2023-03-01T16:08:21
Städning,0,2023-03-02T08:48:20
Metallförpackningar,3,2023-03-02T13:54:34
Plastförpackningar,16,2023-03-03T11:45:35
Pappersförpackningar,5,2023-03-04T08:34:14
Städning,0,2023-03-06T08:40:18
Pappersförpackningar,5,2023-03-06T17:07:11
Plastförpackningar,16,2023-03-07T15:34:19
Städning,0,2023-03-09T09:13:15
Plastförpackningar,16,2023-03-10T12:56:56
Pappersförpackningar,5,2023-03-11T11:49:58
Städning,0,2023-03-13T08:47:51
Pappersförpackningar,5,2023-03-13T17:17:38
Plastförpackningar,16,2023-03-14T10:47:53
Ofärgade glasförpackningar,18,2023-03-14T10:16:53
Färgade glasförpackningar,19,2023-03-14T10:16:53
Pappersförpackningar,5,2023-03-15T13:51:08
Städning,0,2023-03-16T08:41:08
Plastförpackningar,16,2023-03-17T12:04:21
Pappersförpackningar,5,2023-03-18T08:07:35
Städning,0,2023-03-20T08:38:24
Pappersförpackningar,5,2023-03-20T17:13:21
Plastförpackningar,16,2023-03-21T16:21:23
Pappersförpackningar,5,2023-03-22T16:01:20
Städning,0,2023-03-23T08:49:51
Plastförpackningar,16,2023-03-24T11:27:40
Pappersförpackningar,5,2023-03-25T09:00:07
Städning,0,2023-03-27T08:36:24
Pappersförpackningar,5,2023-03-27T16:40:46
Tidningar,13,2023-03-28T09:36:15
Plastförpackningar,16,2023-03-28T13:49:55
Pappersförpackningar,5,2023-03-29T13:54:24
Städning,0,2023-03-30T08:49:07
Metallförpackningar,3,2023-03-30T15:51:11
Pappersförpackningar,5,2023-04-01T08:08:12
Städning,0,2023-04-03T08:46:17
Pappersförpackningar,5,2023-04-03T16:39:42
Plastförpackningar,16,2023-04-04T16:42:09
Pappersförpackningar,5,2023-04-05T14:08:21
Städning,0,2023-04-06T08:39:06
Plastförpackningar,16,2023-04-07T10:21:17
Pappersförpackningar,5,2023-04-08T11:44:07
Städning,0,2023-04-10T08:42:27
Pappersförpackningar,5,2023-04-10T17:13:04
Plastförpackningar,16,2023-04-11T07:46:07
Pappersförpackningar,5,2023-04-12T15:11:27
Tidningar,13,2023-04-12T15:26:54
Städning,0,2023-04-13T08:39:26
Plastförpackningar,16,2023-04-14T14:27:33
Ofärgade glasförpackningar,18,2023-04-14T09:46:31
Färgade glasförpackningar,19,2023-04-14T09:46:31
Pappersförpackningar,5,2023-04-15T09:05:35
Städning,0,2023-04-17T08:19:30
Pappersförpackningar,5,2023-04-17T15:52:05
Plastförpackningar,16,2023-04-18T15:23:12
Pappersförpackningar,5,2023-04-19T13:52:36
Städning,0,2023-04-20T08:57:49
Plastförpackningar,16,2023-04-21T11:50:13
Pappersförpackningar,5,2023-04-22T08:48:05
Städning,0,2023-04-24T08:42:01
Pappersförpackningar,5,2023-04-24T16:04:58
Plastförpackningar,16,2023-04-25T07:10:54
Pappersförpackningar,5,2023-04-26T17:47:31
Städning,0,2023-04-27T08:35:34
Metallförpackningar,3,2023-04-27T16:27:33
Plastförpackningar,16,2023-04-28T17:27:10
Pappersförpackningar,5,2023-04-29T08:12:20
Städning,0,2023-05-01T08:28:59
Pappersförpackningar,5,2023-05-01T17:31:51
Tidningar,13,2023-05-01T10:51:24
Plastförpackningar,16,2023-05-02T16:21:49
Pappersförpackningar,5,2023-05-03T13:13:49
Städning,0,2023-05-04T08:46:07
Plastförpackningar,16,2023-05-05T07:24:55
Pappersförpackningar,5,2023-05-06T10:25:20
Städning,0,2023-05-08T08:31:11
Pappersförpackningar,5,2023-05-08T16:07:56
Plastförpackningar,16,2023-05-09T07:06:14
Pappersförpackningar,5,2023-05-10T14:09:13
Städning,0,2023-05-11T08:39:58
Ofärgade glasförpackningar,18,2023-05-11T10:49:15
Färgade glasförpackningar,19,2023-05-11T10:49:15
Plastförpackningar,16,2023-05-12T13:14:15
Pappersförpackningar,5,2023-05-13T10:47:31
Städning,0,2023-05-18T08:40:21
Pappersförpackningar,5,2023-05-17T12:20:43
Plastförpackningar,16,2023-05-16T15:14:56
Pappersförpackningar,5,2023-05-20T09:02:44
Tidningar,13,2023-05-21T14:22:36
Städning,0,2023-05-22T08:38:49
Pappersförpackningar,5,2023-05-22T17:03:49
Plastförpackningar,16,2023-05-23T18:01:15
Pappersförpackningar,5,2023-05-24T17:06:50
Städning,0,2023-05-25T09:21:48
Metallförpackningar,3,2023-05-25T13:13:47
Plastförpackningar,16,2023-05-26T12:10:46
Pappersförpackningar,5,2023-05-27T11:24:17
Städning,0,2023-05-29T09:06:57
Pappersförpackningar,5,2023-05-29T15:49:32
Plastförpackningar,16,2023-05-30T07:30:36
Pappersförpackningar,5,2023-05-31T12:05:43
Städning,0,2023-06-01T08:49:16
Plastförpackningar,16,2023-06-02T13:13:49
Pappersförpackningar,5,2023-06-03T10:13:29
Städning,0,2023-06-05T08:47:13
Pappersförpackningar,5,2023-06-05T16:04:08
Plastförpackningar,16,2023-06-06T07:28:43
Pappersförpackningar,5,2023-06-07T13:02:31
