material,materialid,maintenance
Städning,0,2022-10-31T10:44:35
Metallförpackningar,3,2022-10-19T13:21:53
Pappersförpackningar,5,2022-10-31T08:16:17
Tidningar,13,2022-08-02T07:04:13
Plastförpackningar,16,2022-10-28T07:45:01
Ofärgade glasförpackningar,18,2022-10-03T08:32:02
Färgade glasförpackningar,19,2022-10-03T08:32:02
Pappersförpackningar,5,2022-11-03T09:07:15
Städning,0,2022-11-04T15:24:40
Plastförpackningar,16,2022-11-04T07:46:06
Pappersförpackningar,5,2022-11-06T07:16:43
Städning,0,2022-11-07T08:36:42
Pappersförpackningar,5,2022-11-07T08:23:54
Ofärgade glasförpackningar,18,2022-11-07T08:29:44
Färgade glasförpackningar,19,2022-11-07T08:29:44
Pappersförpackningar,5,2022-11-10T08:19:18
Städning,0,2022-11-11T14:11:07
Plastförpackningar,16,2022-11-11T12:23:48
Pappersförpackningar,5,2022-11-13T06:55:21
Städning,0,2022-11-14T09:35:25
Pappersförpackningar,5,2022-11-14T08:15:42
Pappersförpackningar,5,2022-11-17T09:02:48
Städning,0,2022-11-18T15:07:01
Plastförpackningar,16,2022-11-18T12:16:56
Pappersförpackningar,5,2022-11-20T06:50:18
Städning,0,2022-11-21T09:30:06
Pappersförpackningar,5,2022-11-21T08:39:16
Pappersförpackningar,5,2022-11-24T08:22:23
Städning,0,2022-11-25T15:25:48
Plastförpackningar,16,2022-11-25T06:55:06
Pappersförpackningar,5,2022-11-27T06:57:46
Städning,0,2022-11-28T09:11:57
Pappersförpackningar,5,2022-11-28T08:10:02
Ofärgade glasförpackningar,18,2022-11-29T09:01:20
Färgade glasförpackningar,19,2022-11-29T09:01:20
Städning,0,2022-12-12T09:37:47
Pappersförpackningar,5,2022-12-12T09:22:24
Plastförpackningar,16,2022-12-09T08:36:57
Städning,0,2023-01-02T12:56:57
Metallförpackningar,3,2022-12-14T11:52:14
Pappersförpackningar,5,2023-01-02T09:50:21
Plastförpackningar,16,2022-12-26T10:15:42
Ofärgade glasförpackningar,18,2022-12-19T08:26:48
Färgade glasförpackningar,19,2022-12-19T08:26:48
Städning,0,2023-01-13T16:26:27
Pappersförpackningar,5,2023-01-12T09:13:45
Plastförpackningar,16,2023-01-13T09:04:26
Ofärgade glasförpackningar,18,2023-01-04T15:01:23
Färgade glasförpackningar,19,2023-01-04T15:01:23
Pappersförpackningar,5,2023-01-15T07:03:37
Städning,0,2023-01-16T09:36:27
Pappersförpackningar,5,2023-01-16T07:50:52
Pappersförpackningar,5,2023-01-19T08:04:42
Städning,0,2023-01-20T15:12:02
Plastförpackningar,16,2023-01-20T08:33:39
Pappersförpackningar,5,2023-01-22T07:01:48
Städning,0,2023-01-23T09:06:28
Pappersförpackningar,5,2023-01-23T07:48:22
Städning,0,2023-01-25T11:47:04
Pappersförpackningar,5,2023-01-26T10:01:39
Ofärgade glasförpackningar,18,2023-01-24T12:53:38
Färgade glasförpackningar,19,2023-01-24T12:53:38
Städning,0,2023-01-27T16:03:41
Plastförpackningar,16,2023-01-27T08:46:28
Pappersförpackningar,5,2023-01-29T06:56:48
Städning,0,2023-01-30T08:44:58
Pappersförpackningar,5,2023-01-30T08:34:36
Pappersförpackningar,5,2023-02-02T06:46:42
Städning,0,2023-02-03T14:25:13
Plastförpackningar,16,2023-02-03T13:20:11
Pappersförpackningar,5,2023-02-05T07:06:52
Städning,0,2023-02-06T09:12:15
Pappersförpackningar,5,2023-02-06T07:43:45
Metallförpackningar,3,2023-02-08T12:31:04
Städning,0,2023-02-10T15:45:40
Plastförpackningar,16,2023-02-10T12:08:16
Pappersförpackningar,5,2023-02-11T10:32:13
Städning,0,2023-02-13T08:50:03
Pappersförpackningar,5,2023-02-13T07:36:25
Städning,0,2023-02-17T14:44:05
Plastförpackningar,16,2023-02-17T12:33:44
Pappersförpackningar,5,2023-02-18T10:33:07
Städning,0,2023-02-20T09:14:21
Pappersförpackningar,5,2023-02-20T07:41:57
Ofärgade glasförpackningar,18,2023-02-20T09:19:21
Färgade glasförpackningar,19,2023-02-20T09:19:21
Städning,0,2023-02-24T15:29:02
Plastförpackningar,16,2023-02-24T14:51:18
Pappersförpackningar,5,2023-02-25T10:16:45
Städning,0,2023-02-27T08:26:13
Pappersförpackningar,5,2023-02-27T07:59:39
Städning,0,2023-03-03T15:21:26
Plastförpackningar,16,2023-03-03T15:03:57
Pappersförpackningar,5,2023-03-04T10:56:18
Städning,0,2023-03-06T09:28:47
Pappersförpackningar,5,2023-03-06T08:26:14
Städning,0,2023-03-10T15:54:27
Plastförpackningar,16,2023-03-10T12:32:04
Pappersförpackningar,5,2023-03-11T10:10:52
Städning,0,2023-03-13T08:38:35
Pappersförpackningar,5,2023-03-13T08:32:56
Ofärgade glasförpackningar,18,2023-03-14T10:22:53
Färgade glasförpackningar,19,2023-03-14T10:22:53
Städning,0,2023-03-17T14:09:22
Plastförpackningar,16,2023-03-17T10:55:27
Pappersförpackningar,5,2023-03-18T10:27:18
Städning,0,2023-03-20T08:39:20
Pappersförpackningar,5,2023-03-20T07:45:08
Städning,0,2023-03-24T15:24:04
Plastförpackningar,16,2023-03-24T11:03:33
Pappersförpackningar,5,2023-03-25T10:03:51
Städning,0,2023-03-27T09:13:11
Pappersförpackningar,5,2023-03-27T08:11:28
Städning,0,2023-03-31T15:27:07
Plastförpackningar,16,2023-03-31T10:52:34
Pappersförpackningar,5,2023-04-01T10:15:58
Städning,0,2023-04-03T10:02:28
Pappersförpackningar,5,2023-04-03T15:46:07
Metallförpackningar,3,2023-04-05T10:08:36
Städning,0,2023-04-07T06:22:33
Plastförpackningar,16,2023-04-07T15:14:27
Pappersförpackningar,5,2023-04-08T10:57:35
Pappersförpackningar,5,2023-04-10T07:32:51
Städning,0,2023-04-14T16:40:24
Pappersförpackningar,5,2023-04-15T10:30:50
Städning,0,2023-04-17T09:32:45
Pappersförpackningar,5,2023-04-17T07:38:43
Ofärgade glasförpackningar,18,2023-04-19T08:19:06
Färgade glasförpackningar,19,2023-04-19T08:19:06
Städning,0,2023-04-21T16:08:00
Plastförpackningar,16,2023-04-21T15:39:56
Pappersförpackningar,5,2023-04-22T10:36:10
Städning,0,2023-04-24T08:34:11
Pappersförpackningar,5,2023-04-24T07:37:10
Städning,0,2023-04-28T15:36:20
Pappersförpackningar,5,2023-04-29T10:40:14
Pappersförpackningar,5,2023-05-01T07:35:44
Städning,0,2023-05-05T17:00:18
Plastförpackningar,16,2023-05-05T16:27:57
Pappersförpackningar,5,2023-05-06T10:45:46
Städning,0,2023-05-08T09:36:41
Pappersförpackningar,5,2023-05-08T07:32:56
Tidningar,13,2023-05-09T06:59:59
Ofärgade glasförpackningar,18,2023-05-11T06:38:00
Färgade glasförpackningar,19,2023-05-11T06:38:00
Städning,0,2023-05-12T16:31:07
Plastförpackningar,16,2023-05-12T15:34:37
Pappersförpackningar,5,2023-05-13T10:52:07
Städning,0,2023-05-15T09:37:27
Pappersförpackningar,5,2023-05-15T07:36:23
Städning,0,2023-05-19T16:49:37
Plastförpackningar,16,2023-05-19T15:33:20
Pappersförpackningar,5,2023-05-20T11:30:35
Städning,0,2023-05-22T12:14:23
Pappersförpackningar,5,2023-05-22T07:37:41
Städning,0,2023-05-26T15:44:19
Plastförpackningar,16,2023-05-26T13:17:43
Pappersförpackningar,5,2023-05-27T10:59:06
Städning,0,2023-05-29T10:06:26
Pappersförpackningar,5,2023-05-29T07:34:06
Metallförpackningar,3,2023-05-31T12:30:40
Städning,0,2023-06-02T16:05:13
Plastförpackningar,16,2023-06-02T11:19:50
Pappersförpackningar,5,2023-06-03T11:28:32
Städning,0,2023-06-05T10:14:49
Pappersförpackningar,5,2023-06-05T07:45:14
Städning,0,2023-06-09T16:35:07
Plastförpackningar,16,2023-06-09T16:15:52
Pappersförpackningar,5,2023-06-10T10:37:05
Städning,0,2023-06-12T10:32:21
Pappersförpackningar,5,2023-06-12T10:03:03
Ofärgade glasförpackningar,18,2023-06-14T08:41:42
Färgade glasförpackningar,19,2023-06-14T08:41:42
Städning,0,2023-06-16T15:09:13
Pappersförpackningar,5,2023-06-17T10:55:32
Plastförpackningar,16,2023-06-16T13:27:23
Städning,0,2023-06-19T11:37:53
Pappersförpackningar,5,2023-06-19T09:02:57
Plastförpackningar,16,2023-06-23T13:14:33
Pappersförpackningar,5,2023-06-24T10:48:57
Städning,0,2023-06-26T10:28:30
Pappersförpackningar,5,2023-06-26T09:22:06
Städning,0,2023-06-30T15:55:12
Plastförpackningar,16,2023-06-30T13:33:38
Pappersförpackningar,5,2023-07-01T10:47:58
Städning,0,2023-07-03T10:35:29
Pappersförpackningar,5,2023-07-03T09:45:22
Ofärgade glasförpackningar,18,2023-07-06T14:52:29
Färgade glasförpackningar,19,2023-07-06T14:52:29
Städning,0,2023-07-07T15:45:04
Plastförpackningar,16,2023-07-07T14:05:20
Pappersförpackningar,5,2023-07-08T11:14:13
Städning,0,2023-07-10T11:56:18
Pappersförpackningar,5,2023-07-10T07:45:42
Städning,0,2023-07-14T13:54:58
Plastförpackningar,16,2023-07-14T13:41:03
Pappersförpackningar,5,2023-07-15T10:56:46
Städning,0,2023-07-17T10:47:32
Pappersförpackningar,5,2023-07-17T08:43:26
Städning,0,2023-07-21T12:39:48
