material,materialid,maintenance
Städning,0,2022-10-19T12:07:03
Metallförpackningar,3,2022-10-17T07:28:37
Ofärgade glasförpackningar,18,2022-10-04T12:17:20
Färgade glasförpackningar,19,2022-10-04T12:17:20
Städning,0,2022-11-02T12:30:44
Städning,0,2022-11-16T11:33:35
Städning,0,2022-11-30T12:19:35
Städning,0,2022-12-28T12:05:24
Städning,0,2023-01-11T11:39:23
Ofärgade glasförpackningar,18,2023-01-16T13:07:36
Färgade glasförpackningar,19,2023-01-16T13:07:36
Städning,0,2023-01-25T10:54:09
Städning,0,2023-02-08T11:53:39
Städning,0,2023-02-22T13:10:33
Städning,0,2023-03-08T12:06:14
Städning,0,2023-03-22T11:10:02
Metallförpackningar,3,2023-04-03T07:34:46
Städning,0,2023-04-05T12:28:54
Städning,0,2023-04-19T12:45:31
Städning,0,2023-05-03T12:18:09
Städning,0,2023-05-17T11:31:37
Städning,0,2023-05-31T12:30:36
Städning,0,2023-06-14T12:58:08
Städning,0,2023-06-28T12:25:31
Städning,0,2023-07-12T11:40:12
Färgade glasförpackningar,19,2023-07-24T07:19:07
Städning,0,2023-07-26T10:54:56
Städning,0,2023-08-09T12:11:55
Städning,0,2023-08-23T12:09:19
Städning,0,2023-09-06T11:58:23
