material,materialid,maintenance
Städning,0,2022-10-31T14:20:49
Metallförpackningar,3,2022-10-05T11:17:05
Pappersförpackningar,5,2022-10-31T11:29:11
Tidningar,13,2022-10-27T12:02:08
Plastförpackningar,16,2022-11-01T07:52:07
Ofärgade glasförpackningar,18,2022-09-13T14:36:36
Färgade glasförpackningar,19,2022-09-13T14:36:36
Städning,0,2022-11-02T10:12:41
Pappersförpackningar,5,2022-11-02T06:27:26
Städning,0,2022-11-04T10:33:42
Pappersförpackningar,5,2022-11-04T14:55:12
Städning,0,2022-11-06T09:37:11
Städning,0,2022-11-07T13:28:53
Pappersförpackningar,5,2022-11-07T11:52:30
Plastförpackningar,16,2022-11-08T07:31:40
Städning,0,2022-11-09T09:39:13
Pappersförpackningar,5,2022-11-09T06:26:06
Tidningar,13,2022-11-10T08:42:53
Städning,0,2022-11-11T10:31:38
Pappersförpackningar,5,2022-11-11T15:02:22
Städning,0,2022-11-13T08:42:28
Städning,0,2022-11-14T12:32:46
Pappersförpackningar,5,2022-11-14T11:30:06
Plastförpackningar,16,2022-11-15T08:51:31
Ofärgade glasförpackningar,18,2022-11-15T14:44:20
Färgade glasförpackningar,19,2022-11-15T14:44:20
Städning,0,2022-11-16T09:08:34
Pappersförpackningar,5,2022-11-16T06:29:28
Städning,0,2022-11-18T09:20:45
Pappersförpackningar,5,2022-11-18T15:06:44
Städning,0,2022-11-21T12:06:39
Pappersförpackningar,5,2022-11-21T13:18:02
Städning,0,2022-11-23T09:46:03
Pappersförpackningar,5,2022-11-23T08:38:00
Plastförpackningar,16,2022-11-22T08:28:25
Städning,0,2022-11-25T09:54:11
Pappersförpackningar,5,2022-11-25T19:14:29
Tidningar,13,2022-11-25T09:46:29
Städning,0,2022-11-27T09:14:38
Städning,0,2022-11-28T12:52:35
Pappersförpackningar,5,2022-11-28T11:49:15
Plastförpackningar,16,2022-11-29T08:52:55
Städning,0,2022-12-12T13:25:20
Pappersförpackningar,5,2022-12-12T12:18:58
Tidningar,13,2022-12-09T12:46:41
Plastförpackningar,16,2022-12-13T08:16:07
Städning,0,2023-01-02T13:06:06
Pappersförpackningar,5,2023-01-03T14:04:20
Tidningar,13,2022-12-21T17:28:55
Plastförpackningar,16,2023-01-02T06:27:00
Städning,0,2023-01-13T11:48:16
Pappersförpackningar,5,2023-01-13T15:23:56
Plastförpackningar,16,2023-01-10T08:24:55
Städning,0,2023-01-15T08:14:20
Städning,0,2023-01-16T09:39:37
Pappersförpackningar,5,2023-01-16T11:41:05
Tidningar,13,2023-01-16T10:27:10
Plastförpackningar,16,2023-01-17T08:15:50
Städning,0,2023-01-18T10:03:13
Metallförpackningar,3,2023-01-18T12:07:40
Pappersförpackningar,5,2023-01-18T06:30:03
Städning,0,2023-01-20T10:01:41
Pappersförpackningar,5,2023-01-20T14:57:04
Ofärgade glasförpackningar,18,2023-01-20T12:53:55
Färgade glasförpackningar,19,2023-01-20T12:53:55
Städning,0,2023-01-22T08:22:44
Städning,0,2023-01-23T13:13:51
Pappersförpackningar,5,2023-01-23T11:39:17
Plastförpackningar,16,2023-01-24T07:25:25
Städning,0,2023-01-25T09:34:56
Pappersförpackningar,5,2023-01-25T06:31:50
Städning,0,2023-01-27T12:28:27
Pappersförpackningar,5,2023-01-27T14:37:46
Städning,0,2023-01-29T09:08:02
Städning,0,2023-01-30T11:54:23
Pappersförpackningar,5,2023-01-30T11:44:13
Plastförpackningar,16,2023-01-31T08:33:56
Städning,0,2023-02-01T09:40:58
Pappersförpackningar,5,2023-02-01T06:29:34
Tidningar,13,2023-02-02T14:34:08
Städning,0,2023-02-03T10:32:13
Pappersförpackningar,5,2023-02-03T14:39:45
Städning,0,2023-02-05T09:10:33
Städning,0,2023-02-06T12:58:41
Pappersförpackningar,5,2023-02-06T11:51:07
Plastförpackningar,16,2023-02-07T07:28:48
Städning,0,2023-02-08T09:39:08
Pappersförpackningar,5,2023-02-08T06:29:09
Städning,0,2023-02-10T10:31:28
Pappersförpackningar,5,2023-02-10T14:33:16
Städning,0,2023-02-12T08:36:02
Städning,0,2023-02-13T11:50:39
Pappersförpackningar,5,2023-02-13T11:24:05
Plastförpackningar,16,2023-02-14T07:41:30
Städning,0,2023-02-15T09:22:39
Pappersförpackningar,5,2023-02-15T06:47:58
Tidningar,13,2023-02-16T15:06:24
Städning,0,2023-02-17T09:56:31
Pappersförpackningar,5,2023-02-17T13:41:28
Städning,0,2023-02-19T08:38:20
Städning,0,2023-02-20T11:30:16
Pappersförpackningar,5,2023-02-20T14:17:29
Plastförpackningar,16,2023-02-21T16:28:35
Städning,0,2023-02-22T09:03:30
Pappersförpackningar,5,2023-02-22T06:27:21
Städning,0,2023-02-24T12:35:41
Pappersförpackningar,5,2023-02-24T13:57:07
Städning,0,2023-02-26T08:42:50
Städning,0,2023-02-27T11:15:07
Pappersförpackningar,5,2023-02-27T11:33:52
Tidningar,13,2023-02-28T14:08:18
Plastförpackningar,16,2023-02-28T07:55:56
Städning,0,2023-03-01T10:11:38
Pappersförpackningar,5,2023-03-01T06:28:51
Städning,0,2023-03-03T10:18:12
Pappersförpackningar,5,2023-03-03T13:36:42
Städning,0,2023-03-05T08:31:48
Städning,0,2023-03-06T11:29:13
Pappersförpackningar,5,2023-03-06T11:25:02
Plastförpackningar,16,2023-03-07T07:59:06
Städning,0,2023-03-08T12:07:25
Pappersförpackningar,5,2023-03-08T06:40:12
Tidningar,13,2023-03-09T09:35:23
Städning,0,2023-03-10T09:51:20
Pappersförpackningar,5,2023-03-10T13:42:36
Städning,0,2023-03-12T08:42:01
Städning,0,2023-03-13T12:19:22
Pappersförpackningar,5,2023-03-13T11:26:04
Plastförpackningar,16,2023-03-14T08:03:32
Städning,0,2023-03-15T09:47:47
Pappersförpackningar,5,2023-03-15T06:31:10
Städning,0,2023-03-17T10:29:08
Pappersförpackningar,5,2023-03-17T13:42:32
Städning,0,2023-03-19T08:54:07
Städning,0,2023-03-20T13:09:11
Pappersförpackningar,5,2023-03-20T12:15:11
Ofärgade glasförpackningar,18,2023-03-20T07:15:05
Färgade glasförpackningar,19,2023-03-20T07:15:05
Plastförpackningar,16,2023-03-21T08:07:42
Städning,0,2023-03-22T09:52:36
Pappersförpackningar,5,2023-03-22T06:31:01
Tidningar,13,2023-03-22T10:09:19
Städning,0,2023-03-24T10:16:48
Pappersförpackningar,5,2023-03-24T14:22:41
Städning,0,2023-03-26T08:29:04
Städning,0,2023-03-27T11:15:38
Pappersförpackningar,5,2023-03-27T11:02:46
Plastförpackningar,16,2023-03-28T08:15:34
Städning,0,2023-03-29T10:31:54
Pappersförpackningar,5,2023-03-29T06:34:32
Tidningar,13,2023-03-30T08:45:58
Städning,0,2023-03-31T09:39:55
Pappersförpackningar,5,2023-03-31T14:49:57
Städning,0,2023-04-02T09:18:20
Städning,0,2023-04-03T13:40:17
Pappersförpackningar,5,2023-04-03T11:45:48
Plastförpackningar,16,2023-04-04T08:01:18
Städning,0,2023-04-05T11:23:35
Pappersförpackningar,5,2023-04-05T06:33:45
Städning,0,2023-04-07T08:59:00
Pappersförpackningar,5,2023-04-07T14:17:40
Städning,0,2023-04-09T08:56:04
Städning,0,2023-04-10T10:24:01
Pappersförpackningar,5,2023-04-10T11:24:49
Plastförpackningar,16,2023-04-11T08:16:26
Städning,0,2023-04-12T11:47:26
Pappersförpackningar,5,2023-04-12T06:36:41
Tidningar,13,2023-04-13T07:29:18
Pappersförpackningar,5,2023-04-14T14:38:05
Städning,0,2023-04-16T08:44:36
Städning,0,2023-04-17T14:42:23
Pappersförpackningar,5,2023-04-17T11:43:55
Plastförpackningar,16,2023-04-18T08:30:30
Städning,0,2023-04-19T10:11:24
Pappersförpackningar,5,2023-04-19T06:33:53
Städning,0,2023-04-21T09:55:35
Pappersförpackningar,5,2023-04-21T14:42:47
Städning,0,2023-04-23T08:46:38
Städning,0,2023-04-24T12:42:43
Pappersförpackningar,5,2023-04-24T11:51:54
Plastförpackningar,16,2023-04-25T08:49:53
Städning,0,2023-04-26T11:07:11
Pappersförpackningar,5,2023-04-26T06:34:50
Tidningar,13,2023-04-27T10:28:32
Städning,0,2023-04-28T10:13:54
Pappersförpackningar,5,2023-04-28T14:15:24
Ofärgade glasförpackningar,18,2023-04-29T08:19:13
Färgade glasförpackningar,19,2023-04-29T08:19:13
Städning,0,2023-04-30T09:03:22
Städning,0,2023-05-01T10:52:41
Pappersförpackningar,5,2023-05-01T11:42:24
Plastförpackningar,16,2023-05-02T07:56:08
Städning,0,2023-05-03T11:23:11
Pappersförpackningar,5,2023-05-03T06:34:47
Städning,0,2023-05-05T09:25:41
Pappersförpackningar,5,2023-05-05T14:49:30
Städning,0,2023-05-08T12:43:47
Pappersförpackningar,5,2023-05-08T11:43:04
Plastförpackningar,16,2023-05-09T08:44:46
Städning,0,2023-05-10T10:30:47
Pappersförpackningar,5,2023-05-10T06:29:27
Tidningar,13,2023-05-10T14:29:02
Städning,0,2023-05-12T09:57:43
Pappersförpackningar,5,2023-05-12T14:30:00
Städning,0,2023-05-17T10:04:44
Pappersförpackningar,5,2023-05-17T06:28:38
Plastförpackningar,16,2023-05-16T08:05:10
Städning,0,2023-05-19T09:49:05
Pappersförpackningar,5,2023-05-19T14:32:42
Städning,0,2023-05-21T09:05:34
Städning,0,2023-05-22T12:08:19
Pappersförpackningar,5,2023-05-22T11:45:02
Plastförpackningar,16,2023-05-23T07:48:15
Städning,0,2023-05-24T10:24:21
Pappersförpackningar,5,2023-05-24T08:07:13
Tidningar,13,2023-05-24T07:38:49
Städning,0,2023-05-26T10:48:57
Pappersförpackningar,5,2023-05-26T16:27:01
Städning,0,2023-05-29T11:36:29
Pappersförpackningar,5,2023-05-29T11:26:17
Plastförpackningar,16,2023-05-30T07:50:10
Städning,0,2023-05-31T09:45:01
Pappersförpackningar,5,2023-05-31T06:32:23
Tidningar,13,2023-06-01T17:18:58
Städning,0,2023-06-02T11:27:25
Pappersförpackningar,5,2023-06-02T14:45:37
Städning,0,2023-06-04T10:06:58
Städning,0,2023-06-05T12:49:37
Pappersförpackningar,5,2023-06-05T11:55:04
Plastförpackningar,16,2023-06-06T08:05:31
Städning,0,2023-06-07T10:32:29
Pappersförpackningar,5,2023-06-07T06:32:44
Städning,0,2023-06-09T10:00:40
Pappersförpackningar,5,2023-06-09T15:00:43
Städning,0,2023-06-11T09:25:28
Städning,0,2023-06-12T13:26:50
Pappersförpackningar,5,2023-06-12T12:29:31
Plastförpackningar,16,2023-06-13T08:02:19
Ofärgade glasförpackningar,18,2023-06-13T08:09:08
Färgade glasförpackningar,19,2023-06-13T08:09:08
Städning,0,2023-06-14T10:51:37
Pappersförpackningar,5,2023-06-14T06:46:06
Städning,0,2023-06-18T09:05:09
Pappersförpackningar,5,2023-06-16T14:59:59
Städning,0,2023-06-19T13:40:10
Pappersförpackningar,5,2023-06-19T11:42:23
Plastförpackningar,16,2023-06-20T06:15:20
Städning,0,2023-06-21T10:29:20
Pappersförpackningar,5,2023-06-21T06:29:17
Pappersförpackningar,5,2023-06-23T15:40:00
Pappersförpackningar,5,2023-06-24T11:44:54
Städning,0,2023-06-25T10:33:27
Städning,0,2023-06-26T14:15:00
Pappersförpackningar,5,2023-06-26T11:13:43
Tidningar,13,2023-06-27T11:22:12
Plastförpackningar,16,2023-06-27T17:33:52
Städning,0,2023-06-28T11:42:24
Pappersförpackningar,5,2023-06-28T06:49:22
Städning,0,2023-06-30T10:50:53
Pappersförpackningar,5,2023-06-30T15:22:06
Pappersförpackningar,5,2023-07-01T12:40:14
Städning,0,2023-07-02T09:31:30
Städning,0,2023-07-03T12:28:57
Pappersförpackningar,5,2023-07-03T12:17:53
Plastförpackningar,16,2023-07-04T16:27:05
Städning,0,2023-07-05T10:25:54
Pappersförpackningar,5,2023-07-05T13:22:57
Städning,0,2023-07-07T10:50:48
Pappersförpackningar,5,2023-07-07T14:05:08
Pappersförpackningar,5,2023-07-08T08:28:59
Städning,0,2023-07-09T09:32:25
Städning,0,2023-07-10T11:57:37
Pappersförpackningar,5,2023-07-10T07:33:13
Plastförpackningar,16,2023-07-11T07:57:05
Städning,0,2023-07-12T10:03:13
Pappersförpackningar,5,2023-07-12T07:34:41
Städning,0,2023-07-14T08:58:46
Pappersförpackningar,5,2023-07-14T13:13:09
Städning,0,2023-07-16T09:27:51
Städning,0,2023-07-17T10:35:01
Pappersförpackningar,5,2023-07-17T15:13:08
Tidningar,13,2023-07-17T09:21:24
Plastförpackningar,16,2023-07-18T16:35:15
Städning,0,2023-07-19T09:49:39
Pappersförpackningar,5,2023-07-19T06:35:28
Städning,0,2023-07-21T10:03:52
Pappersförpackningar,5,2023-07-21T14:31:27
Pappersförpackningar,5,2023-07-22T07:31:45
Städning,0,2023-07-23T09:16:24
Städning,0,2023-07-24T11:53:24
Metallförpackningar,3,2023-07-24T14:55:04
Pappersförpackningar,5,2023-07-24T11:45:27
Plastförpackningar,16,2023-07-25T07:57:31
Städning,0,2023-07-26T09:15:31
Pappersförpackningar,5,2023-07-26T06:35:22
Städning,0,2023-07-28T10:03:17
Pappersförpackningar,5,2023-07-28T14:34:35
Städning,0,2023-07-30T09:10:53
Städning,0,2023-07-31T11:10:47
Pappersförpackningar,5,2023-07-31T11:21:14
Plastförpackningar,16,2023-08-01T07:40:19
Städning,0,2023-08-02T09:49:00
Pappersförpackningar,5,2023-08-02T06:39:17
Städning,0,2023-08-04T10:07:33
Pappersförpackningar,5,2023-08-04T15:16:23
Ofärgade glasförpackningar,18,2023-08-04T08:12:41
Färgade glasförpackningar,19,2023-08-04T08:12:41
Pappersförpackningar,5,2023-08-05T07:10:16
Städning,0,2023-08-06T09:02:28
Städning,0,2023-08-07T11:59:37
Pappersförpackningar,5,2023-08-07T11:25:43
Plastförpackningar,16,2023-08-08T08:01:09
Städning,0,2023-08-09T10:13:16
Pappersförpackningar,5,2023-08-09T06:35:06
Städning,0,2023-08-11T10:25:16
Pappersförpackningar,5,2023-08-11T14:59:53
Städning,0,2023-08-14T11:48:01
Pappersförpackningar,5,2023-08-14T11:45:59
Plastförpackningar,16,2023-08-15T07:46:36
Städning,0,2023-08-16T10:45:43
Pappersförpackningar,5,2023-08-16T06:31:11
Städning,0,2023-08-20T09:53:24
Pappersförpackningar,5,2023-08-18T14:11:19
Städning,0,2023-08-21T11:15:03
Pappersförpackningar,5,2023-08-21T11:33:45
Plastförpackningar,16,2023-08-22T08:26:28
Städning,0,2023-08-23T10:07:44
Pappersförpackningar,5,2023-08-23T06:33:43
Städning,0,2023-08-25T10:16:49
Pappersförpackningar,5,2023-08-25T14:39:41
Städning,0,2023-08-28T12:56:40
Pappersförpackningar,5,2023-08-28T11:30:36
Städning,0,2023-08-30T10:00:25
Pappersförpackningar,5,2023-08-30T06:27:28
Plastförpackningar,16,2023-08-29T07:22:37
Städning,0,2023-09-01T11:11:58
Pappersförpackningar,5,2023-09-01T14:46:12
Städning,0,2023-09-03T09:36:35
