material,materialid,maintenance
Städning,0,2022-10-31T05:51:27
Metallförpackningar,3,2022-08-11T12:15:43
Pappersförpackningar,5,2022-11-01T12:46:54
Tidningar,13,2022-07-27T13:23:34
Plastförpackningar,16,2022-10-18T10:13:10
Ofärgade glasförpackningar,18,2022-06-14T13:22:24
Färgade glasförpackningar,19,2022-06-14T13:22:24
Städning,0,2022-11-04T03:54:06
Städning,0,2022-11-07T03:53:36
Städning,0,2022-11-11T03:56:57
Städning,0,2022-11-14T04:02:45
Pappersförpackningar,5,2022-11-15T11:57:31
Plastförpackningar,16,2022-11-15T11:27:22
Ofärgade glasförpackningar,18,2022-11-15T09:32:53
Färgade glasförpackningar,19,2022-11-15T09:32:53
Städning,0,2022-11-18T03:53:25
Städning,0,2022-11-21T04:21:17
Städning,0,2022-11-23T16:06:25
Städning,0,2022-11-23T22:28:01
Städning,0,2022-11-25T08:10:18
Städning,0,2022-11-28T08:17:10
Pappersförpackningar,5,2022-11-29T12:34:51
Städning,0,2022-12-12T07:57:28
Pappersförpackningar,5,2022-12-13T12:26:17
Plastförpackningar,16,2022-12-13T10:16:16
Städning,0,2023-01-02T07:51:50
Metallförpackningar,3,2022-12-15T09:33:15
Pappersförpackningar,5,2023-01-03T12:14:23
Städning,0,2023-01-13T08:24:15
Pappersförpackningar,5,2023-01-10T12:34:17
Plastförpackningar,16,2023-01-10T10:38:55
Städning,0,2023-01-16T10:49:23
Pappersförpackningar,5,2023-01-17T10:13:26
Städning,0,2023-01-20T09:51:17
Städning,0,2023-01-23T08:00:19
Pappersförpackningar,5,2023-01-24T12:10:48
Städning,0,2023-01-27T07:58:37
Städning,0,2023-01-30T08:41:47
Pappersförpackningar,5,2023-01-31T13:13:24
Städning,0,2023-02-03T16:20:41
Städning,0,2023-02-06T09:13:42
Pappersförpackningar,5,2023-02-07T12:39:30
Plastförpackningar,16,2023-02-07T10:56:56
Städning,0,2023-02-13T08:28:44
Pappersförpackningar,5,2023-02-14T11:51:33
Städning,0,2023-02-17T07:51:58
Städning,0,2023-02-20T11:22:15
Pappersförpackningar,5,2023-02-21T12:38:15
Städning,0,2023-02-24T07:50:07
Städning,0,2023-02-27T07:47:08
Pappersförpackningar,5,2023-02-28T11:00:19
Städning,0,2023-03-03T07:45:39
Städning,0,2023-03-06T08:23:51
Pappersförpackningar,5,2023-03-07T13:21:04
Plastförpackningar,16,2023-03-07T10:33:56
Städning,0,2023-03-10T07:55:41
Städning,0,2023-03-13T08:03:33
Pappersförpackningar,5,2023-03-14T12:30:02
Städning,0,2023-03-17T07:55:27
Pappersförpackningar,5,2023-03-21T12:18:16
Städning,0,2023-03-24T07:39:43
Städning,0,2023-03-27T07:56:04
Pappersförpackningar,5,2023-03-28T12:35:34
Städning,0,2023-03-31T07:35:41
Städning,0,2023-04-03T07:52:19
Pappersförpackningar,5,2023-04-04T12:30:44
Plastförpackningar,16,2023-04-04T11:10:07
Metallförpackningar,3,2023-04-06T09:29:15
Städning,0,2023-04-11T13:04:49
Pappersförpackningar,5,2023-04-11T12:28:42
Städning,0,2023-04-14T07:39:03
Städning,0,2023-04-17T07:25:19
Pappersförpackningar,5,2023-04-18T12:08:15
Städning,0,2023-04-21T08:28:09
Städning,0,2023-04-24T07:54:14
Pappersförpackningar,5,2023-04-25T12:30:47
Städning,0,2023-04-28T07:53:18
Städning,0,2023-05-02T13:15:19
Pappersförpackningar,5,2023-05-02T12:30:57
Plastförpackningar,16,2023-05-02T10:24:14
Städning,0,2023-05-05T07:45:40
Städning,0,2023-05-08T07:53:34
Städning,0,2023-05-12T07:50:23
Städning,0,2023-05-15T07:50:40
Pappersförpackningar,5,2023-05-16T12:21:55
Städning,0,2023-05-19T08:33:41
Städning,0,2023-05-22T08:35:23
Städning,0,2023-05-26T07:50:36
Städning,0,2023-05-29T07:42:59
Pappersförpackningar,5,2023-05-30T12:23:24
Plastförpackningar,16,2023-05-30T11:19:24
Städning,0,2023-06-01T16:46:05
Städning,0,2023-06-05T09:24:45
Städning,0,2023-06-09T09:17:42
Städning,0,2023-06-12T07:51:34
Pappersförpackningar,5,2023-06-13T13:01:23
Städning,0,2023-06-16T08:25:23
Städning,0,2023-06-19T07:34:31
Städning,0,2023-06-26T07:46:35
Pappersförpackningar,5,2023-06-27T13:41:03
Plastförpackningar,16,2023-06-27T10:06:48
Tidningar,13,2023-06-29T09:36:18
Städning,0,2023-06-30T07:37:41
