material,materialid,maintenance
Städning,0,2022-10-30T07:14:21
Metallförpackningar,3,2022-10-20T13:46:02
Pappersförpackningar,5,2022-10-27T17:08:31
Tidningar,13,2022-07-11T15:12:14
Plastförpackningar,16,2022-10-20T17:03:20
Ofärgade glasförpackningar,18,2022-10-05T13:03:50
Färgade glasförpackningar,19,2022-10-05T13:03:50
Städning,0,2022-11-02T09:24:23
Pappersförpackningar,5,2022-11-03T12:05:20
Plastförpackningar,16,2022-11-03T17:34:10
Städning,0,2022-11-04T07:18:49
Städning,0,2022-11-06T10:18:08
Pappersförpackningar,5,2022-11-10T16:06:48
Städning,0,2022-11-11T07:20:18
Städning,0,2022-11-13T10:22:57
Städning,0,2022-11-16T09:41:59
Pappersförpackningar,5,2022-11-17T10:13:49
Plastförpackningar,16,2022-11-17T19:13:33
Städning,0,2022-11-18T07:22:11
Städning,0,2022-11-20T09:38:54
Städning,0,2022-11-23T09:55:20
Pappersförpackningar,5,2022-11-24T09:56:37
Städning,0,2022-11-25T07:18:25
Städning,0,2022-11-27T10:26:01
Städning,0,2022-12-11T08:12:39
Pappersförpackningar,5,2022-12-08T13:31:54
Plastförpackningar,16,2022-12-01T15:15:49
Städning,0,2023-01-01T09:10:33
Pappersförpackningar,5,2022-12-29T15:34:06
Plastförpackningar,16,2022-12-29T16:59:43
Städning,0,2023-01-13T07:32:55
Pappersförpackningar,5,2023-01-12T08:51:14
Plastförpackningar,16,2023-01-12T20:21:43
Städning,0,2023-01-15T06:09:48
Städning,0,2023-01-18T09:32:42
Pappersförpackningar,5,2023-01-19T11:26:58
Städning,0,2023-01-20T07:42:43
Städning,0,2023-01-22T14:59:58
Städning,0,2023-01-25T10:09:00
Pappersförpackningar,5,2023-01-26T09:32:15
Plastförpackningar,16,2023-01-26T13:55:27
Städning,0,2023-01-27T07:24:14
Städning,0,2023-01-29T08:32:44
Städning,0,2023-02-01T09:43:11
Pappersförpackningar,5,2023-02-02T21:23:35
Städning,0,2023-02-03T07:46:15
Städning,0,2023-02-05T02:19:24
Städning,0,2023-02-08T09:50:10
Tidningar,13,2023-02-08T13:21:15
Pappersförpackningar,5,2023-02-09T16:43:16
Plastförpackningar,16,2023-02-09T15:51:33
Städning,0,2023-02-12T05:52:11
Städning,0,2023-02-15T09:45:38
Pappersförpackningar,5,2023-02-16T08:40:48
Städning,0,2023-02-17T07:29:43
Städning,0,2023-02-19T12:59:28
Städning,0,2023-02-22T10:15:50
Metallförpackningar,3,2023-02-23T14:28:08
Pappersförpackningar,5,2023-02-23T09:31:34
Plastförpackningar,16,2023-02-23T13:25:33
Städning,0,2023-02-24T07:23:32
Städning,0,2023-02-26T06:10:20
Städning,0,2023-03-01T10:16:06
Pappersförpackningar,5,2023-03-02T11:52:23
Städning,0,2023-03-03T07:30:26
Städning,0,2023-03-05T01:51:40
Städning,0,2023-03-08T09:36:29
Pappersförpackningar,5,2023-03-09T16:17:32
Plastförpackningar,16,2023-03-09T13:33:01
Städning,0,2023-03-10T07:37:35
Städning,0,2023-03-12T05:56:44
Städning,0,2023-03-15T09:58:51
Pappersförpackningar,5,2023-03-16T09:43:42
Städning,0,2023-03-17T06:48:50
Städning,0,2023-03-19T08:21:33
Städning,0,2023-03-22T09:36:59
Pappersförpackningar,5,2023-03-23T14:18:00
Plastförpackningar,16,2023-03-23T13:40:36
Städning,0,2023-03-24T07:22:16
Städning,0,2023-03-26T08:14:13
Städning,0,2023-03-29T09:17:24
Pappersförpackningar,5,2023-03-30T09:52:22
Städning,0,2023-03-31T07:28:00
Städning,0,2023-04-02T06:40:28
Städning,0,2023-04-05T09:52:01
Pappersförpackningar,5,2023-04-06T16:18:33
Plastförpackningar,16,2023-04-06T16:18:18
Städning,0,2023-04-07T07:34:19
Städning,0,2023-04-09T09:34:31
Städning,0,2023-04-12T10:41:09
Pappersförpackningar,5,2023-04-13T16:50:39
Städning,0,2023-04-14T07:09:55
Städning,0,2023-04-16T11:13:43
Städning,0,2023-04-19T10:32:48
Tidningar,13,2023-04-19T17:26:10
Pappersförpackningar,5,2023-04-20T16:25:08
Plastförpackningar,16,2023-04-20T12:45:12
Städning,0,2023-04-21T07:23:14
Städning,0,2023-04-23T06:15:06
Städning,0,2023-04-26T10:12:04
Metallförpackningar,3,2023-04-27T13:40:42
Pappersförpackningar,5,2023-04-27T19:11:35
