material,materialid,maintenance
Städning,0,2022-11-01T11:48:25
Metallförpackningar,3,2022-09-28T07:26:07
Pappersförpackningar,5,2022-10-31T10:43:18
Tidningar,13,2022-10-10T18:29:04
Plastförpackningar,16,2022-10-27T11:24:55
Ofärgade glasförpackningar,18,2022-09-15T08:15:35
Färgade glasförpackningar,19,2022-09-15T08:15:35
Plastförpackningar,16,2022-11-03T10:07:47
Pappersförpackningar,5,2022-11-04T09:05:51
Pappersförpackningar,5,2022-11-07T10:40:01
Städning,0,2022-11-08T11:22:42
Metallförpackningar,3,2022-11-09T10:26:36
Tidningar,13,2022-11-09T17:10:02
Plastförpackningar,16,2022-11-10T09:56:56
Pappersförpackningar,5,2022-11-11T09:36:28
Pappersförpackningar,5,2022-11-14T11:08:49
Ofärgade glasförpackningar,18,2022-11-14T20:03:40
Färgade glasförpackningar,19,2022-11-14T20:03:40
Städning,0,2022-11-15T13:34:08
Plastförpackningar,16,2022-11-17T09:44:56
Pappersförpackningar,5,2022-11-18T08:32:38
Pappersförpackningar,5,2022-11-21T12:03:22
Städning,0,2022-11-22T13:43:29
Plastförpackningar,16,2022-11-24T09:39:30
Pappersförpackningar,5,2022-11-25T09:43:27
Pappersförpackningar,5,2022-11-28T11:30:07
Städning,0,2022-11-29T13:57:53
Städning,0,2022-12-13T12:13:34
Pappersförpackningar,5,2022-12-12T16:42:23
Plastförpackningar,16,2022-12-08T09:59:52
Städning,0,2023-01-03T14:59:17
Metallförpackningar,3,2022-12-20T10:00:30
Pappersförpackningar,5,2023-01-02T12:30:49
Plastförpackningar,16,2022-12-29T06:41:59
Städning,0,2023-01-10T14:01:57
Pappersförpackningar,5,2023-01-13T13:45:56
Plastförpackningar,16,2023-01-12T11:12:43
Ofärgade glasförpackningar,18,2023-01-09T08:32:28
Färgade glasförpackningar,19,2023-01-09T08:32:28
Pappersförpackningar,5,2023-01-16T14:34:56
Städning,0,2023-01-17T12:04:35
Plastförpackningar,16,2023-01-19T10:35:46
Pappersförpackningar,5,2023-01-20T14:55:39
Städning,0,2023-01-24T13:54:27
Pappersförpackningar,5,2023-01-23T12:40:31
Plastförpackningar,16,2023-01-26T13:33:26
Pappersförpackningar,5,2023-01-27T10:51:53
Pappersförpackningar,5,2023-01-30T09:20:04
Städning,0,2023-01-31T13:37:08
Metallförpackningar,3,2023-01-31T10:58:03
Plastförpackningar,16,2023-02-02T14:33:26
Pappersförpackningar,5,2023-02-03T14:02:43
Pappersförpackningar,5,2023-02-06T11:06:27
Städning,0,2023-02-07T11:29:57
Pappersförpackningar,5,2023-02-10T07:37:45
Plastförpackningar,16,2023-02-09T14:45:58
Ofärgade glasförpackningar,18,2023-02-11T14:30:12
Färgade glasförpackningar,19,2023-02-11T14:30:12
Pappersförpackningar,5,2023-02-13T12:36:25
Städning,0,2023-02-14T14:29:11
Plastförpackningar,16,2023-02-16T15:06:53
Pappersförpackningar,5,2023-02-17T07:31:31
Pappersförpackningar,5,2023-02-20T11:35:35
Städning,0,2023-02-21T11:21:48
Plastförpackningar,16,2023-02-23T11:11:25
Pappersförpackningar,5,2023-02-24T11:41:03
Pappersförpackningar,5,2023-02-27T07:18:51
Städning,0,2023-02-28T10:53:54
Plastförpackningar,16,2023-03-02T08:53:48
Pappersförpackningar,5,2023-03-03T11:28:27
Pappersförpackningar,5,2023-03-06T11:11:33
Städning,0,2023-03-07T07:47:03
Plastförpackningar,16,2023-03-09T10:13:35
Pappersförpackningar,5,2023-03-10T11:03:19
Pappersförpackningar,5,2023-03-13T12:20:27
Städning,0,2023-03-14T13:06:13
Metallförpackningar,3,2023-03-15T11:10:24
Plastförpackningar,16,2023-03-16T10:25:16
Pappersförpackningar,5,2023-03-17T10:43:01
Pappersförpackningar,5,2023-03-20T13:21:48
Städning,0,2023-03-21T12:17:26
Plastförpackningar,16,2023-03-23T07:53:17
Pappersförpackningar,5,2023-03-24T11:29:12
Pappersförpackningar,5,2023-03-27T11:30:52
Städning,0,2023-03-28T11:54:57
Plastförpackningar,16,2023-03-30T06:01:13
Pappersförpackningar,5,2023-03-31T11:56:26
Pappersförpackningar,5,2023-04-03T11:28:31
Städning,0,2023-04-04T12:37:54
Plastförpackningar,16,2023-04-06T09:47:06
