material,materialid,maintenance
Städning,0,2022-10-27T09:42:27
Metallförpackningar,3,2022-10-18T09:35:53
Pappersförpackningar,5,2022-10-19T12:03:30
Plastförpackningar,16,2022-10-26T08:15:20
Ofärgade glasförpackningar,18,2022-10-21T09:48:29
Färgade glasförpackningar,19,2022-10-21T09:48:29
Pappersförpackningar,5,2022-11-02T11:21:37
Plastförpackningar,16,2022-11-02T08:12:49
Städning,0,2022-11-03T08:36:13
Plastförpackningar,16,2022-11-09T08:14:37
Städning,0,2022-11-10T09:06:33
Pappersförpackningar,5,2022-11-16T12:03:13
Plastförpackningar,16,2022-11-16T08:35:20
Städning,0,2022-11-17T09:01:06
Ofärgade glasförpackningar,18,2022-11-18T09:20:04
Färgade glasförpackningar,19,2022-11-18T09:20:04
Plastförpackningar,16,2022-11-23T08:22:12
Städning,0,2022-11-24T08:47:21
Städning,0,2022-12-08T10:41:36
Pappersförpackningar,5,2022-11-30T11:59:16
Plastförpackningar,16,2022-12-07T08:21:47
Städning,0,2022-12-29T09:18:47
Pappersförpackningar,5,2022-12-28T12:08:27
Plastförpackningar,16,2022-12-28T08:27:02
Ofärgade glasförpackningar,18,2022-12-16T09:47:06
Färgade glasförpackningar,19,2022-12-16T09:47:06
Städning,0,2023-01-12T09:02:23
Pappersförpackningar,5,2023-01-11T12:23:24
Plastförpackningar,16,2023-01-04T08:20:48
Plastförpackningar,16,2023-01-18T08:21:45
Städning,0,2023-01-19T09:30:39
Pappersförpackningar,5,2023-01-25T12:00:06
Städning,0,2023-01-26T09:08:49
Plastförpackningar,16,2023-01-25T08:20:00
Plastförpackningar,16,2023-02-01T08:17:21
Städning,0,2023-02-02T09:18:51
Pappersförpackningar,5,2023-02-08T11:34:50
Städning,0,2023-02-09T08:55:36
Ofärgade glasförpackningar,18,2023-02-10T11:02:42
Färgade glasförpackningar,19,2023-02-10T11:02:42
Plastförpackningar,16,2023-02-15T08:15:36
Städning,0,2023-02-16T09:07:53
Pappersförpackningar,5,2023-02-22T12:00:16
Plastförpackningar,16,2023-02-22T08:18:27
Städning,0,2023-02-23T09:28:58
Plastförpackningar,16,2023-03-01T08:07:33
Städning,0,2023-03-02T08:51:09
Pappersförpackningar,5,2023-03-08T12:00:30
Plastförpackningar,16,2023-03-08T08:27:05
Städning,0,2023-03-09T08:57:22
Ofärgade glasförpackningar,18,2023-03-10T09:59:59
Färgade glasförpackningar,19,2023-03-10T09:59:59
Plastförpackningar,16,2023-03-15T08:11:06
Städning,0,2023-03-16T08:55:00
Metallförpackningar,3,2023-03-22T09:36:46
Pappersförpackningar,5,2023-03-22T12:32:15
Plastförpackningar,16,2023-03-22T09:26:54
Städning,0,2023-03-23T08:52:07
Plastförpackningar,16,2023-03-29T08:37:22
Städning,0,2023-03-30T08:44:55
Pappersförpackningar,5,2023-04-05T11:48:16
Plastförpackningar,16,2023-04-05T08:25:45
Städning,0,2023-04-06T08:53:33
Plastförpackningar,16,2023-04-12T08:09:50
Städning,0,2023-04-13T09:24:03
Pappersförpackningar,5,2023-04-19T11:28:18
Plastförpackningar,16,2023-04-19T08:11:48
Städning,0,2023-04-20T09:16:17
Plastförpackningar,16,2023-04-26T08:10:01
Städning,0,2023-04-27T09:25:16
Pappersförpackningar,5,2023-05-03T12:08:02
Städning,0,2023-05-04T09:27:55
Ofärgade glasförpackningar,18,2023-05-05T08:29:55
Färgade glasförpackningar,19,2023-05-05T08:29:55
Plastförpackningar,16,2023-05-10T08:12:14
Städning,0,2023-05-11T08:40:44
Städning,0,2023-05-18T06:14:30
Pappersförpackningar,5,2023-05-17T11:46:07
Plastförpackningar,16,2023-05-17T08:11:00
Plastförpackningar,16,2023-05-24T08:08:42
Städning,0,2023-05-25T09:12:15
Pappersförpackningar,5,2023-05-31T11:46:20
Plastförpackningar,16,2023-05-31T08:27:09
Städning,0,2023-06-01T08:48:56
Metallförpackningar,3,2023-06-01T12:51:14
Ofärgade glasförpackningar,18,2023-06-02T08:23:29
Färgade glasförpackningar,19,2023-06-02T08:23:29
Plastförpackningar,16,2023-06-07T08:12:30
Städning,0,2023-06-08T09:18:45
Pappersförpackningar,5,2023-06-14T11:14:38
Plastförpackningar,16,2023-06-14T08:05:57
Städning,0,2023-06-15T09:09:39
Plastförpackningar,16,2023-06-21T08:12:51
Städning,0,2023-06-22T09:05:59
Pappersförpackningar,5,2023-06-28T11:10:54
Plastförpackningar,16,2023-06-28T08:33:16
Städning,0,2023-06-29T08:56:39
Ofärgade glasförpackningar,18,2023-06-30T10:43:09
Färgade glasförpackningar,19,2023-06-30T10:43:09
Pappersförpackningar,5,2023-07-05T11:05:57
Plastförpackningar,16,2023-07-05T08:25:21
Städning,0,2023-07-06T09:45:53
Pappersförpackningar,5,2023-07-12T11:21:55
Plastförpackningar,16,2023-07-12T08:21:25
Städning,0,2023-07-13T08:14:02
Pappersförpackningar,5,2023-07-19T11:14:23
Plastförpackningar,16,2023-07-19T08:18:45
Städning,0,2023-07-20T09:00:34
Pappersförpackningar,5,2023-07-26T10:58:19
Plastförpackningar,16,2023-07-26T08:34:08
Städning,0,2023-07-27T07:40:24
Ofärgade glasförpackningar,18,2023-07-28T13:29:24
Färgade glasförpackningar,19,2023-07-28T13:29:24
Pappersförpackningar,5,2023-08-02T13:17:08
Plastförpackningar,16,2023-08-02T08:20:07
Städning,0,2023-08-03T09:25:29
Pappersförpackningar,5,2023-08-09T10:52:54
Plastförpackningar,16,2023-08-09T08:20:15
Städning,0,2023-08-10T08:44:32
Plastförpackningar,16,2023-08-16T08:19:11
