material,materialid,maintenance
Städning,0,2022-10-28T07:59:11
Metallförpackningar,3,2022-10-06T11:05:29
Pappersförpackningar,5,2022-10-31T15:24:51
Tidningar,13,2022-10-11T12:13:56
Plastförpackningar,16,2022-10-29T11:12:52
Ofärgade glasförpackningar,18,2022-09-28T13:52:55
Färgade glasförpackningar,19,2022-09-28T13:52:55
Plastförpackningar,16,2022-11-02T14:55:48
Städning,0,2022-11-04T08:01:00
Pappersförpackningar,5,2022-11-05T05:44:17
Plastförpackningar,16,2022-11-05T10:16:46
Pappersförpackningar,5,2022-11-07T15:18:44
Tidningar,13,2022-11-07T10:39:27
Plastförpackningar,16,2022-11-09T15:01:13
Städning,0,2022-11-11T08:14:09
Pappersförpackningar,5,2022-11-12T12:54:42
Plastförpackningar,16,2022-11-12T12:33:57
Pappersförpackningar,5,2022-11-14T15:45:03
Plastförpackningar,16,2022-11-16T15:18:19
Städning,0,2022-11-18T08:43:59
Pappersförpackningar,5,2022-11-19T08:42:16
Plastförpackningar,16,2022-11-19T11:15:32
Pappersförpackningar,5,2022-11-21T15:38:30
Plastförpackningar,16,2022-11-23T08:25:33
Städning,0,2022-11-25T07:59:00
Pappersförpackningar,5,2022-11-26T06:50:39
Plastförpackningar,16,2022-11-26T10:34:53
Pappersförpackningar,5,2022-11-28T14:48:51
Städning,0,2022-12-09T09:21:53
Metallförpackningar,3,2022-12-01T11:43:09
Pappersförpackningar,5,2022-12-12T15:51:37
Plastförpackningar,16,2022-12-10T12:13:19
Ofärgade glasförpackningar,18,2022-12-05T15:17:24
Färgade glasförpackningar,19,2022-12-05T15:17:24
Städning,0,2022-12-30T08:14:56
Pappersförpackningar,5,2023-01-02T13:21:18
Tidningar,13,2023-01-02T16:15:57
Plastförpackningar,16,2022-12-31T10:00:09
Städning,0,2023-01-13T07:41:58
Pappersförpackningar,5,2023-01-14T07:06:57
Plastförpackningar,16,2023-01-14T12:43:50
Pappersförpackningar,5,2023-01-16T14:39:44
Plastförpackningar,16,2023-01-18T07:49:29
Städning,0,2023-01-20T08:03:16
Pappersförpackningar,5,2023-01-21T06:32:44
Plastförpackningar,16,2023-01-21T10:24:36
Pappersförpackningar,5,2023-01-23T15:41:05
Plastförpackningar,16,2023-01-25T14:23:05
Metallförpackningar,3,2023-01-26T10:46:49
Städning,0,2023-01-27T07:55:54
Pappersförpackningar,5,2023-01-28T07:42:14
Plastförpackningar,16,2023-01-28T12:37:45
Pappersförpackningar,5,2023-01-30T12:37:55
Ofärgade glasförpackningar,18,2023-01-31T10:36:21
Färgade glasförpackningar,19,2023-01-31T10:36:21
Plastförpackningar,16,2023-02-01T07:56:24
Städning,0,2023-02-03T08:04:07
Pappersförpackningar,5,2023-02-04T06:59:31
Plastförpackningar,16,2023-02-04T11:42:04
Pappersförpackningar,5,2023-02-06T16:26:11
Tidningar,13,2023-02-07T09:33:19
Plastförpackningar,16,2023-02-08T15:11:09
Pappersförpackningar,5,2023-02-11T07:26:53
Plastförpackningar,16,2023-02-11T10:12:21
Pappersförpackningar,5,2023-02-13T16:26:36
Plastförpackningar,16,2023-02-15T08:50:19
Städning,0,2023-02-17T08:27:29
Pappersförpackningar,5,2023-02-18T07:17:17
Plastförpackningar,16,2023-02-18T09:55:53
Pappersförpackningar,5,2023-02-20T13:50:32
Plastförpackningar,16,2023-02-22T15:08:40
Städning,0,2023-02-24T07:58:56
Pappersförpackningar,5,2023-02-25T13:26:41
Plastförpackningar,16,2023-02-25T10:33:41
Pappersförpackningar,5,2023-02-27T15:27:03
Plastförpackningar,16,2023-03-01T07:50:06
Städning,0,2023-03-03T08:29:47
Pappersförpackningar,5,2023-03-04T07:26:04
Plastförpackningar,16,2023-03-04T10:01:25
Pappersförpackningar,5,2023-03-06T18:11:58
Plastförpackningar,16,2023-03-08T13:20:01
Tidningar,13,2023-03-09T05:49:23
Städning,0,2023-03-10T08:12:09
Pappersförpackningar,5,2023-03-11T14:11:31
Plastförpackningar,16,2023-03-11T10:03:27
Pappersförpackningar,5,2023-03-13T17:54:14
Plastförpackningar,16,2023-03-15T07:04:13
Städning,0,2023-03-17T08:01:55
Pappersförpackningar,5,2023-03-18T06:40:20
Plastförpackningar,16,2023-03-18T11:35:17
Pappersförpackningar,5,2023-03-20T16:50:07
Plastförpackningar,16,2023-03-22T16:23:29
Metallförpackningar,3,2023-03-23T14:41:58
Städning,0,2023-03-24T08:10:43
Pappersförpackningar,5,2023-03-25T07:04:05
Plastförpackningar,16,2023-03-25T09:55:37
