material,materialid,maintenance
Städning,0,2022-11-01T10:07:20
Metallförpackningar,3,2022-09-06T13:20:48
Pappersförpackningar,5,2022-10-31T16:22:14
Plastförpackningar,16,2022-10-31T16:22:14
Ofärgade glasförpackningar,18,2022-10-12T11:09:50
Färgade glasförpackningar,19,2022-10-12T11:09:50
Metallförpackningar,3,2022-11-02T14:06:02
Pappersförpackningar,5,2022-11-02T14:26:15
Pappersförpackningar,5,2022-11-04T15:32:20
Pappersförpackningar,5,2022-11-06T10:52:37
Pappersförpackningar,5,2022-11-07T11:54:47
Städning,0,2022-11-08T09:59:04
Pappersförpackningar,5,2022-11-09T13:03:36
Pappersförpackningar,5,2022-11-11T15:03:24
Pappersförpackningar,5,2022-11-13T13:16:42
Pappersförpackningar,5,2022-11-14T14:17:27
Plastförpackningar,16,2022-11-14T14:17:27
Städning,0,2022-11-15T09:49:33
Pappersförpackningar,5,2022-11-16T14:10:12
Pappersförpackningar,5,2022-11-18T14:15:39
Pappersförpackningar,5,2022-11-20T13:41:48
Pappersförpackningar,5,2022-11-21T14:13:17
Städning,0,2022-11-22T10:24:45
Pappersförpackningar,5,2022-11-23T14:08:50
Pappersförpackningar,5,2022-11-25T14:30:20
Pappersförpackningar,5,2022-11-27T20:18:48
Pappersförpackningar,5,2022-11-28T15:40:39
Plastförpackningar,16,2022-11-28T15:40:39
Städning,0,2022-11-29T09:58:09
Städning,0,2022-12-13T09:38:20
Pappersförpackningar,5,2022-12-12T13:12:14
Plastförpackningar,16,2022-12-12T13:12:14
Ofärgade glasförpackningar,18,2022-12-08T08:18:41
Färgade glasförpackningar,19,2022-12-08T08:18:41
Städning,0,2023-01-03T11:17:44
Metallförpackningar,3,2022-12-30T13:51:51
Pappersförpackningar,5,2023-01-02T14:23:18
Plastförpackningar,16,2022-12-26T11:17:26
Städning,0,2023-01-10T11:33:57
Pappersförpackningar,5,2023-01-13T15:25:26
Plastförpackningar,16,2023-01-09T17:37:32
Ofärgade glasförpackningar,18,2023-01-04T08:29:30
Färgade glasförpackningar,19,2023-01-04T08:29:30
Pappersförpackningar,5,2023-01-15T21:05:53
Pappersförpackningar,5,2023-01-16T15:03:59
Städning,0,2023-01-17T12:20:54
Pappersförpackningar,5,2023-01-18T11:03:43
Pappersförpackningar,5,2023-01-20T08:58:14
Pappersförpackningar,5,2023-01-22T15:41:23
Städning,0,2023-01-24T11:41:41
Pappersförpackningar,5,2023-01-25T13:05:30
Plastförpackningar,16,2023-01-23T17:31:11
Pappersförpackningar,5,2023-01-27T13:13:12
Pappersförpackningar,5,2023-01-29T19:14:49
Pappersförpackningar,5,2023-01-30T14:59:46
Städning,0,2023-01-31T11:57:51
Pappersförpackningar,5,2023-02-01T11:28:11
Ofärgade glasförpackningar,18,2023-02-02T08:00:44
Färgade glasförpackningar,19,2023-02-02T08:00:44
Pappersförpackningar,5,2023-02-03T15:26:32
Pappersförpackningar,5,2023-02-05T20:04:53
Pappersförpackningar,5,2023-02-06T11:32:13
Plastförpackningar,16,2023-02-06T11:32:13
Städning,0,2023-02-07T10:39:15
Pappersförpackningar,5,2023-02-08T15:30:40
Pappersförpackningar,5,2023-02-10T14:49:57
Pappersförpackningar,5,2023-02-12T15:42:20
Pappersförpackningar,5,2023-02-13T08:34:16
Städning,0,2023-02-14T11:31:02
Pappersförpackningar,5,2023-02-15T10:41:55
Pappersförpackningar,5,2023-02-19T11:48:31
Pappersförpackningar,5,2023-02-20T09:49:20
Plastförpackningar,16,2023-02-20T09:49:20
Städning,0,2023-02-21T11:43:59
Metallförpackningar,3,2023-02-22T16:53:01
Pappersförpackningar,5,2023-02-22T11:55:25
Pappersförpackningar,5,2023-02-24T13:23:04
Pappersförpackningar,5,2023-02-26T15:35:37
Pappersförpackningar,5,2023-02-27T10:33:01
Städning,0,2023-02-28T11:05:01
Pappersförpackningar,5,2023-03-03T11:29:17
Pappersförpackningar,5,2023-03-05T18:33:42
Pappersförpackningar,5,2023-03-06T10:05:22
Plastförpackningar,16,2023-03-06T10:05:22
Städning,0,2023-03-07T10:55:43
Pappersförpackningar,5,2023-03-08T10:42:28
Pappersförpackningar,5,2023-03-10T13:11:29
Pappersförpackningar,5,2023-03-12T18:15:59
Städning,0,2023-03-14T12:13:48
Pappersförpackningar,5,2023-03-15T10:36:55
Pappersförpackningar,5,2023-03-17T14:35:17
Pappersförpackningar,5,2023-03-19T14:25:15
Pappersförpackningar,5,2023-03-20T18:07:56
Plastförpackningar,16,2023-03-20T18:07:56
Pappersförpackningar,5,2023-03-22T11:02:30
Pappersförpackningar,5,2023-03-24T15:28:00
Pappersförpackningar,5,2023-03-26T13:34:28
Pappersförpackningar,5,2023-03-27T14:40:00
Städning,0,2023-03-28T11:16:32
Pappersförpackningar,5,2023-03-29T10:35:58
Pappersförpackningar,5,2023-03-31T14:58:02
Ofärgade glasförpackningar,18,2023-03-31T07:48:13
Färgade glasförpackningar,19,2023-03-31T07:48:13
Pappersförpackningar,5,2023-04-02T14:16:59
Pappersförpackningar,5,2023-04-03T13:55:59
Städning,0,2023-04-04T11:42:36
Pappersförpackningar,5,2023-04-05T11:21:47
Plastförpackningar,16,2023-04-05T11:21:47
Pappersförpackningar,5,2023-04-07T20:36:34
Pappersförpackningar,5,2023-04-09T17:51:56
Städning,0,2023-04-11T13:07:56
Pappersförpackningar,5,2023-04-14T12:13:00
Plastförpackningar,16,2023-04-14T12:13:00
Pappersförpackningar,5,2023-04-16T13:13:52
Städning,0,2023-04-18T12:27:37
Metallförpackningar,3,2023-04-18T12:54:54
Pappersförpackningar,5,2023-04-19T11:02:47
Plastförpackningar,16,2023-04-19T11:02:47
Pappersförpackningar,5,2023-04-21T14:33:39
Pappersförpackningar,5,2023-04-23T18:33:41
Städning,0,2023-04-25T13:32:16
Pappersförpackningar,5,2023-04-26T09:36:59
Plastförpackningar,16,2023-04-26T09:36:59
Ofärgade glasförpackningar,18,2023-04-26T15:33:04
Färgade glasförpackningar,19,2023-04-26T15:33:04
Pappersförpackningar,5,2023-04-28T14:18:58
Pappersförpackningar,5,2023-04-30T15:39:59
Städning,0,2023-05-02T10:55:58
Pappersförpackningar,5,2023-05-03T09:12:37
Plastförpackningar,16,2023-05-03T09:12:37
Pappersförpackningar,5,2023-05-05T13:19:27
Pappersförpackningar,5,2023-05-07T14:45:16
Städning,0,2023-05-09T11:04:53
Pappersförpackningar,5,2023-05-10T09:52:20
Plastförpackningar,16,2023-05-10T09:52:20
Städning,0,2023-05-16T11:31:58
Pappersförpackningar,5,2023-05-17T13:36:21
Plastförpackningar,16,2023-05-17T13:36:21
Pappersförpackningar,5,2023-05-21T18:30:36
Städning,0,2023-05-23T13:58:23
Pappersförpackningar,5,2023-05-24T08:53:33
Plastförpackningar,16,2023-05-24T08:53:33
Ofärgade glasförpackningar,18,2023-05-25T08:33:59
Färgade glasförpackningar,19,2023-05-25T08:33:59
Pappersförpackningar,5,2023-05-26T19:42:18
Pappersförpackningar,5,2023-05-28T11:56:22
Städning,0,2023-05-30T10:38:40
Pappersförpackningar,5,2023-05-31T09:08:21
Plastförpackningar,16,2023-05-31T09:08:21
Pappersförpackningar,5,2023-06-02T19:12:24
Pappersförpackningar,5,2023-06-04T14:07:53
Städning,0,2023-06-06T16:04:45
Pappersförpackningar,5,2023-06-07T09:21:24
Pappersförpackningar,5,2023-06-09T15:41:55
Pappersförpackningar,5,2023-06-11T13:05:16
Städning,0,2023-06-13T14:34:19
Metallförpackningar,3,2023-06-14T13:59:51
Pappersförpackningar,5,2023-06-14T08:43:51
