material,materialid,maintenance
Metallförpackningar,3,2022-10-31T12:35:34
Pappersförpackningar,5,2022-10-28T07:05:28
Tidningar,13,2022-10-26T09:35:42
Plastförpackningar,16,2022-10-27T14:23:48
Ofärgade glasförpackningar,18,2022-10-21T12:27:25
Färgade glasförpackningar,19,2022-10-21T12:27:25
Pappersförpackningar,5,2022-11-02T12:11:02
Plastförpackningar,16,2022-11-03T11:11:20
Pappersförpackningar,5,2022-11-04T08:34:46
Pappersförpackningar,5,2022-11-09T07:32:32
Plastförpackningar,16,2022-11-10T12:57:53
Pappersförpackningar,5,2022-11-11T09:11:48
Pappersförpackningar,5,2022-11-16T12:53:49
Tidningar,13,2022-11-16T06:00:57
Plastförpackningar,16,2022-11-17T09:33:07
Pappersförpackningar,5,2022-11-18T09:17:16
Ofärgade glasförpackningar,18,2022-11-18T11:51:52
Färgade glasförpackningar,19,2022-11-18T11:51:52
Pappersförpackningar,5,2022-11-23T09:22:54
Plastförpackningar,16,2022-11-24T14:24:05
Pappersförpackningar,5,2022-11-25T08:57:00
Metallförpackningar,3,2022-11-28T12:20:34
Pappersförpackningar,5,2022-12-09T08:41:03
Tidningar,13,2022-12-09T07:50:34
Plastförpackningar,16,2022-12-08T13:20:22
Metallförpackningar,3,2022-12-27T12:52:22
Pappersförpackningar,5,2023-01-01T08:40:08
Tidningar,13,2022-12-20T10:29:27
Plastförpackningar,16,2022-12-29T16:03:01
Ofärgade glasförpackningar,18,2022-12-16T11:54:07
Färgade glasförpackningar,19,2022-12-16T11:54:07
Pappersförpackningar,5,2023-01-13T08:29:29
Tidningar,13,2023-01-05T08:23:47
Plastförpackningar,16,2023-01-12T09:19:43
Ofärgade glasförpackningar,18,2023-01-13T14:25:00
Färgade glasförpackningar,19,2023-01-13T14:25:00
Pappersförpackningar,5,2023-01-18T06:55:00
Tidningar,13,2023-01-18T09:58:23
Plastförpackningar,16,2023-01-19T08:24:07
Pappersförpackningar,5,2023-01-20T07:14:23
Pappersförpackningar,5,2023-01-25T07:15:48
Plastförpackningar,16,2023-01-26T09:04:12
Pappersförpackningar,5,2023-01-27T07:10:27
Metallförpackningar,3,2023-01-23T11:56:37
Pappersförpackningar,5,2023-02-01T06:39:01
Plastförpackningar,16,2023-02-02T14:31:05
Pappersförpackningar,5,2023-02-03T09:21:42
Pappersförpackningar,5,2023-02-08T06:49:37
Tidningar,13,2023-02-08T09:46:11
Pappersförpackningar,5,2023-02-09T08:50:19
Plastförpackningar,16,2023-02-09T09:07:16
Ofärgade glasförpackningar,18,2023-02-10T14:32:58
Färgade glasförpackningar,19,2023-02-10T14:32:58
Pappersförpackningar,5,2023-02-15T09:25:36
Plastförpackningar,16,2023-02-16T10:51:22
Pappersförpackningar,5,2023-02-17T07:12:31
Metallförpackningar,3,2023-02-20T12:54:32
Pappersförpackningar,5,2023-02-22T07:30:45
Plastförpackningar,16,2023-02-23T14:09:57
Pappersförpackningar,5,2023-02-24T07:12:23
Pappersförpackningar,5,2023-03-01T06:50:26
Tidningar,13,2023-03-02T09:42:33
Plastförpackningar,16,2023-03-02T08:44:08
Pappersförpackningar,5,2023-03-03T07:03:53
Pappersförpackningar,5,2023-03-08T07:18:05
Plastförpackningar,16,2023-03-09T14:10:46
Pappersförpackningar,5,2023-03-10T08:08:59
Ofärgade glasförpackningar,18,2023-03-10T13:02:55
Färgade glasförpackningar,19,2023-03-10T13:02:55
Pappersförpackningar,5,2023-03-15T06:52:52
Plastförpackningar,16,2023-03-16T14:02:39
Pappersförpackningar,5,2023-03-17T07:13:39
Metallförpackningar,3,2023-03-20T12:25:26
Pappersförpackningar,5,2023-03-22T10:21:19
Plastförpackningar,16,2023-03-23T13:12:52
Pappersförpackningar,5,2023-03-24T06:55:53
Pappersförpackningar,5,2023-03-29T07:11:32
Tidningar,13,2023-03-29T10:29:46
Plastförpackningar,16,2023-03-30T14:22:37
Pappersförpackningar,5,2023-03-31T07:06:47
Pappersförpackningar,5,2023-04-05T06:55:35
Plastförpackningar,16,2023-04-06T08:57:13
Pappersförpackningar,5,2023-04-07T07:03:02
Ofärgade glasförpackningar,18,2023-04-10T13:52:27
Färgade glasförpackningar,19,2023-04-10T13:52:27
Tidningar,13,2023-04-11T08:56:55
Pappersförpackningar,5,2023-04-12T06:48:53
Plastförpackningar,16,2023-04-13T07:33:02
