material,materialid,maintenance
Städning,0,2022-10-28T12:23:54
Metallförpackningar,3,2022-10-12T16:19:20
Pappersförpackningar,5,2022-10-31T12:21:58
Tidningar,13,2022-10-31T06:25:59
Plastförpackningar,16,2022-10-31T13:16:47
Ofärgade glasförpackningar,18,2022-10-26T13:16:26
Färgade glasförpackningar,19,2022-10-26T13:16:26
Städning,0,2022-11-04T14:48:06
Pappersförpackningar,5,2022-11-04T11:12:29
Plastförpackningar,16,2022-11-04T11:17:06
Pappersförpackningar,5,2022-11-06T08:01:23
Tidningar,13,2022-11-07T16:01:44
Plastförpackningar,16,2022-11-07T09:11:32
Metallförpackningar,3,2022-11-09T09:29:53
Städning,0,2022-11-11T10:10:14
Pappersförpackningar,5,2022-11-11T08:56:11
Plastförpackningar,16,2022-11-11T13:51:43
Pappersförpackningar,5,2022-11-13T09:21:25
Pappersförpackningar,5,2022-11-14T11:50:14
Tidningar,13,2022-11-14T06:51:57
Plastförpackningar,16,2022-11-14T12:50:03
Ofärgade glasförpackningar,18,2022-11-14T07:46:13
Färgade glasförpackningar,19,2022-11-14T07:46:13
Städning,0,2022-11-18T13:38:27
Pappersförpackningar,5,2022-11-18T11:19:08
Plastförpackningar,16,2022-11-18T12:46:39
Pappersförpackningar,5,2022-11-20T08:48:51
Pappersförpackningar,5,2022-11-21T12:22:54
Tidningar,13,2022-11-21T16:48:01
Plastförpackningar,16,2022-11-21T07:21:26
Städning,0,2022-11-25T14:18:52
Pappersförpackningar,5,2022-11-25T08:53:55
Plastförpackningar,16,2022-11-25T09:10:12
Pappersförpackningar,5,2022-11-27T09:18:11
Pappersförpackningar,5,2022-11-28T09:20:13
Tidningar,13,2022-11-28T06:23:40
Plastförpackningar,16,2022-11-28T11:58:45
Ofärgade glasförpackningar,18,2022-11-29T10:54:53
Färgade glasförpackningar,19,2022-11-29T10:54:53
Städning,0,2022-12-02T10:33:49
Metallförpackningar,3,2022-12-07T11:49:52
Pappersförpackningar,5,2022-12-12T09:14:08
Tidningar,13,2022-12-12T07:05:06
Plastförpackningar,16,2022-12-12T12:06:18
Städning,0,2022-12-30T14:57:12
Pappersförpackningar,5,2023-01-02T12:18:40
Tidningar,13,2023-01-02T16:44:41
Plastförpackningar,16,2023-01-02T11:47:51
Ofärgade glasförpackningar,18,2022-12-14T10:08:17
Färgade glasförpackningar,19,2022-12-14T10:08:17
Städning,0,2023-01-13T12:29:25
Metallförpackningar,3,2023-01-04T09:58:27
Pappersförpackningar,5,2023-01-13T11:30:38
Tidningar,13,2023-01-09T06:50:39
Plastförpackningar,16,2023-01-13T14:00:01
Ofärgade glasförpackningar,18,2023-01-12T11:04:53
Färgade glasförpackningar,19,2023-01-12T11:04:53
Pappersförpackningar,5,2023-01-15T08:42:00
Pappersförpackningar,5,2023-01-16T12:27:05
Tidningar,13,2023-01-16T17:44:44
Plastförpackningar,16,2023-01-16T13:38:50
Städning,0,2023-01-20T13:59:52
