material,materialid,maintenance
Städning,0,2022-10-28T10:27:35
Metallförpackningar,3,2022-10-06T11:30:12
Pappersförpackningar,5,2022-11-01T09:20:00
Tidningar,13,2022-11-01T12:33:06
Plastförpackningar,16,2022-10-26T07:09:44
Ofärgade glasförpackningar,18,2022-10-24T10:58:18
Färgade glasförpackningar,19,2022-10-24T10:58:18
Städning,0,2022-11-02T07:53:20
Plastförpackningar,16,2022-11-02T10:06:45
Metallförpackningar,3,2022-11-03T12:19:56
Städning,0,2022-11-04T08:51:35
Städning,0,2022-11-07T07:58:45
Pappersförpackningar,5,2022-11-08T09:05:00
Städning,0,2022-11-09T10:19:11
Plastförpackningar,16,2022-11-09T07:37:25
Städning,0,2022-11-11T07:56:33
Städning,0,2022-11-14T08:33:19
Pappersförpackningar,5,2022-11-15T08:27:32
Tidningar,13,2022-11-15T14:51:43
Städning,0,2022-11-16T08:56:11
Plastförpackningar,16,2022-11-16T09:39:18
Städning,0,2022-11-18T08:18:33
Städning,0,2022-11-21T11:50:21
Städning,0,2022-11-23T08:27:59
Pappersförpackningar,5,2022-11-22T10:37:02
Plastförpackningar,16,2022-11-23T08:34:32
Ofärgade glasförpackningar,18,2022-11-23T10:13:08
Färgade glasförpackningar,19,2022-11-23T10:13:08
Städning,0,2022-11-25T14:45:31
Städning,0,2022-11-28T08:29:24
Pappersförpackningar,5,2022-11-29T08:25:19
Tidningar,13,2022-11-29T12:42:01
Städning,0,2022-12-09T11:00:28
Metallförpackningar,3,2022-12-02T08:19:00
Pappersförpackningar,5,2022-12-13T12:35:59
Tidningar,13,2022-12-13T11:46:59
Plastförpackningar,16,2022-12-07T11:35:16
Städning,0,2023-01-02T10:13:21
Metallförpackningar,3,2022-12-29T14:29:08
Pappersförpackningar,5,2023-01-03T12:09:41
Tidningar,13,2022-12-27T12:00:07
Plastförpackningar,16,2022-12-28T09:33:32
Ofärgade glasförpackningar,18,2022-12-14T12:17:10
Färgade glasförpackningar,19,2022-12-14T12:17:10
Städning,0,2023-01-13T10:14:56
Pappersförpackningar,5,2023-01-10T07:56:27
Tidningar,13,2023-01-12T13:05:59
Plastförpackningar,16,2023-01-11T09:31:41
Ofärgade glasförpackningar,18,2023-01-05T12:35:04
Färgade glasförpackningar,19,2023-01-05T12:35:04
Städning,0,2023-01-16T08:39:20
Pappersförpackningar,5,2023-01-17T07:48:45
Städning,0,2023-01-18T08:21:50
Plastförpackningar,16,2023-01-18T08:03:47
Städning,0,2023-01-20T08:27:08
Städning,0,2023-01-23T08:38:01
Städning,0,2023-01-25T09:53:35
Ofärgade glasförpackningar,18,2023-01-25T12:50:41
Färgade glasförpackningar,19,2023-01-25T12:50:41
Metallförpackningar,3,2023-01-26T12:59:29
Städning,0,2023-01-27T08:42:26
Pappersförpackningar,5,2023-01-24T08:37:15
Tidningar,13,2023-01-24T12:38:18
Plastförpackningar,16,2023-01-25T08:51:35
Städning,0,2023-01-30T08:33:08
Pappersförpackningar,5,2023-01-31T09:56:38
Städning,0,2023-02-01T08:27:27
Plastförpackningar,16,2023-02-01T09:45:35
Städning,0,2023-02-03T13:01:46
Städning,0,2023-02-06T08:40:36
Pappersförpackningar,5,2023-02-07T09:25:37
Tidningar,13,2023-02-07T12:23:41
Städning,0,2023-02-08T08:44:37
Plastförpackningar,16,2023-02-08T10:14:16
