material,materialid,maintenance
Städning,0,2022-11-01T15:35:14
Metallförpackningar,3,2022-10-11T12:05:30
Pappersförpackningar,5,2022-10-31T10:34:33
Plastförpackningar,16,2022-10-31T15:33:48
Ofärgade glasförpackningar,18,2022-10-31T09:28:45
Färgade glasförpackningar,19,2022-10-31T09:28:45
Pappersförpackningar,5,2022-11-02T08:33:26
Städning,0,2022-11-04T14:35:35
Pappersförpackningar,5,2022-11-04T13:01:27
Plastförpackningar,16,2022-11-04T07:27:08
Pappersförpackningar,5,2022-11-06T15:40:18
Pappersförpackningar,5,2022-11-07T11:52:04
Plastförpackningar,16,2022-11-07T15:13:39
Ofärgade glasförpackningar,18,2022-11-07T08:16:04
Färgade glasförpackningar,19,2022-11-07T08:16:04
Städning,0,2022-11-08T16:04:20
Pappersförpackningar,5,2022-11-09T09:07:49
Metallförpackningar,3,2022-11-10T13:24:25
Ofärgade glasförpackningar,18,2022-11-10T20:05:34
Färgade glasförpackningar,19,2022-11-10T20:05:34
Städning,0,2022-11-11T15:59:10
Pappersförpackningar,5,2022-11-11T14:00:16
Plastförpackningar,16,2022-11-11T07:29:54
Pappersförpackningar,5,2022-11-13T16:25:05
Pappersförpackningar,5,2022-11-14T12:22:06
Plastförpackningar,16,2022-11-14T14:44:25
Ofärgade glasförpackningar,18,2022-11-14T08:18:26
Färgade glasförpackningar,19,2022-11-14T08:18:26
Städning,0,2022-11-15T15:41:57
Pappersförpackningar,5,2022-11-16T08:47:09
Städning,0,2022-11-18T14:27:39
Pappersförpackningar,5,2022-11-18T13:01:59
Plastförpackningar,16,2022-11-18T08:54:11
Pappersförpackningar,5,2022-11-20T15:44:36
Pappersförpackningar,5,2022-11-21T13:26:16
Plastförpackningar,16,2022-11-21T15:11:55
Ofärgade glasförpackningar,18,2022-11-21T06:48:22
Färgade glasförpackningar,19,2022-11-21T06:48:22
Städning,0,2022-11-22T15:17:18
Pappersförpackningar,5,2022-11-23T08:49:15
Städning,0,2022-11-25T14:52:56
Pappersförpackningar,5,2022-11-25T13:19:24
Plastförpackningar,16,2022-11-25T08:49:51
Pappersförpackningar,5,2022-11-27T17:10:59
Pappersförpackningar,5,2022-11-28T12:54:19
Plastförpackningar,16,2022-11-28T14:41:55
Ofärgade glasförpackningar,18,2022-11-28T10:19:07
Färgade glasförpackningar,19,2022-11-28T10:19:07
Städning,0,2022-11-29T14:09:33
Städning,0,2022-12-13T14:59:25
Metallförpackningar,3,2022-12-06T16:25:44
Pappersförpackningar,5,2022-12-12T12:37:25
Plastförpackningar,16,2022-12-12T14:37:34
Ofärgade glasförpackningar,18,2022-12-12T17:05:28
Färgade glasförpackningar,19,2022-12-12T17:05:28
Städning,0,2022-12-30T16:57:26
Metallförpackningar,3,2023-01-03T12:35:04
Pappersförpackningar,5,2023-01-02T13:24:15
Plastförpackningar,16,2023-01-02T11:55:48
Ofärgade glasförpackningar,18,2022-12-29T07:06:43
Färgade glasförpackningar,19,2022-12-29T07:06:43
Städning,0,2023-01-13T15:49:26
Pappersförpackningar,5,2023-01-13T10:35:32
Plastförpackningar,16,2023-01-13T09:08:22
Ofärgade glasförpackningar,18,2023-01-12T19:57:03
Färgade glasförpackningar,19,2023-01-12T19:57:03
Pappersförpackningar,5,2023-01-15T15:51:51
Pappersförpackningar,5,2023-01-16T11:55:00
