material,materialid,maintenance
Städning,0,2022-10-31T11:14:28
Metallförpackningar,3,2022-11-01T12:31:21
Pappersförpackningar,5,2022-10-31T09:05:30
Plastförpackningar,16,2022-10-28T15:57:17
Ofärgade glasförpackningar,18,2022-10-24T19:20:34
Färgade glasförpackningar,19,2022-10-24T19:20:34
Städning,0,2022-11-02T10:52:28
Pappersförpackningar,5,2022-11-02T14:36:36
Städning,0,2022-11-04T11:06:24
Pappersförpackningar,5,2022-11-04T10:28:47
Städning,0,2022-11-05T12:14:14
Pappersförpackningar,5,2022-11-05T09:09:19
Städning,0,2022-11-06T16:09:18
Pappersförpackningar,5,2022-11-06T12:30:56
Städning,0,2022-11-07T10:53:02
Pappersförpackningar,5,2022-11-07T10:20:07
Städning,0,2022-11-09T11:28:34
Pappersförpackningar,5,2022-11-09T14:32:53
Städning,0,2022-11-11T11:05:29
Pappersförpackningar,5,2022-11-11T09:12:02
Städning,0,2022-11-12T10:29:22
Pappersförpackningar,5,2022-11-12T15:37:08
Städning,0,2022-11-13T15:40:09
Pappersförpackningar,5,2022-11-13T10:32:27
Städning,0,2022-11-14T11:18:12
Pappersförpackningar,5,2022-11-14T15:23:02
Städning,0,2022-11-16T11:06:14
Städning,0,2022-11-18T11:35:02
Pappersförpackningar,5,2022-11-18T13:04:19
Plastförpackningar,16,2022-11-18T15:48:19
Städning,0,2022-11-19T11:31:17
Pappersförpackningar,5,2022-11-19T12:54:02
Städning,0,2022-11-20T14:48:51
Städning,0,2022-11-21T13:24:36
Städning,0,2022-11-23T08:50:50
Pappersförpackningar,5,2022-11-23T15:53:48
Städning,0,2022-11-25T11:05:03
Pappersförpackningar,5,2022-11-25T10:00:00
Plastförpackningar,16,2022-11-25T15:35:57
Städning,0,2022-11-26T11:56:54
Pappersförpackningar,5,2022-11-26T08:32:19
Städning,0,2022-11-27T16:38:07
Pappersförpackningar,5,2022-11-27T12:29:59
Städning,0,2022-11-28T10:44:26
Pappersförpackningar,5,2022-11-28T09:07:32
Plastförpackningar,16,2022-11-28T14:34:54
Ofärgade glasförpackningar,18,2022-11-28T16:14:10
Färgade glasförpackningar,19,2022-11-28T16:14:10
Städning,0,2022-12-12T10:40:13
Metallförpackningar,3,2022-12-13T14:56:51
Pappersförpackningar,5,2022-12-12T11:53:35
Plastförpackningar,16,2022-12-12T16:15:17
Ofärgade glasförpackningar,18,2022-12-12T18:42:29
Färgade glasförpackningar,19,2022-12-12T18:42:29
Städning,0,2023-01-02T10:50:14
Pappersförpackningar,5,2023-01-02T15:55:00
Plastförpackningar,16,2023-01-02T16:10:33
Ofärgade glasförpackningar,18,2023-01-03T11:48:25
Färgade glasförpackningar,19,2023-01-03T11:48:25
Städning,0,2023-01-14T10:32:46
Pappersförpackningar,5,2023-01-14T10:49:58
Plastförpackningar,16,2023-01-13T13:21:23
Städning,0,2023-01-15T12:26:16
Pappersförpackningar,5,2023-01-15T12:22:42
Städning,0,2023-01-16T11:07:45
Pappersförpackningar,5,2023-01-16T11:08:01
Plastförpackningar,16,2023-01-16T14:00:04
Ofärgade glasförpackningar,18,2023-01-17T08:32:11
