material,materialid,maintenance
Städning,0,2022-10-31T15:28:34
Metallförpackningar,3,2022-09-28T14:39:13
Pappersförpackningar,5,2022-10-31T14:33:22
Tidningar,13,2022-10-11T12:54:41
Plastförpackningar,16,2022-10-31T15:30:53
Ofärgade glasförpackningar,18,2022-10-04T10:23:20
Färgade glasförpackningar,19,2022-10-04T10:23:20
Städning,0,2022-11-02T12:56:44
Pappersförpackningar,5,2022-11-02T11:19:04
Plastförpackningar,16,2022-11-03T12:25:17
Städning,0,2022-11-04T09:35:40
Pappersförpackningar,5,2022-11-04T11:54:32
Pappersförpackningar,5,2022-11-05T14:06:03
Plastförpackningar,16,2022-11-05T14:52:26
Städning,0,2022-11-07T14:34:52
Pappersförpackningar,5,2022-11-07T13:02:21
Plastförpackningar,16,2022-11-07T13:53:40
Städning,0,2022-11-09T12:33:50
Pappersförpackningar,5,2022-11-09T12:53:00
Plastförpackningar,16,2022-11-10T11:09:48
Städning,0,2022-11-11T10:26:43
Pappersförpackningar,5,2022-11-11T13:46:34
Pappersförpackningar,5,2022-11-12T12:42:26
Plastförpackningar,16,2022-11-12T13:22:24
Städning,0,2022-11-14T14:31:06
Pappersförpackningar,5,2022-11-14T12:47:19
Plastförpackningar,16,2022-11-14T13:42:10
Städning,0,2022-11-16T12:54:47
Pappersförpackningar,5,2022-11-16T10:14:44
Plastförpackningar,16,2022-11-17T14:01:14
Städning,0,2022-11-18T10:03:19
Pappersförpackningar,5,2022-11-18T10:13:43
Pappersförpackningar,5,2022-11-19T12:52:34
Plastförpackningar,16,2022-11-19T13:30:13
Städning,0,2022-11-21T11:25:10
Pappersförpackningar,5,2022-11-21T10:32:36
Plastförpackningar,16,2022-11-21T15:27:20
Städning,0,2022-11-23T13:04:54
Pappersförpackningar,5,2022-11-23T15:10:37
Tidningar,13,2022-11-23T07:53:21
Ofärgade glasförpackningar,18,2022-11-22T11:07:03
Färgade glasförpackningar,19,2022-11-22T11:07:03
Plastförpackningar,16,2022-11-24T12:33:09
Städning,0,2022-11-25T10:55:02
Pappersförpackningar,5,2022-11-25T12:17:12
Pappersförpackningar,5,2022-11-26T13:52:00
Plastförpackningar,16,2022-11-26T15:13:35
Städning,0,2022-11-28T15:50:36
Pappersförpackningar,5,2022-11-28T13:00:04
Plastförpackningar,16,2022-11-28T13:49:49
Städning,0,2022-12-12T15:05:57
Metallförpackningar,3,2022-12-06T12:18:56
Pappersförpackningar,5,2022-12-12T13:27:25
Tidningar,13,2022-12-07T08:54:54
Plastförpackningar,16,2022-12-12T14:21:06
Ofärgade glasförpackningar,18,2022-12-08T12:53:13
Färgade glasförpackningar,19,2022-12-08T12:53:13
Städning,0,2023-01-02T10:45:55
Pappersförpackningar,5,2023-01-03T09:51:09
Plastförpackningar,16,2023-01-03T12:09:00
Städning,0,2023-01-13T09:35:23
Pappersförpackningar,5,2023-01-14T13:33:11
Tidningar,13,2023-01-04T17:44:13
Plastförpackningar,16,2023-01-14T14:08:48
Städning,0,2023-01-16T14:19:51
Pappersförpackningar,5,2023-01-16T15:44:19
Plastförpackningar,16,2023-01-16T16:34:57
Städning,0,2023-01-18T12:03:45
Pappersförpackningar,5,2023-01-18T11:23:11
Tidningar,13,2023-01-18T07:42:17
Plastförpackningar,16,2023-01-19T13:32:23
Städning,0,2023-01-20T10:27:00
Pappersförpackningar,5,2023-01-20T12:54:28
Pappersförpackningar,5,2023-01-21T12:36:40
Plastförpackningar,16,2023-01-21T13:14:51
Städning,0,2023-01-23T14:46:51
Pappersförpackningar,5,2023-01-23T13:23:54
Plastförpackningar,16,2023-01-23T14:17:34
Städning,0,2023-01-25T12:26:49
Pappersförpackningar,5,2023-01-25T09:51:21
Plastförpackningar,16,2023-01-26T12:41:00
Ofärgade glasförpackningar,18,2023-01-26T10:55:09
Färgade glasförpackningar,19,2023-01-26T10:55:09
Städning,0,2023-01-27T09:48:54
Metallförpackningar,3,2023-01-27T12:29:11
Pappersförpackningar,5,2023-01-27T10:05:33
Pappersförpackningar,5,2023-01-28T13:56:13
Plastförpackningar,16,2023-01-28T14:33:24
Städning,0,2023-01-30T14:41:14
Pappersförpackningar,5,2023-01-30T09:52:28
Plastförpackningar,16,2023-01-30T14:40:57
Städning,0,2023-02-01T11:29:31
Pappersförpackningar,5,2023-02-01T10:55:47
Tidningar,13,2023-02-01T08:18:40
Plastförpackningar,16,2023-02-02T12:39:55
Städning,0,2023-02-03T14:31:26
Pappersförpackningar,5,2023-02-03T14:10:21
Pappersförpackningar,5,2023-02-04T14:53:54
Plastförpackningar,16,2023-02-04T17:30:33
Städning,0,2023-02-06T15:22:20
Pappersförpackningar,5,2023-02-06T10:43:18
Plastförpackningar,16,2023-02-06T14:49:06
Städning,0,2023-02-08T09:30:08
Pappersförpackningar,5,2023-02-08T13:03:37
Städning,0,2023-02-10T10:09:53
Pappersförpackningar,5,2023-02-10T10:52:06
Plastförpackningar,16,2023-02-09T12:52:18
Pappersförpackningar,5,2023-02-11T12:33:19
Plastförpackningar,16,2023-02-11T13:08:47
Städning,0,2023-02-13T15:06:51
Pappersförpackningar,5,2023-02-13T13:10:31
Plastförpackningar,16,2023-02-13T14:02:34
Städning,0,2023-02-15T12:35:01
Pappersförpackningar,5,2023-02-15T11:34:21
Plastförpackningar,16,2023-02-16T14:10:33
Städning,0,2023-02-17T10:25:32
Pappersförpackningar,5,2023-02-17T13:16:19
Pappersförpackningar,5,2023-02-18T13:51:08
Plastförpackningar,16,2023-02-18T14:55:29
Städning,0,2023-02-20T15:04:15
Pappersförpackningar,5,2023-02-20T12:40:04
Plastförpackningar,16,2023-02-20T13:35:51
Städning,0,2023-02-22T11:49:17
Pappersförpackningar,5,2023-02-22T11:30:08
Plastförpackningar,16,2023-02-23T13:14:08
Städning,0,2023-02-24T10:50:17
Pappersförpackningar,5,2023-02-24T10:26:51
Pappersförpackningar,5,2023-02-25T12:53:16
