material,materialid,maintenance
Städning,0,2022-09-22T12:45:00
Metallförpackningar,3,2022-07-26T10:07:22
Pappersförpackningar,5,2022-08-03T12:10:46
Plastförpackningar,16,2022-08-18T09:41:54
Pappersförpackningar,5,2023-05-31T09:01:14
Städning,0,2023-06-01T10:04:32
Pappersförpackningar,5,2023-06-07T09:15:03
Plastförpackningar,16,2023-06-08T06:47:04
Pappersförpackningar,5,2023-06-14T07:03:55
Städning,0,2023-06-15T11:15:00
Metallförpackningar,3,2023-06-27T11:39:15
Städning,0,2023-06-29T10:26:27
Pappersförpackningar,5,2023-07-05T08:53:33
Plastförpackningar,16,2023-07-06T09:24:05
