material,materialid,maintenance
Städning,0,2022-11-01T10:17:06
Metallförpackningar,3,2022-10-13T08:41:47
Pappersförpackningar,5,2022-10-31T09:45:02
Tidningar,13,2022-10-26T06:23:54
Plastförpackningar,16,2022-10-31T08:53:40
Ofärgade glasförpackningar,18,2022-08-15T09:49:29
Färgade glasförpackningar,19,2022-08-15T09:49:29
Städning,0,2022-11-04T10:08:54
Pappersförpackningar,5,2022-11-04T08:46:51
Pappersförpackningar,5,2022-11-07T09:55:34
Plastförpackningar,16,2022-11-07T09:48:45
Städning,0,2022-11-08T10:03:37
Metallförpackningar,3,2022-11-10T08:45:12
Städning,0,2022-11-11T12:54:49
Pappersförpackningar,5,2022-11-11T08:45:38
Pappersförpackningar,5,2022-11-14T11:26:04
Plastförpackningar,16,2022-11-14T09:24:32
Städning,0,2022-11-15T10:02:41
Tidningar,13,2022-11-16T06:28:50
Städning,0,2022-11-18T10:02:15
Pappersförpackningar,5,2022-11-18T09:19:37
Pappersförpackningar,5,2022-11-21T12:08:00
Plastförpackningar,16,2022-11-21T17:36:01
Städning,0,2022-11-22T10:01:03
Städning,0,2022-11-25T10:51:36
Pappersförpackningar,5,2022-11-25T10:32:05
Pappersförpackningar,5,2022-11-28T11:17:36
Plastförpackningar,16,2022-11-28T08:47:34
Städning,0,2022-11-29T09:51:31
Städning,0,2022-12-13T09:28:22
Metallförpackningar,3,2022-12-08T09:14:04
Pappersförpackningar,5,2022-12-12T10:57:28
Plastförpackningar,16,2022-12-12T09:12:26
Ofärgade glasförpackningar,18,2022-12-07T07:54:13
Färgade glasförpackningar,19,2022-12-07T07:54:13
Städning,0,2023-01-03T13:13:07
Pappersförpackningar,5,2023-01-02T10:03:08
Plastförpackningar,16,2023-01-02T09:47:32
Ofärgade glasförpackningar,18,2023-01-03T08:06:22
Färgade glasförpackningar,19,2023-01-03T08:06:22
Städning,0,2023-01-13T11:27:33
Metallförpackningar,3,2023-01-05T12:54:10
Pappersförpackningar,5,2023-01-13T08:02:49
Plastförpackningar,16,2023-01-09T08:21:06
Pappersförpackningar,5,2023-01-16T09:36:22
Plastförpackningar,16,2023-01-16T09:57:23
Städning,0,2023-01-17T09:10:03
Städning,0,2023-01-19T10:02:17
Städning,0,2023-01-20T10:19:32
Pappersförpackningar,5,2023-01-20T09:02:38
Pappersförpackningar,5,2023-01-23T09:33:02
Plastförpackningar,16,2023-01-23T09:44:06
Städning,0,2023-01-24T08:19:02
Städning,0,2023-01-27T10:12:16
Pappersförpackningar,5,2023-01-27T09:23:47
Ofärgade glasförpackningar,18,2023-01-27T08:33:22
Färgade glasförpackningar,19,2023-01-27T08:33:22
Pappersförpackningar,5,2023-01-30T09:42:19
Plastförpackningar,16,2023-01-30T10:31:48
Städning,0,2023-01-31T10:00:33
Metallförpackningar,3,2023-02-02T13:58:53
Städning,0,2023-02-03T10:10:53
Pappersförpackningar,5,2023-02-03T08:23:49
Pappersförpackningar,5,2023-02-06T09:35:31
Plastförpackningar,16,2023-02-06T08:47:57
Städning,0,2023-02-07T09:24:20
Städning,0,2023-02-10T09:52:16
Pappersförpackningar,5,2023-02-10T09:24:11
Pappersförpackningar,5,2023-02-13T09:37:50
Plastförpackningar,16,2023-02-13T09:50:37
Städning,0,2023-02-14T10:02:19
Städning,0,2023-02-17T10:47:05
Pappersförpackningar,5,2023-02-17T08:27:41
Pappersförpackningar,5,2023-02-20T09:34:45
Plastförpackningar,16,2023-02-20T08:43:58
Städning,0,2023-02-21T08:28:53
Städning,0,2023-02-24T09:57:32
Pappersförpackningar,5,2023-02-24T08:35:16
Pappersförpackningar,5,2023-02-27T09:33:02
Plastförpackningar,16,2023-02-27T09:33:41
Ofärgade glasförpackningar,18,2023-02-27T11:01:45
Färgade glasförpackningar,19,2023-02-27T11:01:45
Städning,0,2023-02-28T09:04:28
Metallförpackningar,3,2023-03-02T08:19:20
