material,materialid,maintenance
Städning,0,2022-10-27T11:04:59
Metallförpackningar,3,2022-10-26T18:34:10
Pappersförpackningar,5,2022-10-27T10:25:09
Tidningar,13,2022-08-22T14:01:50
Plastförpackningar,16,2022-10-27T10:25:09
Ofärgade glasförpackningar,18,2022-01-27T15:05:04
Färgade glasförpackningar,19,2022-01-27T15:05:04
Städning,0,2022-11-03T11:04:09
Pappersförpackningar,5,2022-11-03T13:01:56
Plastförpackningar,16,2022-11-03T13:01:56
Städning,0,2022-11-10T10:58:23
Pappersförpackningar,5,2022-11-10T11:10:56
Plastförpackningar,16,2022-11-10T11:10:56
Städning,0,2022-11-17T10:22:18
Pappersförpackningar,5,2022-11-17T13:23:54
Plastförpackningar,16,2022-11-17T13:23:54
Städning,0,2022-11-24T10:46:39
Pappersförpackningar,5,2022-11-24T10:59:07
Plastförpackningar,16,2022-11-24T10:59:07
Städning,0,2022-12-08T11:16:53
Pappersförpackningar,5,2022-12-08T11:30:01
Plastförpackningar,16,2022-12-08T11:30:01
Städning,0,2022-12-29T10:40:31
Pappersförpackningar,5,2022-12-29T12:21:45
Plastförpackningar,16,2022-12-29T12:21:45
Städning,0,2023-01-12T10:40:26
Pappersförpackningar,5,2023-01-12T14:15:28
Plastförpackningar,16,2023-01-12T14:15:28
Städning,0,2023-01-19T10:45:05
Pappersförpackningar,5,2023-01-19T12:45:12
Plastförpackningar,16,2023-01-19T12:45:12
Städning,0,2023-01-26T10:51:16
Pappersförpackningar,5,2023-01-26T15:39:03
Plastförpackningar,16,2023-01-26T15:39:03
Metallförpackningar,3,2023-01-27T08:55:48
Ofärgade glasförpackningar,18,2023-01-27T08:57:35
Färgade glasförpackningar,19,2023-01-27T08:57:35
Städning,0,2023-02-02T10:33:04
Pappersförpackningar,5,2023-02-02T13:13:36
Plastförpackningar,16,2023-02-02T13:13:36
Städning,0,2023-02-09T10:17:50
Pappersförpackningar,5,2023-02-09T13:20:09
Plastförpackningar,16,2023-02-09T13:20:09
Städning,0,2023-02-16T10:18:38
Pappersförpackningar,5,2023-02-16T13:08:06
Plastförpackningar,16,2023-02-16T13:08:06
Metallförpackningar,3,2023-02-22T18:52:57
Städning,0,2023-02-23T10:36:06
Pappersförpackningar,5,2023-02-23T15:51:34
Plastförpackningar,16,2023-02-23T15:51:34
Städning,0,2023-03-02T10:03:56
Pappersförpackningar,5,2023-03-02T13:19:39
Plastförpackningar,16,2023-03-02T13:19:39
Städning,0,2023-03-09T09:54:42
Pappersförpackningar,5,2023-03-09T13:40:52
Plastförpackningar,16,2023-03-09T13:40:52
Städning,0,2023-03-16T10:52:20
Pappersförpackningar,5,2023-03-16T13:40:41
Plastförpackningar,16,2023-03-16T13:40:41
Städning,0,2023-03-23T10:27:43
Pappersförpackningar,5,2023-03-23T15:04:01
Plastförpackningar,16,2023-03-23T15:04:01
Städning,0,2023-03-30T10:21:05
Pappersförpackningar,5,2023-03-30T13:21:57
Plastförpackningar,16,2023-03-30T13:21:57
Städning,0,2023-04-06T09:52:11
Pappersförpackningar,5,2023-04-06T13:54:23
Plastförpackningar,16,2023-04-06T13:54:23
Städning,0,2023-04-13T10:41:48
Pappersförpackningar,5,2023-04-13T15:03:33
Plastförpackningar,16,2023-04-13T15:03:33
Städning,0,2023-04-20T10:56:54
Pappersförpackningar,5,2023-04-20T16:21:33
Plastförpackningar,16,2023-04-20T16:21:33
Städning,0,2023-04-27T10:03:39
Pappersförpackningar,5,2023-04-27T13:30:52
Plastförpackningar,16,2023-04-27T13:30:52
Metallförpackningar,3,2023-05-03T14:19:46
Städning,0,2023-05-04T10:29:36
Pappersförpackningar,5,2023-05-04T13:31:20
Plastförpackningar,16,2023-05-04T13:31:20
Städning,0,2023-05-11T10:33:29
Pappersförpackningar,5,2023-05-11T16:12:09
Plastförpackningar,16,2023-05-11T16:12:09
