material,materialid,maintenance
Städning,0,2022-10-28T13:29:37
Metallförpackningar,3,2022-10-26T09:12:09
Pappersförpackningar,5,2022-10-13T09:45:50
Tidningar,13,2022-08-16T08:29:08
Plastförpackningar,16,2022-10-31T08:12:23
Ofärgade glasförpackningar,18,2022-10-10T13:03:28
Färgade glasförpackningar,19,2022-10-10T13:03:28
Pappersförpackningar,5,2022-11-03T07:30:56
Städning,0,2022-11-04T13:04:13
Städning,0,2022-11-11T12:39:56
Plastförpackningar,16,2022-11-14T10:21:48
Städning,0,2022-11-18T13:03:09
Pappersförpackningar,5,2022-11-24T07:05:43
Städning,0,2022-11-25T11:00:20
Plastförpackningar,16,2022-11-28T08:46:01
Städning,0,2022-12-09T13:30:31
Plastförpackningar,16,2022-12-12T09:37:38
Städning,0,2022-12-30T13:39:51
Pappersförpackningar,5,2022-12-29T07:23:29
Tidningar,13,2023-01-03T10:05:46
Plastförpackningar,16,2022-12-26T06:51:09
Städning,0,2023-01-13T12:55:36
Metallförpackningar,3,2023-01-04T10:16:23
Pappersförpackningar,5,2023-01-05T07:08:47
Plastförpackningar,16,2023-01-10T08:02:01
Städning,0,2023-01-20T12:02:02
Plastförpackningar,16,2023-01-23T08:16:21
Pappersförpackningar,5,2023-01-26T14:01:38
Städning,0,2023-01-27T11:19:00
Tidningar,13,2023-02-01T13:02:37
Städning,0,2023-02-03T06:49:24
Plastförpackningar,16,2023-02-06T09:26:04
Städning,0,2023-02-10T11:56:26
Pappersförpackningar,5,2023-02-16T09:41:21
Städning,0,2023-02-17T14:48:02
Plastförpackningar,16,2023-02-20T08:21:22
Ofärgade glasförpackningar,18,2023-02-27T11:32:53
Färgade glasförpackningar,19,2023-02-27T11:32:53
Städning,0,2023-03-03T15:24:05
Plastförpackningar,16,2023-03-06T07:27:36
Pappersförpackningar,5,2023-03-09T07:31:16
Städning,0,2023-03-10T14:47:04
Metallförpackningar,3,2023-03-15T09:49:05
Städning,0,2023-03-17T11:40:50
Plastförpackningar,16,2023-03-20T07:47:47
Tidningar,13,2023-03-23T12:52:13
Städning,0,2023-03-24T13:42:26
Pappersförpackningar,5,2023-03-30T07:06:30
Städning,0,2023-03-31T12:43:25
Plastförpackningar,16,2023-04-03T08:30:50
Städning,0,2023-04-07T10:39:00
Tidningar,13,2023-04-13T08:22:12
Städning,0,2023-04-14T06:07:51
Pappersförpackningar,5,2023-04-20T10:08:47
Städning,0,2023-04-21T13:33:44
Städning,0,2023-04-28T08:31:57
Plastförpackningar,16,2023-05-01T07:25:55
Städning,0,2023-05-05T08:35:59
Städning,0,2023-05-12T14:54:57
Pappersförpackningar,5,2023-05-17T06:43:37
Plastförpackningar,16,2023-05-15T11:46:21
Städning,0,2023-05-19T13:15:25
Metallförpackningar,3,2023-05-25T10:05:41
Städning,0,2023-05-26T06:29:50
Plastförpackningar,16,2023-05-29T08:55:47
Städning,0,2023-06-02T06:25:29
Pappersförpackningar,5,2023-06-07T10:24:03
Städning,0,2023-06-09T06:18:25
Plastförpackningar,16,2023-06-12T12:56:31
Städning,0,2023-06-16T07:11:36
Ofärgade glasförpackningar,18,2023-06-19T14:19:33
Färgade glasförpackningar,19,2023-06-19T14:19:33
Städning,0,2023-06-23T06:47:45
Plastförpackningar,16,2023-06-26T08:11:33
Pappersförpackningar,5,2023-06-28T07:07:39
Städning,0,2023-06-30T06:08:21
Städning,0,2023-07-07T06:18:30
Plastförpackningar,16,2023-07-10T08:25:45
Städning,0,2023-07-14T06:21:25
Pappersförpackningar,5,2023-07-19T08:57:52
Städning,0,2023-07-21T11:24:08
Plastförpackningar,16,2023-07-24T08:17:15
Städning,0,2023-07-28T06:28:48
Städning,0,2023-08-04T06:26:21
Metallförpackningar,3,2023-08-04T08:28:01
Plastförpackningar,16,2023-08-07T12:27:35
Pappersförpackningar,5,2023-08-09T08:10:21
Städning,0,2023-08-11T06:28:58
Städning,0,2023-08-18T08:00:11
Plastförpackningar,16,2023-08-21T07:02:34
Städning,0,2023-08-25T06:41:04
Pappersförpackningar,5,2023-08-30T06:43:12
Städning,0,2023-09-01T06:44:20
Tidningar,13,2023-08-31T15:04:59
Plastförpackningar,16,2023-09-04T11:50:18
Städning,0,2023-09-08T07:17:07
Städning,0,2023-09-15T06:34:57
Plastförpackningar,16,2023-09-18T10:22:58
Pappersförpackningar,5,2023-09-20T08:40:27
Städning,0,2023-09-22T06:33:47
Städning,0,2023-09-29T06:37:11
Plastförpackningar,16,2023-10-02T10:31:53
Städning,0,2023-10-06T06:33:32
Metallförpackningar,3,2023-10-11T08:03:16
Pappersförpackningar,5,2023-10-11T08:19:46
Städning,0,2023-10-13T06:24:26
Plastförpackningar,16,2023-10-16T10:46:26
Städning,0,2023-10-20T07:29:19
Städning,0,2023-10-27T07:04:34
Plastförpackningar,16,2023-10-30T09:40:44
Pappersförpackningar,5,2023-11-01T09:16:59
Städning,0,2023-11-03T06:15:39
Städning,0,2023-11-10T06:28:17
