material,materialid,maintenance
Städning,0,2022-10-28T15:22:57
Pappersförpackningar,5,2022-10-28T10:39:33
Tidningar,13,2022-09-26T12:52:19
Plastförpackningar,16,2022-10-27T09:16:08
Ofärgade glasförpackningar,18,2022-06-27T08:21:21
Färgade glasförpackningar,19,2022-06-27T08:21:21
Plastförpackningar,16,2022-11-03T08:50:42
Städning,0,2022-11-04T13:21:19
Pappersförpackningar,5,2022-11-04T11:02:17
Plastförpackningar,16,2022-11-10T08:53:48
Städning,0,2022-11-11T14:53:40
Pappersförpackningar,5,2022-11-11T11:06:40
Plastförpackningar,16,2022-11-17T09:40:03
Städning,0,2022-11-18T15:21:46
Pappersförpackningar,5,2022-11-18T11:02:05
Plastförpackningar,16,2022-11-24T08:56:13
Städning,0,2022-11-25T16:42:41
Pappersförpackningar,5,2022-11-25T10:43:50
Städning,0,2022-12-09T15:07:57
Pappersförpackningar,5,2022-12-09T11:00:56
Plastförpackningar,16,2022-12-08T08:53:14
Städning,0,2022-12-30T14:31:13
Pappersförpackningar,5,2023-01-03T10:14:08
Plastförpackningar,16,2022-12-28T12:22:00
Städning,0,2023-01-13T13:44:16
Pappersförpackningar,5,2023-01-13T11:14:04
Plastförpackningar,16,2023-01-12T08:29:01
Plastförpackningar,16,2023-01-19T09:26:04
Städning,0,2023-01-20T15:02:54
Pappersförpackningar,5,2023-01-20T11:04:34
Plastförpackningar,16,2023-01-26T12:05:08
Städning,0,2023-01-27T14:47:25
Pappersförpackningar,5,2023-01-27T11:46:27
Plastförpackningar,16,2023-02-02T11:06:50
Städning,0,2023-02-03T14:46:24
Pappersförpackningar,5,2023-02-03T11:17:17
Städning,0,2023-02-10T14:18:42
Pappersförpackningar,5,2023-02-10T11:39:14
Plastförpackningar,16,2023-02-09T08:23:50
Plastförpackningar,16,2023-02-16T08:57:58
Städning,0,2023-02-17T14:34:23
Pappersförpackningar,5,2023-02-17T11:23:52
Plastförpackningar,16,2023-02-23T08:24:39
Städning,0,2023-02-24T15:09:38
Pappersförpackningar,5,2023-02-24T11:21:13
Plastförpackningar,16,2023-03-02T08:42:28
Städning,0,2023-03-03T14:48:41
Pappersförpackningar,5,2023-03-03T11:25:48
Plastförpackningar,16,2023-03-09T08:14:14
Städning,0,2023-03-10T15:04:39
Pappersförpackningar,5,2023-03-10T11:37:39
Plastförpackningar,16,2023-03-16T09:00:45
Städning,0,2023-03-17T14:10:48
Pappersförpackningar,5,2023-03-17T12:14:38
Plastförpackningar,16,2023-03-23T08:22:20
Städning,0,2023-03-24T15:10:49
Pappersförpackningar,5,2023-03-24T11:17:25
Plastförpackningar,16,2023-03-30T08:43:08
Städning,0,2023-03-31T17:18:26
Pappersförpackningar,5,2023-03-31T10:52:54
Metallförpackningar,3,2023-04-05T12:00:35
Plastförpackningar,16,2023-04-06T08:42:54
Städning,0,2023-04-07T14:17:17
Pappersförpackningar,5,2023-04-07T12:09:57
Plastförpackningar,16,2023-04-13T09:15:52
Städning,0,2023-04-14T15:14:24
Pappersförpackningar,5,2023-04-14T12:40:28
Plastförpackningar,16,2023-04-20T08:25:25
Städning,0,2023-04-21T14:14:13
Pappersförpackningar,5,2023-04-21T12:56:36
Plastförpackningar,16,2023-04-27T09:11:06
Städning,0,2023-04-28T15:11:29
Pappersförpackningar,5,2023-04-28T12:13:02
Plastförpackningar,16,2023-05-04T13:16:57
Städning,0,2023-05-05T15:18:33
Pappersförpackningar,5,2023-05-05T13:52:03
Tidningar,13,2023-05-11T13:14:45
Plastförpackningar,16,2023-05-11T09:02:52
