material,materialid,maintenance
Städning,0,2022-10-30T10:27:12
Metallförpackningar,3,2022-10-24T06:55:34
Pappersförpackningar,5,2022-10-31T08:33:27
Plastförpackningar,16,2022-11-01T07:10:25
Ofärgade glasförpackningar,18,2022-10-05T07:31:17
Färgade glasförpackningar,19,2022-10-05T07:31:17
Städning,0,2022-11-02T10:11:59
Städning,0,2022-11-04T12:17:31
Pappersförpackningar,5,2022-11-04T10:29:33
Plastförpackningar,16,2022-11-05T10:55:55
Städning,0,2022-11-06T12:10:15
Pappersförpackningar,5,2022-11-07T06:51:52
Plastförpackningar,16,2022-11-08T12:27:29
Ofärgade glasförpackningar,18,2022-11-08T17:01:03
Färgade glasförpackningar,19,2022-11-08T17:01:03
Städning,0,2022-11-09T10:02:45
Pappersförpackningar,5,2022-11-09T12:32:21
Städning,0,2022-11-11T11:02:25
Pappersförpackningar,5,2022-11-11T07:05:27
Plastförpackningar,16,2022-11-12T14:12:11
Städning,0,2022-11-13T10:13:13
Städning,0,2022-11-14T12:01:57
Pappersförpackningar,5,2022-11-14T13:18:03
Plastförpackningar,16,2022-11-15T13:12:21
Städning,0,2022-11-16T10:20:29
Pappersförpackningar,5,2022-11-16T06:52:45
Städning,0,2022-11-18T10:52:33
Pappersförpackningar,5,2022-11-18T06:45:12
Plastförpackningar,16,2022-11-19T13:58:37
Städning,0,2022-11-20T10:26:06
Städning,0,2022-11-21T11:05:42
Pappersförpackningar,5,2022-11-21T07:02:42
Städning,0,2022-11-23T12:09:50
Metallförpackningar,3,2022-11-23T15:24:59
Pappersförpackningar,5,2022-11-23T06:56:21
Plastförpackningar,16,2022-11-22T12:51:07
Städning,0,2022-11-25T10:17:06
Pappersförpackningar,5,2022-11-25T13:00:28
Plastförpackningar,16,2022-11-26T11:33:05
Städning,0,2022-11-27T10:43:46
Städning,0,2022-11-28T12:31:08
Pappersförpackningar,5,2022-11-28T19:03:41
Plastförpackningar,16,2022-11-29T08:06:36
Städning,0,2022-12-12T10:16:50
Metallförpackningar,3,2022-12-05T07:20:49
Pappersförpackningar,5,2022-12-12T13:25:42
Plastförpackningar,16,2022-12-13T13:19:07
Ofärgade glasförpackningar,18,2022-12-05T07:25:05
Färgade glasförpackningar,19,2022-12-05T07:25:05
Städning,0,2023-01-02T08:32:14
Metallförpackningar,3,2022-12-30T11:33:12
Pappersförpackningar,5,2023-01-02T14:40:11
Plastförpackningar,16,2023-01-03T13:37:11
Ofärgade glasförpackningar,18,2022-12-26T08:22:42
Färgade glasförpackningar,19,2022-12-26T08:22:42
Städning,0,2023-01-13T09:58:25
Metallförpackningar,3,2023-01-05T09:10:42
Pappersförpackningar,5,2023-01-13T16:47:44
Plastförpackningar,16,2023-01-14T16:26:42
Ofärgade glasförpackningar,18,2023-01-10T08:34:42
Färgade glasförpackningar,19,2023-01-10T08:34:42
Städning,0,2023-01-15T10:13:04
Pappersförpackningar,5,2023-01-15T15:20:59
Städning,0,2023-01-16T10:02:27
Pappersförpackningar,5,2023-01-16T18:33:30
Plastförpackningar,16,2023-01-17T18:54:43
Metallförpackningar,3,2023-01-19T07:35:09
Städning,0,2023-01-20T10:23:14
Pappersförpackningar,5,2023-01-20T15:40:42
Plastförpackningar,16,2023-01-21T17:46:07
Städning,0,2023-01-22T09:43:01
Städning,0,2023-01-23T10:21:47
Pappersförpackningar,5,2023-01-23T09:19:29
