material,materialid,maintenance
Städning,0,2022-11-01T10:12:37
Metallförpackningar,3,2022-10-14T11:51:43
Pappersförpackningar,5,2022-11-01T14:06:41
Tidningar,13,2022-10-28T09:21:13
Plastförpackningar,16,2022-11-01T15:27:19
Ofärgade glasförpackningar,18,2022-10-27T10:54:40
Färgade glasförpackningar,19,2022-10-27T10:54:40
Metallförpackningar,3,2022-11-03T12:56:03
Pappersförpackningar,5,2022-11-04T09:00:28
Tidningar,13,2022-11-04T08:22:19
Plastförpackningar,16,2022-11-04T15:45:45
Städning,0,2022-11-05T12:02:30
Pappersförpackningar,5,2022-11-05T11:58:02
Pappersförpackningar,5,2022-11-06T11:39:41
Pappersförpackningar,5,2022-11-07T13:55:59
Ofärgade glasförpackningar,18,2022-11-07T16:39:51
Färgade glasförpackningar,19,2022-11-07T16:39:51
Städning,0,2022-11-08T11:53:33
Pappersförpackningar,5,2022-11-08T13:03:31
Plastförpackningar,16,2022-11-08T15:38:48
Pappersförpackningar,5,2022-11-11T08:28:33
Tidningar,13,2022-11-11T09:27:29
Plastförpackningar,16,2022-11-11T17:03:03
Städning,0,2022-11-12T07:08:02
Pappersförpackningar,5,2022-11-12T12:13:26
Pappersförpackningar,5,2022-11-13T11:23:24
Pappersförpackningar,5,2022-11-14T15:52:38
Städning,0,2022-11-15T13:40:02
Pappersförpackningar,5,2022-11-15T13:42:18
Plastförpackningar,16,2022-11-15T15:55:48
Pappersförpackningar,5,2022-11-18T08:50:40
Tidningar,13,2022-11-18T07:30:16
Plastförpackningar,16,2022-11-18T16:07:41
Städning,0,2022-11-19T11:13:32
Pappersförpackningar,5,2022-11-19T16:54:31
Pappersförpackningar,5,2022-11-20T17:29:34
Pappersförpackningar,5,2022-11-21T15:54:22
Metallförpackningar,3,2022-11-23T14:30:19
Plastförpackningar,16,2022-11-22T12:40:35
Städning,0,2022-11-24T08:08:11
Pappersförpackningar,5,2022-11-25T09:25:55
Tidningar,13,2022-11-25T09:25:30
Ofärgade glasförpackningar,18,2022-11-25T15:33:34
Färgade glasförpackningar,19,2022-11-25T15:33:34
Städning,0,2022-11-26T07:33:42
Pappersförpackningar,5,2022-11-26T17:18:51
Pappersförpackningar,5,2022-11-27T17:14:57
Pappersförpackningar,5,2022-11-28T13:50:27
Städning,0,2022-11-29T12:57:03
Pappersförpackningar,5,2022-11-29T13:45:26
Plastförpackningar,16,2022-11-29T15:52:59
Städning,0,2022-12-13T11:52:23
Metallförpackningar,3,2022-12-13T15:39:29
Pappersförpackningar,5,2022-12-13T14:32:15
Tidningar,13,2022-12-09T07:55:49
Plastförpackningar,16,2022-12-09T15:35:21
Ofärgade glasförpackningar,18,2022-12-04T16:06:18
Färgade glasförpackningar,19,2022-12-04T16:06:18
Städning,0,2023-01-03T13:44:13
Pappersförpackningar,5,2023-01-03T13:10:24
Tidningar,13,2022-12-30T07:40:48
Plastförpackningar,16,2022-12-30T12:50:17
Ofärgade glasförpackningar,18,2022-12-31T14:59:57
Färgade glasförpackningar,19,2022-12-31T14:59:57
Städning,0,2023-01-14T07:15:17
Metallförpackningar,3,2023-01-04T15:11:21
Pappersförpackningar,5,2023-01-14T12:34:48
Tidningar,13,2023-01-13T07:37:19
Plastförpackningar,16,2023-01-13T14:35:50
Pappersförpackningar,5,2023-01-15T16:10:46
Pappersförpackningar,5,2023-01-16T13:38:43
Städning,0,2023-01-17T11:29:56
Pappersförpackningar,5,2023-01-17T13:37:33
Plastförpackningar,16,2023-01-17T17:11:43
Pappersförpackningar,5,2023-01-20T09:04:21
Tidningar,13,2023-01-20T09:00:12
Plastförpackningar,16,2023-01-20T15:33:29
Städning,0,2023-01-21T07:03:20
Pappersförpackningar,5,2023-01-21T13:02:47
Pappersförpackningar,5,2023-01-22T16:38:46
Pappersförpackningar,5,2023-01-23T16:01:17
Städning,0,2023-01-24T09:50:18
Pappersförpackningar,5,2023-01-24T11:36:27
Plastförpackningar,16,2023-01-24T16:45:37
Metallförpackningar,3,2023-01-26T15:29:49
Pappersförpackningar,5,2023-01-27T09:46:44
Plastförpackningar,16,2023-01-27T14:59:01
