material,materialid,maintenance
Städning,0,2022-10-31T09:50:58
Metallförpackningar,3,2022-10-31T17:36:33
Pappersförpackningar,5,2022-10-31T13:19:42
Tidningar,13,2022-10-26T07:49:28
Plastförpackningar,16,2022-10-31T15:28:47
Ofärgade glasförpackningar,18,2022-10-07T10:49:33
Färgade glasförpackningar,19,2022-10-07T10:49:33
Pappersförpackningar,5,2022-11-02T07:34:05
Städning,0,2022-11-04T09:28:16
Pappersförpackningar,5,2022-11-04T09:48:21
Plastförpackningar,16,2022-11-04T15:05:18
Städning,0,2022-11-07T09:58:24
Pappersförpackningar,5,2022-11-07T08:40:24
Plastförpackningar,16,2022-11-07T18:56:26
Pappersförpackningar,5,2022-11-09T08:46:55
Ofärgade glasförpackningar,18,2022-11-09T20:31:44
Färgade glasförpackningar,19,2022-11-09T20:31:44
Städning,0,2022-11-11T09:38:45
Pappersförpackningar,5,2022-11-11T09:06:17
Plastförpackningar,16,2022-11-11T19:50:50
Pappersförpackningar,5,2022-11-13T11:35:51
Städning,0,2022-11-14T09:57:16
Pappersförpackningar,5,2022-11-14T10:18:44
Plastförpackningar,16,2022-11-14T18:44:18
Pappersförpackningar,5,2022-11-16T08:20:08
Metallförpackningar,3,2022-11-17T07:31:08
Städning,0,2022-11-18T09:40:53
Pappersförpackningar,5,2022-11-18T10:11:55
Plastförpackningar,16,2022-11-18T20:37:46
Pappersförpackningar,5,2022-11-20T11:27:17
Städning,0,2022-11-21T10:23:46
Pappersförpackningar,5,2022-11-21T09:23:29
Pappersförpackningar,5,2022-11-23T08:56:43
Tidningar,13,2022-11-23T08:47:18
Städning,0,2022-11-25T10:01:21
Pappersförpackningar,5,2022-11-25T08:41:05
Plastförpackningar,16,2022-11-25T15:19:42
Pappersförpackningar,5,2022-11-27T11:44:40
Städning,0,2022-11-28T10:22:48
Pappersförpackningar,5,2022-11-28T16:22:22
Plastförpackningar,16,2022-11-28T18:43:43
Städning,0,2022-12-12T10:00:51
Metallförpackningar,3,2022-12-01T13:37:02
Pappersförpackningar,5,2022-12-12T08:56:37
Plastförpackningar,16,2022-12-12T19:49:15
Ofärgade glasförpackningar,18,2022-12-01T10:40:26
Färgade glasförpackningar,19,2022-12-01T10:40:26
Städning,0,2023-01-02T10:04:05
Metallförpackningar,3,2022-12-27T16:12:43
Pappersförpackningar,5,2023-01-03T10:02:10
Tidningar,13,2022-12-21T15:08:12
Plastförpackningar,16,2023-01-02T17:57:51
Ofärgade glasförpackningar,18,2022-12-21T12:10:06
Färgade glasförpackningar,19,2022-12-21T12:10:06
Städning,0,2023-01-13T10:03:21
Metallförpackningar,3,2023-01-10T12:13:04
Pappersförpackningar,5,2023-01-13T09:46:34
Plastförpackningar,16,2023-01-13T14:56:01
Ofärgade glasförpackningar,18,2023-01-06T11:28:12
Färgade glasförpackningar,19,2023-01-06T11:28:12
Pappersförpackningar,5,2023-01-15T11:04:34
Städning,0,2023-01-16T09:46:13
Pappersförpackningar,5,2023-01-16T07:13:11
Plastförpackningar,16,2023-01-16T18:55:56
Ofärgade glasförpackningar,18,2023-01-16T11:46:05
Färgade glasförpackningar,19,2023-01-16T11:46:05
Pappersförpackningar,5,2023-01-18T07:22:41
Tidningar,13,2023-01-18T08:47:29
Städning,0,2023-01-20T10:01:25
Pappersförpackningar,5,2023-01-20T08:23:15
Plastförpackningar,16,2023-01-20T14:49:02
Pappersförpackningar,5,2023-01-22T11:21:56
Städning,0,2023-01-23T10:05:11
Pappersförpackningar,5,2023-01-23T09:34:22
Pappersförpackningar,5,2023-01-25T07:06:35
Plastförpackningar,16,2023-01-23T19:29:15
Metallförpackningar,3,2023-01-24T12:19:21
Städning,0,2023-01-27T10:32:50
Pappersförpackningar,5,2023-01-27T09:36:50
Plastförpackningar,16,2023-01-27T15:03:49
Pappersförpackningar,5,2023-01-29T10:59:43
Städning,0,2023-01-30T10:45:08
Pappersförpackningar,5,2023-01-30T08:57:44
Plastförpackningar,16,2023-01-30T21:04:54
Pappersförpackningar,5,2023-02-01T08:34:32
Städning,0,2023-02-03T10:27:01
Plastförpackningar,16,2023-02-03T14:19:22
Pappersförpackningar,5,2023-02-05T13:01:54
Städning,0,2023-02-06T09:41:22
Pappersförpackningar,5,2023-02-06T07:30:13
Plastförpackningar,16,2023-02-06T16:36:43
Ofärgade glasförpackningar,18,2023-02-07T17:14:54
Färgade glasförpackningar,19,2023-02-07T17:14:54
Pappersförpackningar,5,2023-02-08T07:54:24
Städning,0,2023-02-10T09:31:05
Metallförpackningar,3,2023-02-10T08:27:40
Pappersförpackningar,5,2023-02-10T08:14:03
Pappersförpackningar,5,2023-02-12T16:26:18
Plastförpackningar,16,2023-02-12T15:42:18
Städning,0,2023-02-13T10:04:33
Pappersförpackningar,5,2023-02-13T10:05:23
Pappersförpackningar,5,2023-02-15T20:16:11
Tidningar,13,2023-02-15T16:13:05
Städning,0,2023-02-17T09:34:17
Pappersförpackningar,5,2023-02-17T08:31:08
Pappersförpackningar,5,2023-02-19T13:12:06
Städning,0,2023-02-20T10:12:01
Pappersförpackningar,5,2023-02-20T17:45:29
Plastförpackningar,16,2023-02-20T21:15:03
Pappersförpackningar,5,2023-02-22T09:03:25
Metallförpackningar,3,2023-02-23T16:31:10
Städning,0,2023-02-24T09:14:25
Pappersförpackningar,5,2023-02-24T09:26:11
Plastförpackningar,16,2023-02-24T14:48:30
Pappersförpackningar,5,2023-02-26T16:24:30
Städning,0,2023-02-27T09:34:34
Pappersförpackningar,5,2023-02-27T17:03:37
Plastförpackningar,16,2023-02-27T17:44:54
Ofärgade glasförpackningar,18,2023-02-27T13:54:42
Färgade glasförpackningar,19,2023-02-27T13:54:42
Pappersförpackningar,5,2023-03-01T08:23:33
Städning,0,2023-03-03T09:40:49
Pappersförpackningar,5,2023-03-03T07:56:36
Pappersförpackningar,5,2023-03-05T12:12:52
Städning,0,2023-03-06T10:01:22
Pappersförpackningar,5,2023-03-06T08:47:24
Metallförpackningar,3,2023-03-08T10:07:15
Pappersförpackningar,5,2023-03-08T08:15:00
Städning,0,2023-03-10T10:15:04
Plastförpackningar,16,2023-03-10T15:22:06
Pappersförpackningar,5,2023-03-11T11:53:20
Pappersförpackningar,5,2023-03-12T11:26:43
Städning,0,2023-03-13T09:53:38
Pappersförpackningar,5,2023-03-13T17:46:05
Plastförpackningar,16,2023-03-13T20:52:42
Tidningar,13,2023-03-14T11:18:35
Pappersförpackningar,5,2023-03-15T07:32:40
Städning,0,2023-03-17T09:32:50
Pappersförpackningar,5,2023-03-17T08:37:34
