material,materialid,maintenance
Städning,0,2022-10-31T04:55:54
Metallförpackningar,3,2022-09-22T14:47:29
Pappersförpackningar,5,2022-10-28T16:09:38
Tidningar,13,2022-09-06T16:52:44
Plastförpackningar,16,2022-10-29T12:53:49
Ofärgade glasförpackningar,18,2022-09-07T07:35:16
Färgade glasförpackningar,19,2022-09-07T07:35:16
Städning,0,2022-11-03T04:59:24
Metallförpackningar,3,2022-11-03T08:22:32
Pappersförpackningar,5,2022-11-04T16:19:06
Städning,0,2022-11-07T05:03:06
Ofärgade glasförpackningar,18,2022-11-07T15:36:07
Färgade glasförpackningar,19,2022-11-07T15:36:07
Städning,0,2022-11-10T05:10:53
Pappersförpackningar,5,2022-11-11T16:03:59
Plastförpackningar,16,2022-11-12T14:35:41
Tidningar,13,2022-11-13T17:34:55
Städning,0,2022-11-14T05:05:48
Städning,0,2022-11-17T04:57:07
Pappersförpackningar,5,2022-11-18T16:43:55
Städning,0,2022-11-21T05:21:56
Städning,0,2022-11-24T05:14:30
Pappersförpackningar,5,2022-11-25T15:17:34
Plastförpackningar,16,2022-11-26T14:58:35
Städning,0,2022-11-28T05:05:51
Städning,0,2022-12-12T05:02:04
Metallförpackningar,3,2022-12-12T16:39:59
Pappersförpackningar,5,2022-12-09T15:25:41
Plastförpackningar,16,2022-12-10T10:33:30
Städning,0,2023-01-02T05:14:54
Pappersförpackningar,5,2023-01-02T09:07:21
Plastförpackningar,16,2022-12-24T10:39:41
Ofärgade glasförpackningar,18,2022-12-26T08:24:27
Färgade glasförpackningar,19,2022-12-26T08:24:27
Städning,0,2023-01-12T17:29:53
Pappersförpackningar,5,2023-01-13T15:28:39
Tidningar,13,2023-01-09T13:14:02
Plastförpackningar,16,2023-01-07T11:37:42
Städning,0,2023-01-16T04:50:00
Städning,0,2023-01-19T04:48:06
Pappersförpackningar,5,2023-01-20T16:41:16
Plastförpackningar,16,2023-01-21T12:09:57
Städning,0,2023-01-23T04:48:26
Städning,0,2023-01-26T05:21:51
Pappersförpackningar,5,2023-01-27T15:49:13
Plastförpackningar,16,2023-01-28T11:44:51
Städning,0,2023-01-30T05:04:42
Metallförpackningar,3,2023-01-30T16:11:39
Städning,0,2023-02-02T04:53:10
Pappersförpackningar,5,2023-02-03T16:55:14
Plastförpackningar,16,2023-02-04T13:06:14
Städning,0,2023-02-06T04:46:40
Städning,0,2023-02-09T05:12:56
Pappersförpackningar,5,2023-02-10T20:00:37
Städning,0,2023-02-13T05:05:18
Städning,0,2023-02-16T05:12:08
Pappersförpackningar,5,2023-02-17T17:28:52
Plastförpackningar,16,2023-02-18T14:39:37
Städning,0,2023-02-20T04:55:38
Städning,0,2023-02-23T04:48:32
Pappersförpackningar,5,2023-02-24T07:23:09
Städning,0,2023-02-27T18:41:50
Städning,0,2023-03-02T05:00:57
Pappersförpackningar,5,2023-03-03T07:22:07
Plastförpackningar,16,2023-03-04T11:59:36
Städning,0,2023-03-06T04:58:15
Städning,0,2023-03-07T14:44:30
Städning,0,2023-03-09T10:42:01
Metallförpackningar,3,2023-03-09T17:32:24
Pappersförpackningar,5,2023-03-10T16:46:18
Städning,0,2023-03-13T05:01:57
Städning,0,2023-03-16T05:03:18
Pappersförpackningar,5,2023-03-17T15:35:07
Plastförpackningar,16,2023-03-18T11:54:52
Tidningar,13,2023-03-19T18:47:49
Städning,0,2023-03-20T05:01:19
Städning,0,2023-03-23T05:21:20
Ofärgade glasförpackningar,18,2023-03-23T07:30:23
Färgade glasförpackningar,19,2023-03-23T07:30:23
Pappersförpackningar,5,2023-03-24T16:14:38
Städning,0,2023-03-27T05:12:08
Städning,0,2023-03-30T05:01:02
Pappersförpackningar,5,2023-03-31T17:36:01
Plastförpackningar,16,2023-04-01T15:01:32
Städning,0,2023-04-03T04:54:53
Städning,0,2023-04-06T05:04:51
Pappersförpackningar,5,2023-04-07T16:47:44
Städning,0,2023-04-10T11:16:27
Städning,0,2023-04-13T05:32:32
Pappersförpackningar,5,2023-04-14T16:32:59
Plastförpackningar,16,2023-04-15T12:30:20
Städning,0,2023-04-17T05:05:32
Städning,0,2023-04-20T05:13:22
Metallförpackningar,3,2023-04-20T16:51:46
Pappersförpackningar,5,2023-04-21T15:41:42
Städning,0,2023-04-24T05:12:39
Tidningar,13,2023-04-25T08:17:54
Städning,0,2023-04-27T05:06:30
Pappersförpackningar,5,2023-04-28T16:28:42
Plastförpackningar,16,2023-04-29T10:50:07
Städning,0,2023-05-01T04:44:20
Städning,0,2023-05-04T05:18:12
Pappersförpackningar,5,2023-05-05T16:56:44
Städning,0,2023-05-08T04:58:27
Städning,0,2023-05-11T05:07:06
