material,materialid,maintenance
Städning,0,2022-11-01T08:05:31
Metallförpackningar,3,2022-09-29T11:04:01
Pappersförpackningar,5,2022-10-31T10:34:47
Tidningar,13,2022-10-18T11:23:28
Plastförpackningar,16,2022-11-01T09:37:59
Ofärgade glasförpackningar,18,2022-10-21T08:13:31
Färgade glasförpackningar,19,2022-10-21T08:13:31
Städning,0,2022-11-03T06:59:42
Pappersförpackningar,5,2022-11-04T08:35:16
Pappersförpackningar,5,2022-11-07T09:31:09
Städning,0,2022-11-08T08:10:42
Plastförpackningar,16,2022-11-08T09:15:59
Städning,0,2022-11-10T07:08:49
Pappersförpackningar,5,2022-11-11T08:15:33
Pappersförpackningar,5,2022-11-14T10:12:31
Städning,0,2022-11-15T08:24:27
Plastförpackningar,16,2022-11-15T09:15:21
Tidningar,13,2022-11-16T08:13:25
Städning,0,2022-11-17T07:07:29
Pappersförpackningar,5,2022-11-18T09:44:59
Pappersförpackningar,5,2022-11-21T09:31:17
Ofärgade glasförpackningar,18,2022-11-17T07:54:04
Färgade glasförpackningar,19,2022-11-17T07:54:04
Städning,0,2022-11-22T08:15:22
Plastförpackningar,16,2022-11-22T08:48:42
Städning,0,2022-11-24T07:04:16
Metallförpackningar,3,2022-11-24T10:19:08
Pappersförpackningar,5,2022-11-25T08:46:09
Pappersförpackningar,5,2022-11-28T09:36:42
Städning,0,2022-11-29T08:25:57
Plastförpackningar,16,2022-11-29T08:48:15
Städning,0,2022-12-13T08:11:27
Pappersförpackningar,5,2022-12-12T09:52:41
Tidningar,13,2022-12-05T07:02:08
Plastförpackningar,16,2022-12-13T09:40:46
Städning,0,2023-01-03T09:14:25
Pappersförpackningar,5,2023-01-02T08:41:45
Tidningar,13,2023-01-03T12:01:39
Plastförpackningar,16,2023-01-03T09:25:22
Ofärgade glasförpackningar,18,2022-12-28T14:03:00
Färgade glasförpackningar,19,2022-12-28T14:03:00
Städning,0,2023-01-12T07:18:02
Pappersförpackningar,5,2023-01-13T09:33:04
Plastförpackningar,16,2023-01-10T09:23:17
Pappersförpackningar,5,2023-01-16T11:44:11
Städning,0,2023-01-17T08:09:22
Plastförpackningar,16,2023-01-17T09:17:40
Städning,0,2023-01-19T07:24:05
Metallförpackningar,3,2023-01-19T12:00:15
Tidningar,13,2023-01-19T19:17:32
Pappersförpackningar,5,2023-01-20T08:21:29
Pappersförpackningar,5,2023-01-23T09:27:16
Städning,0,2023-01-24T08:21:29
Plastförpackningar,16,2023-01-24T09:31:43
Ofärgade glasförpackningar,18,2023-01-23T11:51:02
Färgade glasförpackningar,19,2023-01-23T11:51:02
Städning,0,2023-01-26T07:17:03
Pappersförpackningar,5,2023-01-27T09:43:29
Pappersförpackningar,5,2023-01-30T10:57:45
Städning,0,2023-01-31T08:53:37
Plastförpackningar,16,2023-01-31T09:59:39
Städning,0,2023-02-02T13:03:10
Pappersförpackningar,5,2023-02-03T09:47:16
Städning,0,2023-02-07T08:40:55
Städning,0,2023-02-09T07:24:48
Pappersförpackningar,5,2023-02-10T09:42:52
Pappersförpackningar,5,2023-02-13T11:10:43
Städning,0,2023-02-14T08:23:31
Tidningar,13,2023-02-14T10:53:42
Plastförpackningar,16,2023-02-14T09:44:07
Städning,0,2023-02-16T14:24:55
Pappersförpackningar,5,2023-02-17T08:08:03
Pappersförpackningar,5,2023-02-20T09:49:34
Städning,0,2023-02-21T08:42:12
Plastförpackningar,16,2023-02-21T08:38:55
Ofärgade glasförpackningar,18,2023-02-21T14:21:54
Färgade glasförpackningar,19,2023-02-21T14:21:54
Städning,0,2023-02-23T14:44:30
Pappersförpackningar,5,2023-02-24T08:02:38
Pappersförpackningar,5,2023-02-27T09:35:28
Städning,0,2023-02-28T08:17:35
Plastförpackningar,16,2023-02-28T09:10:45
Städning,0,2023-03-02T07:28:42
Pappersförpackningar,5,2023-03-03T09:32:50
Pappersförpackningar,5,2023-03-06T10:05:07
Städning,0,2023-03-07T08:59:29
Städning,0,2023-03-09T14:26:20
Pappersförpackningar,5,2023-03-10T08:06:38
Städning,0,2023-03-14T08:43:07
Plastförpackningar,16,2023-03-14T09:26:03
Städning,0,2023-03-16T07:21:11
Metallförpackningar,3,2023-03-16T09:20:07
Pappersförpackningar,5,2023-03-17T09:31:13
Pappersförpackningar,5,2023-03-20T10:03:52
Städning,0,2023-03-21T08:24:06
Plastförpackningar,16,2023-03-21T09:25:20
Städning,0,2023-03-23T07:20:51
Tidningar,13,2023-03-23T10:59:30
Ofärgade glasförpackningar,18,2023-03-22T13:07:53
