material,materialid,maintenance
Städning,0,2022-10-27T08:56:59
Metallförpackningar,3,2022-09-07T11:22:51
Pappersförpackningar,5,2022-11-01T07:31:42
Plastförpackningar,16,2022-10-27T06:36:04
Ofärgade glasförpackningar,18,2022-10-27T08:44:05
Färgade glasförpackningar,19,2022-10-27T08:44:05
Städning,0,2022-11-03T09:19:58
Metallförpackningar,3,2022-11-03T11:49:06
Pappersförpackningar,5,2022-11-03T13:26:17
Plastförpackningar,16,2022-11-03T13:26:17
Pappersförpackningar,5,2022-11-08T06:44:02
Städning,0,2022-11-10T10:22:05
Pappersförpackningar,5,2022-11-10T07:48:20
Plastförpackningar,16,2022-11-10T07:48:20
Städning,0,2022-11-15T07:35:51
Pappersförpackningar,5,2022-11-15T07:21:31
Städning,0,2022-11-17T07:36:34
Pappersförpackningar,5,2022-11-17T06:25:37
Plastförpackningar,16,2022-11-17T06:25:37
Pappersförpackningar,5,2022-11-22T07:14:47
Städning,0,2022-11-24T08:10:31
Pappersförpackningar,5,2022-11-24T07:50:13
Plastförpackningar,16,2022-11-24T07:50:13
Pappersförpackningar,5,2022-11-29T06:44:52
Städning,0,2022-12-08T09:11:55
Pappersförpackningar,5,2022-12-13T07:18:29
Plastförpackningar,16,2022-12-08T07:12:17
Städning,0,2022-12-29T11:07:51
Metallförpackningar,3,2022-12-28T11:26:12
Pappersförpackningar,5,2023-01-03T09:38:59
Plastförpackningar,16,2022-12-29T06:56:47
Ofärgade glasförpackningar,18,2022-12-21T08:26:50
Färgade glasförpackningar,19,2022-12-21T08:26:50
Städning,0,2023-01-12T11:27:01
Pappersförpackningar,5,2023-01-12T06:59:09
Plastförpackningar,16,2023-01-12T06:59:09
Pappersförpackningar,5,2023-01-17T10:59:00
Städning,0,2023-01-19T08:40:23
Pappersförpackningar,5,2023-01-19T06:54:00
Plastförpackningar,16,2023-01-19T06:54:00
Ofärgade glasförpackningar,18,2023-01-19T11:16:33
Färgade glasförpackningar,19,2023-01-19T11:16:33
