material,materialid,maintenance
Städning,0,2022-10-26T12:48:16
Metallförpackningar,3,2022-09-28T07:19:08
Pappersförpackningar,5,2022-11-01T07:18:58
Plastförpackningar,16,2022-11-01T06:05:43
Ofärgade glasförpackningar,18,2022-10-24T15:39:13
Färgade glasförpackningar,19,2022-10-24T15:39:13
Städning,0,2022-11-02T11:22:05
Pappersförpackningar,5,2022-11-03T11:38:27
Pappersförpackningar,5,2022-11-08T12:00:05
Plastförpackningar,16,2022-11-08T06:41:27
Städning,0,2022-11-09T16:47:19
Metallförpackningar,3,2022-11-09T09:55:20
Pappersförpackningar,5,2022-11-10T12:55:11
Pappersförpackningar,5,2022-11-15T06:46:42
Plastförpackningar,16,2022-11-15T06:58:12
Städning,0,2022-11-16T11:26:04
Pappersförpackningar,5,2022-11-17T18:45:12
Städning,0,2022-11-23T13:22:59
Pappersförpackningar,5,2022-11-22T10:16:41
Plastförpackningar,16,2022-11-22T06:46:52
Pappersförpackningar,5,2022-11-24T09:00:31
Pappersförpackningar,5,2022-11-29T06:39:35
Plastförpackningar,16,2022-11-29T06:47:19
Städning,0,2022-12-07T12:11:28
Pappersförpackningar,5,2022-12-13T06:43:12
Plastförpackningar,16,2022-12-13T07:06:08
Städning,0,2022-12-28T08:51:03
Metallförpackningar,3,2022-12-21T07:44:46
Pappersförpackningar,5,2023-01-03T13:28:24
Plastförpackningar,16,2023-01-03T07:08:32
Ofärgade glasförpackningar,18,2022-12-22T08:26:59
Färgade glasförpackningar,19,2022-12-22T08:26:59
Städning,0,2023-01-11T13:11:18
Pappersförpackningar,5,2023-01-12T09:52:03
Plastförpackningar,16,2023-01-10T07:10:39
Ofärgade glasförpackningar,18,2023-01-13T07:58:33
Färgade glasförpackningar,19,2023-01-13T07:58:33
Pappersförpackningar,5,2023-01-17T10:18:41
Plastförpackningar,16,2023-01-17T06:12:54
Städning,0,2023-01-18T11:44:38
Pappersförpackningar,5,2023-01-19T09:06:55
Städning,0,2023-01-25T12:23:13
Pappersförpackningar,5,2023-01-26T13:46:22
Plastförpackningar,16,2023-01-24T07:02:38
Ofärgade glasförpackningar,18,2023-01-25T19:04:36
Färgade glasförpackningar,19,2023-01-25T19:04:36
Pappersförpackningar,5,2023-01-31T06:40:41
Plastförpackningar,16,2023-01-31T07:25:51
Städning,0,2023-02-01T13:19:08
Metallförpackningar,3,2023-02-01T09:07:57
Pappersförpackningar,5,2023-02-02T09:35:16
Pappersförpackningar,5,2023-02-07T14:10:40
Plastförpackningar,16,2023-02-07T07:14:29
Städning,0,2023-02-08T12:52:48
Pappersförpackningar,5,2023-02-09T12:51:20
Plastförpackningar,16,2023-02-14T06:12:45
Städning,0,2023-02-15T13:21:07
Pappersförpackningar,5,2023-02-15T13:44:43
Pappersförpackningar,5,2023-02-21T08:36:13
Plastförpackningar,16,2023-02-21T06:01:37
Städning,0,2023-02-22T11:37:16
Pappersförpackningar,5,2023-02-23T09:08:44
Ofärgade glasförpackningar,18,2023-02-23T10:17:20
Färgade glasförpackningar,19,2023-02-23T10:17:20
Pappersförpackningar,5,2023-02-28T15:08:31
Plastförpackningar,16,2023-02-28T07:04:50
Städning,0,2023-03-01T12:48:07
Pappersförpackningar,5,2023-03-07T12:24:23
Plastförpackningar,16,2023-03-07T06:06:37
Städning,0,2023-03-08T12:39:10
Pappersförpackningar,5,2023-03-09T13:35:43
Pappersförpackningar,5,2023-03-14T06:45:49
Plastförpackningar,16,2023-03-14T06:31:23
Städning,0,2023-03-15T10:06:31
Metallförpackningar,3,2023-03-15T14:48:07
Pappersförpackningar,5,2023-03-16T09:02:43
Pappersförpackningar,5,2023-03-21T15:32:26
Plastförpackningar,16,2023-03-21T07:43:41
Städning,0,2023-03-22T11:38:24
Pappersförpackningar,5,2023-03-23T13:43:42
Ofärgade glasförpackningar,18,2023-03-23T08:28:39
Färgade glasförpackningar,19,2023-03-23T08:28:39
Pappersförpackningar,5,2023-03-28T06:43:57
Plastförpackningar,16,2023-03-28T08:00:25
Städning,0,2023-03-29T13:17:02
Pappersförpackningar,5,2023-03-30T09:09:31
Plastförpackningar,16,2023-04-04T06:02:09
Städning,0,2023-04-05T12:09:00
Pappersförpackningar,5,2023-04-06T09:20:21
Pappersförpackningar,5,2023-04-11T06:44:14
Plastförpackningar,16,2023-04-11T08:40:36
Städning,0,2023-04-12T10:44:34
Pappersförpackningar,5,2023-04-13T08:23:29
Pappersförpackningar,5,2023-04-18T16:08:38
Plastförpackningar,16,2023-04-18T07:07:46
Städning,0,2023-04-19T12:16:15
Pappersförpackningar,5,2023-04-20T08:10:05
Ofärgade glasförpackningar,18,2023-04-20T16:06:58
Färgade glasförpackningar,19,2023-04-20T16:06:58
Pappersförpackningar,5,2023-04-25T06:40:26
Plastförpackningar,16,2023-04-25T07:08:51
Städning,0,2023-04-26T12:07:57
Metallförpackningar,3,2023-04-26T13:23:43
Pappersförpackningar,5,2023-04-27T08:29:07
Pappersförpackningar,5,2023-05-02T16:22:38
Plastförpackningar,16,2023-05-02T06:02:08
Städning,0,2023-05-03T13:01:36
Pappersförpackningar,5,2023-05-05T15:34:55
Pappersförpackningar,5,2023-05-09T06:36:57
Plastförpackningar,16,2023-05-09T08:00:23
Städning,0,2023-05-10T12:55:58
Ofärgade glasförpackningar,18,2023-05-10T11:57:56
Färgade glasförpackningar,19,2023-05-10T11:57:56
Pappersförpackningar,5,2023-05-11T08:16:14
Städning,0,2023-05-17T10:54:17
Pappersförpackningar,5,2023-05-18T13:19:41
Plastförpackningar,16,2023-05-16T07:26:53
Pappersförpackningar,5,2023-05-23T08:10:14
Plastförpackningar,16,2023-05-23T07:10:22
Städning,0,2023-05-24T10:52:03
Pappersförpackningar,5,2023-05-25T09:33:08
Pappersförpackningar,5,2023-05-30T16:03:54
Plastförpackningar,16,2023-05-30T06:02:20
Städning,0,2023-05-31T12:43:57
Pappersförpackningar,5,2023-06-01T14:02:00
Pappersförpackningar,5,2023-06-06T06:42:08
Plastförpackningar,16,2023-06-06T06:18:47
Ofärgade glasförpackningar,18,2023-06-06T13:06:05
Färgade glasförpackningar,19,2023-06-06T13:06:05
Städning,0,2023-06-07T13:00:18
Metallförpackningar,3,2023-06-07T08:36:29
Pappersförpackningar,5,2023-06-08T08:32:10
Pappersförpackningar,5,2023-06-13T16:44:29
Plastförpackningar,16,2023-06-13T06:04:01
Städning,0,2023-06-14T12:22:46
Pappersförpackningar,5,2023-06-15T09:45:27
Plastförpackningar,16,2023-06-20T06:43:07
Städning,0,2023-06-21T11:44:02
Pappersförpackningar,5,2023-06-22T08:49:19
Pappersförpackningar,5,2023-06-27T14:43:06
Plastförpackningar,16,2023-06-27T06:55:51
Städning,0,2023-06-28T15:20:17
Pappersförpackningar,5,2023-06-29T10:29:42
Pappersförpackningar,5,2023-07-04T19:48:15
Plastförpackningar,16,2023-07-04T06:40:12
Städning,0,2023-07-05T13:26:53
Ofärgade glasförpackningar,18,2023-07-05T08:03:33
Färgade glasförpackningar,19,2023-07-05T08:03:33
Pappersförpackningar,5,2023-07-06T08:41:32
Pappersförpackningar,5,2023-07-11T16:03:16
Plastförpackningar,16,2023-07-11T06:06:01
Städning,0,2023-07-12T16:29:51
Pappersförpackningar,5,2023-07-13T06:55:48
Pappersförpackningar,5,2023-07-18T08:07:09
Plastförpackningar,16,2023-07-18T08:03:22
Städning,0,2023-07-19T15:00:33
Metallförpackningar,3,2023-07-19T11:40:44
Pappersförpackningar,5,2023-07-20T06:51:23
Pappersförpackningar,5,2023-07-25T08:05:31
Plastförpackningar,16,2023-07-25T07:48:53
Städning,0,2023-07-26T14:15:07
Ofärgade glasförpackningar,18,2023-07-26T12:26:07
Färgade glasförpackningar,19,2023-07-26T12:26:07
Pappersförpackningar,5,2023-08-01T15:25:00
Plastförpackningar,16,2023-08-01T06:15:44
Städning,0,2023-08-02T19:31:50
Pappersförpackningar,5,2023-08-03T08:21:56
Pappersförpackningar,5,2023-08-08T15:13:59
Plastförpackningar,16,2023-08-08T06:54:28
Städning,0,2023-08-09T11:04:21
Pappersförpackningar,5,2023-08-10T07:06:07
Pappersförpackningar,5,2023-08-15T08:19:13
