material,materialid,maintenance
Metallförpackningar,3,2022-10-31T10:44:43
Pappersförpackningar,5,2022-10-31T16:52:30
Tidningar,13,2022-09-12T13:14:26
Plastförpackningar,16,2022-10-27T19:12:59
Ofärgade glasförpackningar,18,2022-10-24T15:02:24
Färgade glasförpackningar,19,2022-10-24T15:02:24
Plastförpackningar,16,2022-11-03T06:41:56
Pappersförpackningar,5,2022-11-07T16:25:09
Plastförpackningar,16,2022-11-10T18:21:12
Pappersförpackningar,5,2022-11-14T16:08:47
Plastförpackningar,16,2022-11-17T15:55:19
Pappersförpackningar,5,2022-11-21T13:42:30
Plastförpackningar,16,2022-11-24T19:17:12
Pappersförpackningar,5,2022-11-28T16:42:28
Pappersförpackningar,5,2022-12-12T11:48:00
Tidningar,13,2022-12-09T12:52:58
Plastförpackningar,16,2022-12-08T19:15:19
Metallförpackningar,3,2022-12-27T10:54:16
Pappersförpackningar,5,2023-01-02T16:42:56
Plastförpackningar,16,2022-12-29T21:32:07
Ofärgade glasförpackningar,18,2022-12-21T07:45:16
Färgade glasförpackningar,19,2022-12-21T07:45:16
Pappersförpackningar,5,2023-01-09T13:09:45
Plastförpackningar,16,2023-01-12T16:16:29
Pappersförpackningar,5,2023-01-16T17:06:07
Plastförpackningar,16,2023-01-19T14:06:28
Pappersförpackningar,5,2023-01-23T17:19:48
Plastförpackningar,16,2023-01-26T13:32:32
Pappersförpackningar,5,2023-01-30T16:39:57
Ofärgade glasförpackningar,18,2023-01-31T08:00:15
Färgade glasförpackningar,19,2023-01-31T08:00:15
Plastförpackningar,16,2023-02-02T20:05:11
Pappersförpackningar,5,2023-02-06T16:33:06
Plastförpackningar,16,2023-02-09T15:47:28
Pappersförpackningar,5,2023-02-13T15:55:32
Plastförpackningar,16,2023-02-16T15:26:57
Metallförpackningar,3,2023-02-20T10:54:23
Pappersförpackningar,5,2023-02-20T16:23:58
Plastförpackningar,16,2023-02-23T18:28:44
Pappersförpackningar,5,2023-02-27T14:21:49
Tidningar,13,2023-02-28T12:50:53
Plastförpackningar,16,2023-03-02T13:50:51
Pappersförpackningar,5,2023-03-06T10:19:09
Plastförpackningar,16,2023-03-09T21:08:24
