material,materialid,maintenance
Metallförpackningar,3,2022-10-13T07:38:54
Pappersförpackningar,5,2022-10-28T07:42:44
Tidningar,13,2022-05-18T07:23:28
Plastförpackningar,16,2022-10-24T08:14:03
Ofärgade glasförpackningar,18,2022-08-25T08:44:09
Färgade glasförpackningar,19,2022-08-25T08:44:09
Pappersförpackningar,5,2022-11-11T07:31:53
Pappersförpackningar,5,2022-11-25T09:07:02
Metallförpackningar,3,2022-12-08T08:10:45
Pappersförpackningar,5,2022-12-09T07:59:05
Pappersförpackningar,5,2022-12-28T12:40:45
Plastförpackningar,16,2022-12-19T08:35:32
Metallförpackningar,3,2023-01-05T14:59:14
Pappersförpackningar,5,2023-01-06T08:04:19
Ofärgade glasförpackningar,18,2023-01-10T09:44:57
Färgade glasförpackningar,19,2023-01-10T09:44:57
Pappersförpackningar,5,2023-01-20T07:35:26
Metallförpackningar,3,2023-02-02T12:48:29
Pappersförpackningar,5,2023-02-03T06:56:56
Plastförpackningar,16,2023-02-13T08:33:51
Pappersförpackningar,5,2023-02-17T07:03:20
Pappersförpackningar,5,2023-03-17T06:39:59
Metallförpackningar,3,2023-03-30T06:01:12
Pappersförpackningar,5,2023-03-31T08:44:17
Plastförpackningar,16,2023-04-10T08:25:03
Ofärgade glasförpackningar,18,2023-04-12T09:52:33
Färgade glasförpackningar,19,2023-04-12T09:52:33
Pappersförpackningar,5,2023-04-14T07:23:59
Pappersförpackningar,5,2023-04-28T06:19:12
Pappersförpackningar,5,2023-05-12T06:09:41
Metallförpackningar,3,2023-05-25T08:17:57
Pappersförpackningar,5,2023-05-26T06:09:02
Plastförpackningar,16,2023-06-05T08:41:22
Pappersförpackningar,5,2023-06-09T06:12:50
Pappersförpackningar,5,2023-06-23T06:23:20
Pappersförpackningar,5,2023-07-07T06:41:06
Metallförpackningar,3,2023-07-20T14:59:38
Pappersförpackningar,5,2023-07-21T06:17:59
Ofärgade glasförpackningar,18,2023-07-28T06:59:40
Färgade glasförpackningar,19,2023-07-28T06:59:40
Plastförpackningar,16,2023-07-31T06:33:58
Pappersförpackningar,5,2023-08-04T06:11:33
Pappersförpackningar,5,2023-08-18T06:10:45
Pappersförpackningar,5,2023-09-01T07:12:11
Metallförpackningar,3,2023-09-14T10:43:18
Pappersförpackningar,5,2023-09-15T09:30:23
Plastförpackningar,16,2023-09-25T08:07:09
Pappersförpackningar,5,2023-09-29T06:13:45
Pappersförpackningar,5,2023-10-13T09:03:55
Pappersförpackningar,5,2023-10-27T09:42:20
Pappersförpackningar,5,2023-11-10T06:16:43
Plastförpackningar,16,2023-11-20T11:33:12
