material,materialid,maintenance
Städning,0,2022-10-31T10:12:42
Metallförpackningar,3,2022-08-26T13:47:04
Pappersförpackningar,5,2022-10-31T08:35:42
Tidningar,13,2022-10-26T14:49:28
Plastförpackningar,16,2022-10-27T08:09:59
Ofärgade glasförpackningar,18,2022-10-18T07:45:59
Färgade glasförpackningar,19,2022-10-18T07:45:59
Städning,0,2022-11-02T06:53:14
Plastförpackningar,16,2022-11-03T08:33:28
Städning,0,2022-11-04T06:42:26
Pappersförpackningar,5,2022-11-04T08:46:21
Städning,0,2022-11-07T10:05:00
Pappersförpackningar,5,2022-11-07T08:16:22
Städning,0,2022-11-09T07:20:00
Plastförpackningar,16,2022-11-10T08:22:20
Städning,0,2022-11-11T11:01:31
Pappersförpackningar,5,2022-11-11T09:16:11
Städning,0,2022-11-14T10:14:27
Pappersförpackningar,5,2022-11-14T08:36:15
Städning,0,2022-11-16T06:51:31
Plastförpackningar,16,2022-11-17T11:55:37
Städning,0,2022-11-18T06:46:51
Pappersförpackningar,5,2022-11-18T08:19:36
Städning,0,2022-11-21T09:39:58
Pappersförpackningar,5,2022-11-21T08:31:51
Städning,0,2022-11-23T06:49:59
Tidningar,13,2022-11-23T14:22:15
Plastförpackningar,16,2022-11-24T08:32:40
Städning,0,2022-11-25T06:46:43
Pappersförpackningar,5,2022-11-25T09:08:10
Städning,0,2022-11-28T14:00:37
Pappersförpackningar,5,2022-11-28T08:53:14
Ofärgade glasförpackningar,18,2022-11-29T09:20:11
Färgade glasförpackningar,19,2022-11-29T09:20:11
Städning,0,2022-12-12T10:33:08
Pappersförpackningar,5,2022-12-12T08:50:57
Plastförpackningar,16,2022-12-08T09:48:25
Städning,0,2023-01-02T09:41:45
Metallförpackningar,3,2022-12-16T13:08:53
Pappersförpackningar,5,2023-01-02T09:24:25
Tidningar,13,2022-12-21T13:35:02
Plastförpackningar,16,2022-12-29T09:21:52
Städning,0,2023-01-13T06:38:26
Pappersförpackningar,5,2023-01-13T09:42:54
Plastförpackningar,16,2023-01-12T09:17:28
Ofärgade glasförpackningar,18,2023-01-05T08:26:06
Färgade glasförpackningar,19,2023-01-05T08:26:06
Städning,0,2023-01-16T10:22:03
Pappersförpackningar,5,2023-01-16T08:49:56
Städning,0,2023-01-18T06:55:43
Plastförpackningar,16,2023-01-19T08:34:04
Städning,0,2023-01-20T06:50:48
Pappersförpackningar,5,2023-01-20T09:10:59
Städning,0,2023-01-23T10:25:24
Städning,0,2023-01-25T06:41:24
Pappersförpackningar,5,2023-01-23T08:51:56
Plastförpackningar,16,2023-01-26T09:19:40
Städning,0,2023-01-27T06:40:31
Pappersförpackningar,5,2023-01-27T09:11:15
Städning,0,2023-01-30T10:02:28
Pappersförpackningar,5,2023-01-30T08:22:13
Städning,0,2023-02-01T06:33:13
Plastförpackningar,16,2023-02-02T08:54:14
Städning,0,2023-02-03T06:33:07
Pappersförpackningar,5,2023-02-03T09:04:03
Städning,0,2023-02-06T10:02:41
Pappersförpackningar,5,2023-02-06T09:07:34
Städning,0,2023-02-08T06:33:37
Metallförpackningar,3,2023-02-10T12:56:32
Pappersförpackningar,5,2023-02-10T09:13:04
Plastförpackningar,16,2023-02-09T08:56:59
Städning,0,2023-02-13T10:04:32
Pappersförpackningar,5,2023-02-13T09:10:44
Städning,0,2023-02-15T07:59:28
Tidningar,13,2023-02-15T15:19:07
Plastförpackningar,16,2023-02-16T08:55:32
Städning,0,2023-02-17T08:18:11
Pappersförpackningar,5,2023-02-17T09:08:28
Städning,0,2023-02-20T08:16:39
Pappersförpackningar,5,2023-02-20T08:45:02
