material,materialid,maintenance
Städning,0,2022-11-01T09:52:02
Metallförpackningar,3,2022-10-18T17:18:07
Pappersförpackningar,5,2022-11-01T12:48:47
Tidningar,13,2022-10-21T09:01:37
Plastförpackningar,16,2022-11-01T07:39:27
Ofärgade glasförpackningar,18,2022-10-27T09:22:26
Färgade glasförpackningar,19,2022-10-27T09:22:26
Städning,0,2022-11-02T10:21:45
Metallförpackningar,3,2022-11-02T14:34:24
Pappersförpackningar,5,2022-11-02T13:11:40
Plastförpackningar,16,2022-11-02T07:56:08
Städning,0,2022-11-03T10:25:14
Pappersförpackningar,5,2022-11-03T16:17:39
Plastförpackningar,16,2022-11-03T16:17:39
Ofärgade glasförpackningar,18,2022-11-03T15:11:20
Färgade glasförpackningar,19,2022-11-03T15:11:20
Städning,0,2022-11-04T09:28:06
Pappersförpackningar,5,2022-11-04T12:45:57
Tidningar,13,2022-11-04T11:25:00
Plastförpackningar,16,2022-11-04T08:22:02
Pappersförpackningar,5,2022-11-05T13:11:47
Plastförpackningar,16,2022-11-05T09:41:12
Städning,0,2022-11-06T09:59:43
Pappersförpackningar,5,2022-11-06T12:40:44
Plastförpackningar,16,2022-11-06T08:32:08
Städning,0,2022-11-07T11:25:06
Pappersförpackningar,5,2022-11-07T16:15:36
Plastförpackningar,16,2022-11-07T11:20:27
Städning,0,2022-11-08T09:39:25
Pappersförpackningar,5,2022-11-08T13:26:41
Plastförpackningar,16,2022-11-08T08:56:09
Städning,0,2022-11-09T10:02:48
Pappersförpackningar,5,2022-11-09T13:32:23
Plastförpackningar,16,2022-11-09T09:05:46
Städning,0,2022-11-10T10:04:35
Pappersförpackningar,5,2022-11-10T14:25:02
Tidningar,13,2022-11-10T15:59:46
Plastförpackningar,16,2022-11-10T08:29:33
Städning,0,2022-11-11T09:55:43
Pappersförpackningar,5,2022-11-11T14:19:31
Plastförpackningar,16,2022-11-11T08:14:44
Ofärgade glasförpackningar,18,2022-11-11T12:40:37
Färgade glasförpackningar,19,2022-11-11T12:40:37
Pappersförpackningar,5,2022-11-12T13:43:28
Plastförpackningar,16,2022-11-12T13:43:28
Städning,0,2022-11-13T10:12:44
Pappersförpackningar,5,2022-11-13T08:37:36
Plastförpackningar,16,2022-11-13T19:59:11
Städning,0,2022-11-14T10:24:40
Pappersförpackningar,5,2022-11-14T16:07:17
Plastförpackningar,16,2022-11-14T10:59:36
Städning,0,2022-11-15T09:24:22
Pappersförpackningar,5,2022-11-15T16:22:04
Plastförpackningar,16,2022-11-15T16:22:04
Städning,0,2022-11-16T09:44:20
Metallförpackningar,3,2022-11-16T18:02:28
Pappersförpackningar,5,2022-11-16T14:12:53
Plastförpackningar,16,2022-11-16T08:19:10
Städning,0,2022-11-17T09:27:00
Pappersförpackningar,5,2022-11-17T14:05:50
Plastförpackningar,16,2022-11-17T08:25:03
Ofärgade glasförpackningar,18,2022-11-17T10:31:37
Färgade glasförpackningar,19,2022-11-17T10:31:37
Städning,0,2022-11-18T09:42:30
Pappersförpackningar,5,2022-11-18T15:52:59
Plastförpackningar,16,2022-11-18T08:23:03
Pappersförpackningar,5,2022-11-19T12:58:10
Plastförpackningar,16,2022-11-19T09:02:56
Städning,0,2022-11-20T10:59:25
Pappersförpackningar,5,2022-11-20T16:28:38
Plastförpackningar,16,2022-11-20T09:52:12
Städning,0,2022-11-21T11:10:03
