material,materialid,maintenance
Städning,0,2022-10-26T12:38:31
Metallförpackningar,3,2022-08-10T17:00:41
Pappersförpackningar,5,2022-10-25T11:06:05
Tidningar,13,2022-09-07T09:53:07
Plastförpackningar,16,2022-09-22T07:38:31
Ofärgade glasförpackningar,18,2022-08-02T17:07:19
Färgade glasförpackningar,19,2022-08-02T17:07:19
Städning,0,2022-11-02T10:09:15
Tidningar,13,2022-11-02T09:26:08
Plastförpackningar,16,2022-11-03T07:20:50
Pappersförpackningar,5,2022-11-08T10:20:33
Städning,0,2022-11-09T10:19:09
Städning,0,2022-11-16T11:53:54
Städning,0,2022-11-23T09:35:05
Metallförpackningar,3,2022-11-23T08:42:08
Pappersförpackningar,5,2022-11-22T11:16:58
Ofärgade glasförpackningar,18,2022-11-29T15:33:30
Färgade glasförpackningar,19,2022-11-29T15:33:30
Städning,0,2022-12-07T12:00:14
Pappersförpackningar,5,2022-12-06T10:56:56
Tidningar,13,2022-11-30T09:37:13
Städning,0,2022-12-28T09:20:04
Pappersförpackningar,5,2023-01-03T14:39:15
Tidningar,13,2022-12-28T10:00:47
Plastförpackningar,16,2022-12-15T07:44:01
Städning,0,2023-01-11T14:04:35
Pappersförpackningar,5,2023-01-17T10:55:15
Städning,0,2023-01-18T11:56:09
Städning,0,2023-01-25T13:49:19
Plastförpackningar,16,2023-01-26T07:25:34
Tidningar,13,2023-01-25T10:44:55
Pappersförpackningar,5,2023-01-31T10:51:28
Städning,0,2023-02-01T12:34:01
Städning,0,2023-02-08T11:42:52
Pappersförpackningar,5,2023-02-14T10:40:12
Städning,0,2023-02-15T11:23:50
Städning,0,2023-02-22T14:37:29
Tidningar,13,2023-02-22T10:11:53
Pappersförpackningar,5,2023-02-28T10:57:30
Städning,0,2023-03-01T12:36:01
Städning,0,2023-03-08T14:13:54
Metallförpackningar,3,2023-03-08T07:58:05
Plastförpackningar,16,2023-03-09T08:14:35
Pappersförpackningar,5,2023-03-14T11:01:33
Städning,0,2023-03-15T11:08:21
Städning,0,2023-03-22T12:44:24
Tidningar,13,2023-03-22T10:55:08
Pappersförpackningar,5,2023-03-28T10:56:42
Städning,0,2023-03-29T12:20:54
Städning,0,2023-04-05T12:37:25
Städning,0,2023-04-12T16:39:23
Städning,0,2023-04-19T12:20:04
Tidningar,13,2023-04-19T12:36:39
Ofärgade glasförpackningar,18,2023-04-19T18:08:49
Färgade glasförpackningar,19,2023-04-19T18:08:49
Plastförpackningar,16,2023-04-20T09:09:47
Pappersförpackningar,5,2023-04-21T13:38:50
Städning,0,2023-04-26T10:32:07
Städning,0,2023-05-03T12:12:55
Pappersförpackningar,5,2023-05-09T11:03:16
Städning,0,2023-05-10T11:13:17
Städning,0,2023-05-17T12:53:51
Tidningar,13,2023-05-17T12:10:36
Städning,0,2023-05-24T13:34:12
Städning,0,2023-05-31T12:57:19
Plastförpackningar,16,2023-06-01T07:17:50
Pappersförpackningar,5,2023-06-06T11:04:45
Städning,0,2023-06-07T10:32:34
Städning,0,2023-06-14T10:20:20
Städning,0,2023-06-21T12:03:15
Metallförpackningar,3,2023-06-21T08:27:51
Städning,0,2023-06-28T10:20:45
Pappersförpackningar,5,2023-07-04T09:47:04
Städning,0,2023-07-05T12:16:30
Ofärgade glasförpackningar,18,2023-07-11T11:38:16
Färgade glasförpackningar,19,2023-07-11T11:38:16
Städning,0,2023-07-12T13:09:51
Plastförpackningar,16,2023-07-13T09:10:31
Städning,0,2023-07-19T14:18:42
Städning,0,2023-07-26T10:13:38
Pappersförpackningar,5,2023-08-01T09:45:48
Städning,0,2023-08-02T13:00:05
Städning,0,2023-08-09T12:23:40
Städning,0,2023-08-16T08:18:07
Städning,0,2023-08-23T10:39:28
Plastförpackningar,16,2023-08-24T07:04:00
Städning,0,2023-08-30T12:55:56
Pappersförpackningar,5,2023-08-29T12:59:30
Städning,0,2023-09-06T11:42:14
Städning,0,2023-09-13T11:56:42
Städning,0,2023-09-20T11:56:11
Pappersförpackningar,5,2023-09-26T09:49:39
Städning,0,2023-09-27T12:20:50
Städning,0,2023-10-04T11:51:39
Metallförpackningar,3,2023-10-04T08:54:03
Plastförpackningar,16,2023-10-05T08:10:28
Ofärgade glasförpackningar,18,2023-10-10T14:30:38
Färgade glasförpackningar,19,2023-10-10T14:30:38
