material,materialid,maintenance
Städning,0,2022-10-31T10:58:00
Metallförpackningar,3,2022-10-19T07:16:25
Pappersförpackningar,5,2022-11-01T16:59:29
Tidningar,13,2022-10-26T18:10:39
Plastförpackningar,16,2022-10-26T16:21:59
Ofärgade glasförpackningar,18,2022-10-10T18:21:20
Färgade glasförpackningar,19,2022-10-10T18:21:20
Städning,0,2022-11-02T09:22:24
Plastförpackningar,16,2022-11-02T18:30:51
Ofärgade glasförpackningar,18,2022-11-02T15:41:50
Färgade glasförpackningar,19,2022-11-02T15:41:50
Städning,0,2022-11-04T10:44:18
Pappersförpackningar,5,2022-11-04T08:50:00
Städning,0,2022-11-07T10:11:41
Pappersförpackningar,5,2022-11-07T13:00:21
Pappersförpackningar,5,2022-11-08T19:15:37
Städning,0,2022-11-09T10:02:36
Pappersförpackningar,5,2022-11-09T16:32:25
Tidningar,13,2022-11-09T15:50:33
Plastförpackningar,16,2022-11-09T16:32:25
Städning,0,2022-11-11T08:08:12
Pappersförpackningar,5,2022-11-11T11:09:53
Städning,0,2022-11-14T11:11:00
Pappersförpackningar,5,2022-11-14T17:17:48
Pappersförpackningar,5,2022-11-15T16:12:47
Städning,0,2022-11-16T09:33:50
Metallförpackningar,3,2022-11-16T11:48:32
Plastförpackningar,16,2022-11-16T18:10:13
Städning,0,2022-11-18T08:28:13
Pappersförpackningar,5,2022-11-18T09:00:37
Städning,0,2022-11-21T09:58:21
Pappersförpackningar,5,2022-11-21T10:34:02
Pappersförpackningar,5,2022-11-22T17:46:28
Tidningar,13,2022-11-23T17:34:53
Plastförpackningar,16,2022-11-23T17:19:09
Städning,0,2022-11-25T08:22:08
Pappersförpackningar,5,2022-11-25T10:51:45
Städning,0,2022-11-28T10:34:27
Pappersförpackningar,5,2022-11-28T18:14:59
Pappersförpackningar,5,2022-11-29T17:06:09
Städning,0,2022-12-12T11:40:12
Metallförpackningar,3,2022-11-30T08:56:00
Pappersförpackningar,5,2022-12-13T16:40:33
Tidningar,13,2022-12-07T14:37:59
Plastförpackningar,16,2022-12-07T18:00:31
Ofärgade glasförpackningar,18,2022-12-05T08:52:39
Färgade glasförpackningar,19,2022-12-05T08:52:39
Städning,0,2023-01-02T13:07:15
Metallförpackningar,3,2022-12-28T09:27:10
Pappersförpackningar,5,2023-01-02T11:24:59
Tidningar,13,2022-12-21T17:26:28
Plastförpackningar,16,2022-12-28T19:49:20
Ofärgade glasförpackningar,18,2022-12-28T15:38:17
Färgade glasförpackningar,19,2022-12-28T15:38:17
Städning,0,2023-01-13T08:35:15
Metallförpackningar,3,2023-01-11T10:54:31
Pappersförpackningar,5,2023-01-13T07:55:27
Tidningar,13,2023-01-04T17:58:50
Plastförpackningar,16,2023-01-11T16:41:32
Städning,0,2023-01-16T11:39:29
Pappersförpackningar,5,2023-01-16T10:34:34
Pappersförpackningar,5,2023-01-17T17:40:04
Ofärgade glasförpackningar,18,2023-01-17T11:04:03
Färgade glasförpackningar,19,2023-01-17T11:04:03
Städning,0,2023-01-18T10:09:50
Tidningar,13,2023-01-18T16:53:32
Plastförpackningar,16,2023-01-18T16:09:10
Städning,0,2023-01-20T08:24:21
Pappersförpackningar,5,2023-01-20T11:31:52
Städning,0,2023-01-23T08:09:28
Pappersförpackningar,5,2023-01-23T18:57:02
Pappersförpackningar,5,2023-01-24T16:26:25
Städning,0,2023-01-25T09:24:20
Plastförpackningar,16,2023-01-25T18:08:55
Städning,0,2023-01-27T10:31:37
Metallförpackningar,3,2023-01-25T10:52:21
Pappersförpackningar,5,2023-01-27T09:12:17
Städning,0,2023-01-30T10:15:05
Pappersförpackningar,5,2023-01-30T10:26:31
Pappersförpackningar,5,2023-01-31T19:04:45
Städning,0,2023-02-01T14:19:07
Tidningar,13,2023-02-01T17:54:06
Plastförpackningar,16,2023-02-01T16:27:26
Städning,0,2023-02-03T08:42:28
Pappersförpackningar,5,2023-02-03T10:29:40
Städning,0,2023-02-06T10:32:19
Pappersförpackningar,5,2023-02-06T17:35:35
Pappersförpackningar,5,2023-02-07T14:15:34
Städning,0,2023-02-08T09:44:54
Metallförpackningar,3,2023-02-08T12:50:14
Plastförpackningar,16,2023-02-08T16:57:16
Städning,0,2023-02-10T09:57:11
Pappersförpackningar,5,2023-02-10T08:47:14
Ofärgade glasförpackningar,18,2023-02-10T09:47:32
Färgade glasförpackningar,19,2023-02-10T09:47:32
Städning,0,2023-02-13T09:48:05
Pappersförpackningar,5,2023-02-13T10:20:03
Pappersförpackningar,5,2023-02-14T17:42:41
Städning,0,2023-02-15T09:50:48
Tidningar,13,2023-02-15T16:34:17
Plastförpackningar,16,2023-02-15T15:41:08
Städning,0,2023-02-17T09:48:38
Pappersförpackningar,5,2023-02-17T12:53:32
Städning,0,2023-02-20T10:56:12
Pappersförpackningar,5,2023-02-20T17:37:56
Pappersförpackningar,5,2023-02-21T16:55:01
Städning,0,2023-02-22T08:50:19
Metallförpackningar,3,2023-02-22T08:14:33
Plastförpackningar,16,2023-02-22T18:15:45
Städning,0,2023-02-24T10:06:20
Pappersförpackningar,5,2023-02-24T07:58:12
Städning,0,2023-02-27T10:18:03
Pappersförpackningar,5,2023-02-27T11:20:33
Ofärgade glasförpackningar,18,2023-02-27T15:00:58
Färgade glasförpackningar,19,2023-02-27T15:00:58
Pappersförpackningar,5,2023-02-28T18:42:42
Städning,0,2023-03-01T09:52:40
Tidningar,13,2023-03-01T15:57:21
Plastförpackningar,16,2023-03-01T16:37:21
Städning,0,2023-03-03T08:07:34
Pappersförpackningar,5,2023-03-03T11:19:46
Städning,0,2023-03-06T10:35:55
Pappersförpackningar,5,2023-03-06T10:55:05
Pappersförpackningar,5,2023-03-07T19:08:23
Städning,0,2023-03-08T09:31:15
Metallförpackningar,3,2023-03-08T11:28:18
Plastförpackningar,16,2023-03-08T16:45:42
Städning,0,2023-03-10T08:03:00
Pappersförpackningar,5,2023-03-10T12:24:37
Städning,0,2023-03-13T10:14:14
Pappersförpackningar,5,2023-03-13T16:16:50
Pappersförpackningar,5,2023-03-14T16:40:20
Städning,0,2023-03-15T08:47:47
Tidningar,13,2023-03-15T10:01:01
Plastförpackningar,16,2023-03-15T16:40:45
Städning,0,2023-03-17T09:58:44
Pappersförpackningar,5,2023-03-17T10:51:20
Städning,0,2023-03-20T10:44:39
Pappersförpackningar,5,2023-03-20T09:23:10
Pappersförpackningar,5,2023-03-21T16:21:23
Städning,0,2023-03-22T09:26:37
Metallförpackningar,3,2023-03-22T09:54:50
Plastförpackningar,16,2023-03-22T16:49:45
Ofärgade glasförpackningar,18,2023-03-23T14:32:19
Färgade glasförpackningar,19,2023-03-23T14:32:19
Städning,0,2023-03-24T10:16:11
Pappersförpackningar,5,2023-03-24T09:23:27
Städning,0,2023-03-27T09:38:07
Pappersförpackningar,5,2023-03-27T17:23:18
Pappersförpackningar,5,2023-03-28T15:46:14
Tidningar,13,2023-03-29T08:38:01
Plastförpackningar,16,2023-03-29T16:21:54
Städning,0,2023-03-31T07:46:39
Pappersförpackningar,5,2023-03-31T10:56:54
Städning,0,2023-04-03T10:31:22
Pappersförpackningar,5,2023-04-03T09:07:40
Pappersförpackningar,5,2023-04-04T16:16:48
Städning,0,2023-04-05T09:02:13
Metallförpackningar,3,2023-04-05T06:37:17
Plastförpackningar,16,2023-04-05T16:22:58
Städning,0,2023-04-06T10:02:25
Pappersförpackningar,5,2023-04-07T09:44:29
Pappersförpackningar,5,2023-04-10T15:59:53
Städning,0,2023-04-11T10:27:40
Pappersförpackningar,5,2023-04-11T17:43:07
Städning,0,2023-04-12T10:39:35
Tidningar,13,2023-04-12T09:07:10
Plastförpackningar,16,2023-04-12T15:33:39
Städning,0,2023-04-14T08:02:26
Pappersförpackningar,5,2023-04-14T11:17:50
Städning,0,2023-04-17T08:40:43
Pappersförpackningar,5,2023-04-17T10:13:50
Ofärgade glasförpackningar,18,2023-04-17T14:55:20
Färgade glasförpackningar,19,2023-04-17T14:55:20
Pappersförpackningar,5,2023-04-18T16:44:50
Städning,0,2023-04-19T09:30:44
Metallförpackningar,3,2023-04-19T09:22:32
Plastförpackningar,16,2023-04-19T16:13:55
Städning,0,2023-04-21T08:12:16
Pappersförpackningar,5,2023-04-21T10:50:47
Städning,0,2023-04-24T10:11:00
Pappersförpackningar,5,2023-04-24T16:17:06
Pappersförpackningar,5,2023-04-25T16:37:36
Städning,0,2023-04-26T10:07:54
Tidningar,13,2023-04-26T08:02:05
Plastförpackningar,16,2023-04-26T23:58:31
Städning,0,2023-04-28T09:43:05
Pappersförpackningar,5,2023-04-28T12:57:34
Pappersförpackningar,5,2023-05-01T06:43:54
Städning,0,2023-05-02T10:18:55
Pappersförpackningar,5,2023-05-02T18:13:10
Städning,0,2023-05-03T10:40:29
Metallförpackningar,3,2023-05-03T08:26:25
Plastförpackningar,16,2023-05-03T17:08:28
Städning,0,2023-05-05T08:26:30
Pappersförpackningar,5,2023-05-05T07:25:56
Städning,0,2023-05-08T08:21:40
Pappersförpackningar,5,2023-05-08T17:18:38
Pappersförpackningar,5,2023-05-09T16:32:58
Tidningar,13,2023-05-10T08:55:59
Plastförpackningar,16,2023-05-10T18:23:36
Städning,0,2023-05-12T09:53:17
Pappersförpackningar,5,2023-05-12T11:37:27
Städning,0,2023-05-17T10:23:15
Metallförpackningar,3,2023-05-17T08:07:18
Pappersförpackningar,5,2023-05-16T16:36:27
Plastförpackningar,16,2023-05-17T17:32:46
Ofärgade glasförpackningar,18,2023-05-17T06:20:34
Färgade glasförpackningar,19,2023-05-17T06:20:34
Städning,0,2023-05-19T08:26:48
Pappersförpackningar,5,2023-05-19T09:01:06
Städning,0,2023-05-22T11:08:13
Pappersförpackningar,5,2023-05-22T17:36:01
Pappersförpackningar,5,2023-05-23T17:29:39
Städning,0,2023-05-24T09:45:50
Tidningar,13,2023-05-24T08:01:33
Plastförpackningar,16,2023-05-24T17:44:25
Städning,0,2023-05-26T09:57:51
Pappersförpackningar,5,2023-05-26T10:03:22
Städning,0,2023-05-29T11:07:37
Pappersförpackningar,5,2023-05-29T15:09:52
Pappersförpackningar,5,2023-05-30T17:21:33
Städning,0,2023-05-31T09:48:36
Plastförpackningar,16,2023-05-31T17:35:38
Städning,0,2023-06-02T08:59:03
Pappersförpackningar,5,2023-06-02T10:17:51
Städning,0,2023-06-05T10:30:25
Pappersförpackningar,5,2023-06-05T16:24:52
Metallförpackningar,3,2023-06-06T13:37:09
Pappersförpackningar,5,2023-06-06T13:32:15
Ofärgade glasförpackningar,18,2023-06-06T12:19:10
Färgade glasförpackningar,19,2023-06-06T12:19:10
Städning,0,2023-06-07T10:54:22
Tidningar,13,2023-06-07T08:47:50
Plastförpackningar,16,2023-06-07T16:29:12
Städning,0,2023-06-09T10:14:46
Pappersförpackningar,5,2023-06-09T12:40:39
Städning,0,2023-06-12T10:03:04
Pappersförpackningar,5,2023-06-12T09:13:36
Pappersförpackningar,5,2023-06-13T18:10:01
Städning,0,2023-06-14T09:53:59
Metallförpackningar,3,2023-06-14T07:58:28
Plastförpackningar,16,2023-06-14T07:50:40
Städning,0,2023-06-16T11:54:51
Pappersförpackningar,5,2023-06-16T10:01:44
Städning,0,2023-06-19T11:26:07
Pappersförpackningar,5,2023-06-19T06:23:29
Pappersförpackningar,5,2023-06-20T17:03:07
Städning,0,2023-06-21T10:54:04
Tidningar,13,2023-06-21T06:36:16
Plastförpackningar,16,2023-06-21T20:51:22
Städning,0,2023-06-22T07:34:16
Pappersförpackningar,5,2023-06-23T07:50:16
Städning,0,2023-06-26T10:00:09
Pappersförpackningar,5,2023-06-26T06:22:50
Pappersförpackningar,5,2023-06-27T16:43:25
Städning,0,2023-06-28T08:50:13
Metallförpackningar,3,2023-06-28T08:59:18
Plastförpackningar,16,2023-06-28T18:47:03
Städning,0,2023-06-30T08:21:56
Pappersförpackningar,5,2023-06-30T08:02:10
Städning,0,2023-07-03T08:32:03
Pappersförpackningar,5,2023-07-03T06:25:45
Ofärgade glasförpackningar,18,2023-07-03T16:08:28
Färgade glasförpackningar,19,2023-07-03T16:08:28
Pappersförpackningar,5,2023-07-04T17:15:38
Städning,0,2023-07-05T10:17:48
Tidningar,13,2023-07-05T08:29:42
Plastförpackningar,16,2023-07-05T20:39:11
Städning,0,2023-07-07T10:30:28
Pappersförpackningar,5,2023-07-07T11:01:57
Städning,0,2023-07-10T11:03:09
Pappersförpackningar,5,2023-07-10T06:15:45
Pappersförpackningar,5,2023-07-11T19:53:28
Städning,0,2023-07-12T06:33:37
Metallförpackningar,3,2023-07-12T08:57:00
Plastförpackningar,16,2023-07-12T18:09:31
Städning,0,2023-07-14T07:38:05
Pappersförpackningar,5,2023-07-14T10:41:35
Städning,0,2023-07-17T12:54:44
Pappersförpackningar,5,2023-07-17T07:26:01
Pappersförpackningar,5,2023-07-18T17:13:51
Tidningar,13,2023-07-19T08:00:09
Plastförpackningar,16,2023-07-19T16:49:42
Städning,0,2023-07-21T10:07:51
Pappersförpackningar,5,2023-07-21T08:27:02
Städning,0,2023-07-24T11:20:51
Pappersförpackningar,5,2023-07-24T06:57:48
Pappersförpackningar,5,2023-07-25T18:35:27
Metallförpackningar,3,2023-07-26T12:09:09
Plastförpackningar,16,2023-07-26T19:43:54
Städning,0,2023-07-28T08:26:51
Pappersförpackningar,5,2023-07-28T08:24:30
Städning,0,2023-07-31T07:59:06
Pappersförpackningar,5,2023-07-31T07:34:46
Pappersförpackningar,5,2023-08-01T15:27:05
Städning,0,2023-08-02T10:40:42
Tidningar,13,2023-08-02T08:34:31
Plastförpackningar,16,2023-08-02T17:00:35
Städning,0,2023-08-04T10:00:42
Pappersförpackningar,5,2023-08-04T07:15:58
Städning,0,2023-08-07T09:53:53
Pappersförpackningar,5,2023-08-07T06:15:42
Pappersförpackningar,5,2023-08-08T17:11:04
Städning,0,2023-08-09T09:04:19
Metallförpackningar,3,2023-08-09T07:13:53
Plastförpackningar,16,2023-08-09T18:01:19
Städning,0,2023-08-11T10:00:32
Pappersförpackningar,5,2023-08-11T08:14:23
Städning,0,2023-08-14T11:01:53
Pappersförpackningar,5,2023-08-14T15:37:07
Ofärgade glasförpackningar,18,2023-08-14T11:15:23
Färgade glasförpackningar,19,2023-08-14T11:15:23
Pappersförpackningar,5,2023-08-15T15:38:24
Städning,0,2023-08-16T11:18:46
Tidningar,13,2023-08-16T07:57:28
Plastförpackningar,16,2023-08-16T16:34:31
Städning,0,2023-08-18T09:49:16
Pappersförpackningar,5,2023-08-18T07:59:07
Städning,0,2023-08-21T10:41:42
Pappersförpackningar,5,2023-08-22T16:28:43
Städning,0,2023-08-23T10:00:22
Metallförpackningar,3,2023-08-23T08:10:27
Plastförpackningar,16,2023-08-23T17:35:58
Städning,0,2023-08-25T08:46:54
Pappersförpackningar,5,2023-08-25T08:07:56
Städning,0,2023-08-28T11:07:17
Pappersförpackningar,5,2023-08-28T15:28:56
Städning,0,2023-08-30T10:11:14
Pappersförpackningar,5,2023-08-29T14:22:00
Tidningar,13,2023-08-30T09:08:18
Plastförpackningar,16,2023-08-30T17:01:04
Städning,0,2023-09-01T10:09:31
Pappersförpackningar,5,2023-09-01T10:39:34
Städning,0,2023-09-04T10:16:39
Pappersförpackningar,5,2023-09-04T16:12:00
Pappersförpackningar,5,2023-09-05T17:33:53
Städning,0,2023-09-06T09:12:19
Metallförpackningar,3,2023-09-06T07:14:22
Plastförpackningar,16,2023-09-06T17:31:33
Städning,0,2023-09-08T07:56:05
Pappersförpackningar,5,2023-09-08T08:23:13
Städning,0,2023-09-13T09:59:29
Pappersförpackningar,5,2023-09-12T16:58:01
Tidningar,13,2023-09-13T07:58:38
Plastförpackningar,16,2023-09-13T17:03:30
Ofärgade glasförpackningar,18,2023-09-14T08:38:34
Färgade glasförpackningar,19,2023-09-14T08:38:34
Städning,0,2023-09-18T11:16:51
Pappersförpackningar,5,2023-09-18T06:17:58
Pappersförpackningar,5,2023-09-19T16:23:15
Städning,0,2023-09-20T09:18:18
Metallförpackningar,3,2023-09-20T12:10:42
Plastförpackningar,16,2023-09-20T17:52:33
Städning,0,2023-09-22T08:26:29
Pappersförpackningar,5,2023-09-22T08:35:32
Städning,0,2023-09-25T09:47:12
Pappersförpackningar,5,2023-09-25T06:16:52
Pappersförpackningar,5,2023-09-26T16:49:29
Städning,0,2023-09-27T10:06:01
Tidningar,13,2023-09-27T07:31:34
Plastförpackningar,16,2023-09-27T18:48:08
Städning,0,2023-09-29T08:40:05
Pappersförpackningar,5,2023-09-29T10:06:43
Städning,0,2023-10-02T10:45:20
Pappersförpackningar,5,2023-10-02T06:19:39
Pappersförpackningar,5,2023-10-03T15:52:47
Städning,0,2023-10-04T09:16:00
Metallförpackningar,3,2023-10-04T07:12:42
Plastförpackningar,16,2023-10-04T18:28:31
Städning,0,2023-10-06T09:51:43
Pappersförpackningar,5,2023-10-06T09:35:12
Städning,0,2023-10-09T10:25:23
Pappersförpackningar,5,2023-10-09T06:17:35
Pappersförpackningar,5,2023-10-10T16:50:05
Städning,0,2023-10-11T10:33:20
Tidningar,13,2023-10-11T07:43:11
Plastförpackningar,16,2023-10-11T18:02:06
Städning,0,2023-10-13T10:07:46
Pappersförpackningar,5,2023-10-13T06:27:57
Städning,0,2023-10-16T10:39:51
Pappersförpackningar,5,2023-10-16T06:11:13
Pappersförpackningar,5,2023-10-17T16:43:39
Städning,0,2023-10-18T09:28:30
Metallförpackningar,3,2023-10-18T06:30:38
Plastförpackningar,16,2023-10-18T18:21:45
Städning,0,2023-10-20T09:55:55
Pappersförpackningar,5,2023-10-20T09:33:42
Städning,0,2023-10-23T09:55:55
Pappersförpackningar,5,2023-10-23T06:48:06
Pappersförpackningar,5,2023-10-24T16:40:43
Städning,0,2023-10-25T10:15:10
Tidningar,13,2023-10-25T08:59:01
Plastförpackningar,16,2023-10-25T16:47:29
Städning,0,2023-10-27T08:15:05
Pappersförpackningar,5,2023-10-27T11:03:28
Städning,0,2023-10-30T10:17:13
Pappersförpackningar,5,2023-10-30T06:09:53
Pappersförpackningar,5,2023-10-31T17:52:12
Städning,0,2023-11-01T09:16:24
Metallförpackningar,3,2023-11-01T09:02:28
Plastförpackningar,16,2023-11-01T18:08:39
Städning,0,2023-11-03T09:50:36
Pappersförpackningar,5,2023-11-03T08:00:51
Städning,0,2023-11-06T10:30:31
Pappersförpackningar,5,2023-11-06T06:11:04
Pappersförpackningar,5,2023-11-07T18:39:22
Städning,0,2023-11-08T10:06:53
Tidningar,13,2023-11-08T08:04:18
Plastförpackningar,16,2023-11-08T17:14:22
Pappersförpackningar,5,2023-11-10T12:33:44
Städning,0,2023-11-13T11:23:58
Pappersförpackningar,5,2023-11-13T06:11:53
