material,materialid,maintenance
Städning,0,2022-10-31T09:55:03
Metallförpackningar,3,2022-09-22T19:37:39
Pappersförpackningar,5,2022-10-30T18:20:00
Tidningar,13,2022-10-19T17:10:55
Plastförpackningar,16,2022-10-29T20:24:52
Ofärgade glasförpackningar,18,2022-10-29T16:13:30
Färgade glasförpackningar,19,2022-10-29T16:13:30
Städning,0,2022-11-02T08:05:13
Pappersförpackningar,5,2022-11-02T12:49:39
Metallförpackningar,3,2022-11-03T09:40:15
Städning,0,2022-11-04T05:45:55
Plastförpackningar,16,2022-11-05T19:09:17
Städning,0,2022-11-06T11:50:06
Pappersförpackningar,5,2022-11-06T18:59:52
Städning,0,2022-11-07T05:59:00
Städning,0,2022-11-09T08:31:36
Pappersförpackningar,5,2022-11-09T12:45:23
Städning,0,2022-11-11T05:54:58
Plastförpackningar,16,2022-11-12T11:50:04
Städning,0,2022-11-13T05:48:58
Pappersförpackningar,5,2022-11-13T19:44:05
Städning,0,2022-11-14T09:50:11
Städning,0,2022-11-16T08:11:53
Pappersförpackningar,5,2022-11-16T14:47:03
Städning,0,2022-11-18T05:40:40
Plastförpackningar,16,2022-11-19T19:17:42
Städning,0,2022-11-20T08:47:28
Pappersförpackningar,5,2022-11-20T18:23:13
Städning,0,2022-11-21T11:01:38
Städning,0,2022-11-23T08:04:56
Pappersförpackningar,5,2022-11-23T17:29:47
Städning,0,2022-11-25T05:54:22
Plastförpackningar,16,2022-11-26T14:04:53
Städning,0,2022-11-27T05:49:55
Pappersförpackningar,5,2022-11-27T15:21:50
Städning,0,2022-11-28T12:41:31
Städning,0,2022-12-12T10:50:21
Metallförpackningar,3,2022-12-12T17:45:24
Pappersförpackningar,5,2022-12-11T20:34:14
Tidningar,13,2022-12-01T09:46:50
Plastförpackningar,16,2022-12-10T09:43:10
Ofärgade glasförpackningar,18,2022-12-05T19:01:27
Färgade glasförpackningar,19,2022-12-05T19:01:27
Städning,0,2023-01-02T16:30:00
Pappersförpackningar,5,2023-01-01T20:38:09
Plastförpackningar,16,2022-12-31T18:04:42
Städning,0,2023-01-13T06:59:19
Pappersförpackningar,5,2023-01-11T13:55:09
Plastförpackningar,16,2023-01-14T15:59:35
Städning,0,2023-01-15T12:47:55
Pappersförpackningar,5,2023-01-15T17:02:03
Städning,0,2023-01-16T13:12:20
Städning,0,2023-01-18T07:47:30
Pappersförpackningar,5,2023-01-18T12:48:54
Ofärgade glasförpackningar,18,2023-01-19T19:42:57
Färgade glasförpackningar,19,2023-01-19T19:42:57
Städning,0,2023-01-20T05:30:51
Plastförpackningar,16,2023-01-21T16:16:53
Städning,0,2023-01-22T05:22:11
Pappersförpackningar,5,2023-01-22T16:24:01
Städning,0,2023-01-23T14:14:12
Städning,0,2023-01-25T07:55:52
Pappersförpackningar,5,2023-01-25T13:40:31
Städning,0,2023-01-27T05:54:41
Plastförpackningar,16,2023-01-28T10:23:44
Städning,0,2023-01-29T13:54:08
Pappersförpackningar,5,2023-01-29T19:03:18
Städning,0,2023-01-30T13:18:49
Metallförpackningar,3,2023-01-30T19:16:14
Städning,0,2023-02-01T08:38:28
Pappersförpackningar,5,2023-02-01T13:39:06
Städning,0,2023-02-03T05:38:46
Plastförpackningar,16,2023-02-04T09:09:00
Städning,0,2023-02-05T05:17:31
Pappersförpackningar,5,2023-02-05T19:37:59
Städning,0,2023-02-06T09:42:54
Städning,0,2023-02-08T09:22:54
Pappersförpackningar,5,2023-02-08T14:28:15
Plastförpackningar,16,2023-02-11T15:51:06
Städning,0,2023-02-12T12:22:41
Pappersförpackningar,5,2023-02-12T16:33:37
Städning,0,2023-02-13T12:35:53
Städning,0,2023-02-15T08:50:57
Pappersförpackningar,5,2023-02-15T16:34:59
Ofärgade glasförpackningar,18,2023-02-15T18:59:55
Färgade glasförpackningar,19,2023-02-15T18:59:55
Städning,0,2023-02-17T05:45:06
Plastförpackningar,16,2023-02-18T12:03:35
Städning,0,2023-02-19T05:22:08
Pappersförpackningar,5,2023-02-19T15:48:10
Städning,0,2023-02-20T12:36:51
Städning,0,2023-02-22T08:16:05
Pappersförpackningar,5,2023-02-22T11:02:24
Städning,0,2023-02-24T05:43:04
Plastförpackningar,16,2023-02-25T09:12:56
Städning,0,2023-02-26T08:05:12
Pappersförpackningar,5,2023-02-26T19:00:28
Städning,0,2023-02-27T13:14:41
Städning,0,2023-03-01T08:28:32
Pappersförpackningar,5,2023-03-01T16:11:50
Städning,0,2023-03-03T06:02:44
Plastförpackningar,16,2023-03-04T19:17:05
Städning,0,2023-03-05T05:51:01
Pappersförpackningar,5,2023-03-05T19:16:34
Städning,0,2023-03-06T12:46:40
Städning,0,2023-03-08T09:41:53
Pappersförpackningar,5,2023-03-08T11:57:26
Städning,0,2023-03-10T12:23:16
Plastförpackningar,16,2023-03-11T15:20:54
Städning,0,2023-03-12T10:15:04
Pappersförpackningar,5,2023-03-12T16:24:45
Städning,0,2023-03-13T13:14:13
Städning,0,2023-03-15T08:32:08
Pappersförpackningar,5,2023-03-15T16:12:09
Städning,0,2023-03-17T06:06:04
Plastförpackningar,16,2023-03-18T13:14:08
Städning,0,2023-03-19T05:26:19
Pappersförpackningar,5,2023-03-19T15:12:34
Städning,0,2023-03-20T12:50:54
Ofärgade glasförpackningar,18,2023-03-20T17:17:19
Färgade glasförpackningar,19,2023-03-20T17:17:19
Städning,0,2023-03-22T07:16:01
Pappersförpackningar,5,2023-03-22T13:56:25
Städning,0,2023-03-24T05:37:33
Plastförpackningar,16,2023-03-25T18:59:39
Städning,0,2023-03-26T06:02:00
Pappersförpackningar,5,2023-03-26T19:21:56
Städning,0,2023-03-27T13:06:34
Städning,0,2023-03-29T07:56:14
Pappersförpackningar,5,2023-03-29T12:16:34
Städning,0,2023-03-31T08:16:21
Plastförpackningar,16,2023-04-01T20:40:22
Städning,0,2023-04-02T05:21:24
Pappersförpackningar,5,2023-04-02T19:17:07
