material,materialid,maintenance
Städning,0,2022-10-27T14:05:17
Metallförpackningar,3,2022-10-20T07:10:16
Pappersförpackningar,5,2022-11-01T09:36:34
Tidningar,13,2022-10-27T11:23:26
Plastförpackningar,16,2022-10-26T13:37:51
Ofärgade glasförpackningar,18,2022-10-24T13:04:53
Färgade glasförpackningar,19,2022-10-24T13:04:53
Plastförpackningar,16,2022-11-02T10:52:27
Städning,0,2022-11-03T13:39:00
Pappersförpackningar,5,2022-11-04T13:49:07
Pappersförpackningar,5,2022-11-08T10:13:21
Ofärgade glasförpackningar,18,2022-11-08T07:32:35
Färgade glasförpackningar,19,2022-11-08T07:32:35
Plastförpackningar,16,2022-11-09T10:53:44
Städning,0,2022-11-10T14:22:55
Pappersförpackningar,5,2022-11-11T13:27:18
Pappersförpackningar,5,2022-11-15T13:33:28
Plastförpackningar,16,2022-11-16T10:57:45
Städning,0,2022-11-17T14:51:18
Metallförpackningar,3,2022-11-17T07:08:32
Pappersförpackningar,5,2022-11-18T13:35:05
Pappersförpackningar,5,2022-11-22T09:47:17
Plastförpackningar,16,2022-11-23T12:44:58
Ofärgade glasförpackningar,18,2022-11-23T07:31:02
Färgade glasförpackningar,19,2022-11-23T07:31:02
Städning,0,2022-11-24T15:44:49
Tidningar,13,2022-11-24T10:15:44
Pappersförpackningar,5,2022-11-26T10:46:34
Pappersförpackningar,5,2022-11-29T09:47:45
Städning,0,2022-12-08T14:06:41
Pappersförpackningar,5,2022-12-13T10:36:53
Plastförpackningar,16,2022-12-07T12:28:13
Ofärgade glasförpackningar,18,2022-12-06T07:54:21
Färgade glasförpackningar,19,2022-12-06T07:54:21
Städning,0,2022-12-29T12:49:38
Pappersförpackningar,5,2023-01-03T10:37:11
Tidningar,13,2022-12-22T10:33:28
Plastförpackningar,16,2022-12-28T13:03:51
Ofärgade glasförpackningar,18,2023-01-02T14:38:43
Färgade glasförpackningar,19,2023-01-02T14:38:43
Städning,0,2023-01-12T16:17:26
Metallförpackningar,3,2023-01-12T09:18:08
Pappersförpackningar,5,2023-01-13T12:12:00
Plastförpackningar,16,2023-01-11T12:55:32
Ofärgade glasförpackningar,18,2023-01-16T13:22:01
Färgade glasförpackningar,19,2023-01-16T13:22:01
Pappersförpackningar,5,2023-01-17T09:47:24
Plastförpackningar,16,2023-01-18T12:51:20
Städning,0,2023-01-19T15:05:35
Pappersförpackningar,5,2023-01-20T13:23:12
Tidningar,13,2023-01-20T07:51:43
Städning,0,2023-01-26T15:52:36
Pappersförpackningar,5,2023-01-24T09:43:19
Plastförpackningar,16,2023-01-25T11:55:18
Pappersförpackningar,5,2023-01-27T13:23:52
Ofärgade glasförpackningar,18,2023-01-30T13:16:07
Färgade glasförpackningar,19,2023-01-30T13:16:07
Pappersförpackningar,5,2023-01-31T09:48:51
Plastförpackningar,16,2023-02-01T11:53:05
Städning,0,2023-02-02T13:31:22
Pappersförpackningar,5,2023-02-03T13:15:28
Pappersförpackningar,5,2023-02-07T09:56:16
Plastförpackningar,16,2023-02-08T11:55:41
Städning,0,2023-02-09T13:17:23
Metallförpackningar,3,2023-02-09T13:16:16
Pappersförpackningar,5,2023-02-10T14:08:30
Ofärgade glasförpackningar,18,2023-02-13T13:21:57
Färgade glasförpackningar,19,2023-02-13T13:21:57
Pappersförpackningar,5,2023-02-14T09:47:43
Plastförpackningar,16,2023-02-15T11:57:57
Städning,0,2023-02-16T14:55:24
Pappersförpackningar,5,2023-02-17T11:47:34
Tidningar,13,2023-02-17T11:38:53
Pappersförpackningar,5,2023-02-21T09:54:52
Plastförpackningar,16,2023-02-22T12:59:20
Städning,0,2023-02-23T13:07:26
Pappersförpackningar,5,2023-02-24T10:19:29
Pappersförpackningar,5,2023-02-28T09:39:13
Färgade glasförpackningar,19,2023-02-28T10:21:00
Plastförpackningar,16,2023-03-01T10:56:19
Städning,0,2023-03-02T11:20:08
Pappersförpackningar,5,2023-03-03T12:11:57
Pappersförpackningar,5,2023-03-07T09:42:38
Ofärgade glasförpackningar,18,2023-03-08T13:32:46
Färgade glasförpackningar,19,2023-03-08T13:32:46
Städning,0,2023-03-09T11:45:59
