material,materialid,maintenance
Städning,0,2022-11-01T08:39:52
Metallförpackningar,3,2022-10-25T13:23:29
Pappersförpackningar,5,2022-10-30T15:50:53
Tidningar,13,2022-09-15T07:44:54
Plastförpackningar,16,2022-10-27T10:11:23
Ofärgade glasförpackningar,18,2022-09-19T09:51:33
Färgade glasförpackningar,19,2022-09-19T09:51:33
Pappersförpackningar,5,2022-11-02T10:49:15
Städning,0,2022-11-03T08:46:18
Städning,0,2022-11-04T09:26:12
Pappersförpackningar,5,2022-11-04T13:17:01
Pappersförpackningar,5,2022-11-06T11:10:23
Städning,0,2022-11-08T08:45:36
Pappersförpackningar,5,2022-11-09T09:33:31
Städning,0,2022-11-10T08:33:55
Plastförpackningar,16,2022-11-10T09:50:57
Städning,0,2022-11-11T09:14:12
Pappersförpackningar,5,2022-11-11T12:59:32
Pappersförpackningar,5,2022-11-13T12:24:13
Städning,0,2022-11-15T08:36:54
Ofärgade glasförpackningar,18,2022-11-15T08:49:21
Färgade glasförpackningar,19,2022-11-15T08:49:21
Pappersförpackningar,5,2022-11-16T09:35:50
Städning,0,2022-11-17T08:27:36
Städning,0,2022-11-18T08:59:05
Pappersförpackningar,5,2022-11-18T12:46:55
Pappersförpackningar,5,2022-11-20T11:16:25
Städning,0,2022-11-22T08:35:42
Pappersförpackningar,5,2022-11-23T10:37:04
Städning,0,2022-11-24T08:36:56
Plastförpackningar,16,2022-11-24T10:13:40
Städning,0,2022-11-25T09:13:06
Pappersförpackningar,5,2022-11-25T12:13:18
Pappersförpackningar,5,2022-11-27T10:48:50
Städning,0,2022-11-29T08:44:57
Städning,0,2022-12-13T09:01:21
Pappersförpackningar,5,2022-12-11T15:49:31
Tidningar,13,2022-12-08T07:34:24
Plastförpackningar,16,2022-12-08T10:09:22
Städning,0,2023-01-03T09:16:11
Pappersförpackningar,5,2023-01-03T11:06:01
Plastförpackningar,16,2022-12-22T15:17:25
Ofärgade glasförpackningar,18,2023-01-02T14:20:28
Färgade glasförpackningar,19,2023-01-02T14:20:28
Städning,0,2023-01-13T08:35:45
Pappersförpackningar,5,2023-01-13T11:58:27
Plastförpackningar,16,2023-01-06T14:06:00
Pappersförpackningar,5,2023-01-15T10:56:10
Städning,0,2023-01-17T08:43:24
Metallförpackningar,3,2023-01-18T14:27:11
Pappersförpackningar,5,2023-01-18T10:18:31
Städning,0,2023-01-19T08:36:14
Plastförpackningar,16,2023-01-19T10:22:36
Städning,0,2023-01-20T09:02:53
Pappersförpackningar,5,2023-01-20T12:48:31
Pappersförpackningar,5,2023-01-22T12:52:34
Städning,0,2023-01-24T08:42:25
Pappersförpackningar,5,2023-01-25T07:07:05
Städning,0,2023-01-26T08:27:04
Städning,0,2023-01-27T09:32:19
Pappersförpackningar,5,2023-01-27T13:31:04
Pappersförpackningar,5,2023-01-29T10:54:48
Städning,0,2023-01-31T08:42:49
Pappersförpackningar,5,2023-02-01T10:20:08
Städning,0,2023-02-02T08:32:05
Plastförpackningar,16,2023-02-02T15:31:09
Städning,0,2023-02-03T09:17:46
