material,materialid,maintenance
Tidningar,13,2022-10-13T18:42:58
Plastförpackningar,16,2022-10-28T11:12:16
Ofärgade glasförpackningar,18,2022-10-20T14:44:39
Färgade glasförpackningar,19,2022-10-20T14:44:39
Plastförpackningar,16,2022-11-02T09:39:05
Plastförpackningar,16,2022-11-04T12:05:48
Plastförpackningar,16,2022-11-09T09:44:16
Tidningar,13,2022-11-10T16:23:24
Plastförpackningar,16,2022-11-11T07:00:43
Plastförpackningar,16,2022-11-16T09:42:22
Ofärgade glasförpackningar,18,2022-11-17T08:22:06
Färgade glasförpackningar,19,2022-11-17T08:22:06
Plastförpackningar,16,2022-11-18T08:25:45
Plastförpackningar,16,2022-11-23T10:31:09
Plastförpackningar,16,2022-11-25T11:30:33
Tidningar,13,2022-12-07T21:21:35
Plastförpackningar,16,2022-12-09T13:50:04
Ofärgade glasförpackningar,18,2022-12-01T13:02:17
Färgade glasförpackningar,19,2022-12-01T13:02:17
Plastförpackningar,16,2022-12-30T09:42:31
Ofärgade glasförpackningar,18,2022-12-30T10:49:00
Färgade glasförpackningar,19,2022-12-30T10:49:00
Tidningar,13,2023-01-05T17:17:28
Plastförpackningar,16,2023-01-13T10:04:30
Plastförpackningar,16,2023-01-18T10:05:21
Plastförpackningar,16,2023-01-20T11:35:18
Ofärgade glasförpackningar,18,2023-01-20T09:42:47
Färgade glasförpackningar,19,2023-01-20T09:42:47
Plastförpackningar,16,2023-01-25T09:41:43
Plastförpackningar,16,2023-01-27T17:07:02
Plastförpackningar,16,2023-02-01T09:54:15
Tidningar,13,2023-02-02T16:08:18
Plastförpackningar,16,2023-02-03T08:47:15
Plastförpackningar,16,2023-02-08T09:57:42
Plastförpackningar,16,2023-02-10T09:46:51
Plastförpackningar,16,2023-02-15T09:57:24
Plastförpackningar,16,2023-02-17T09:00:12
Ofärgade glasförpackningar,18,2023-02-21T13:08:11
Färgade glasförpackningar,19,2023-02-21T13:08:11
Plastförpackningar,16,2023-02-22T09:53:51
Plastförpackningar,16,2023-02-24T07:15:25
Plastförpackningar,16,2023-03-01T10:08:33
Tidningar,13,2023-03-02T16:22:53
Plastförpackningar,16,2023-03-03T08:55:43
Plastförpackningar,16,2023-03-08T09:39:23
Plastförpackningar,16,2023-03-10T11:39:32
Plastförpackningar,16,2023-03-15T10:02:44
Plastförpackningar,16,2023-03-17T07:58:57
Plastförpackningar,16,2023-03-22T09:49:53
Ofärgade glasförpackningar,18,2023-03-23T10:56:14
Färgade glasförpackningar,19,2023-03-23T10:56:14
Plastförpackningar,16,2023-03-24T07:36:54
