material,materialid,maintenance
Metallförpackningar,3,2022-09-14T10:30:53
Pappersförpackningar,5,2022-10-31T09:22:12
Tidningar,13,2022-09-30T17:28:43
Plastförpackningar,16,2022-11-01T14:22:14
Ofärgade glasförpackningar,18,2022-07-21T10:54:34
Färgade glasförpackningar,19,2022-07-21T10:54:34
Pappersförpackningar,5,2022-11-04T09:09:26
Pappersförpackningar,5,2022-11-07T09:56:15
Plastförpackningar,16,2022-11-08T11:45:34
Tidningar,13,2022-11-10T11:11:30
Pappersförpackningar,5,2022-11-11T09:24:23
Pappersförpackningar,5,2022-11-14T09:58:46
Plastförpackningar,16,2022-11-15T14:50:14
Pappersförpackningar,5,2022-11-18T09:29:36
Ofärgade glasförpackningar,18,2022-11-18T11:01:53
Färgade glasförpackningar,19,2022-11-18T11:01:53
Pappersförpackningar,5,2022-11-21T09:10:25
Plastförpackningar,16,2022-11-22T13:56:56
Pappersförpackningar,5,2022-11-25T10:55:23
Tidningar,13,2022-11-25T11:29:16
Pappersförpackningar,5,2022-11-28T07:13:42
Plastförpackningar,16,2022-11-29T14:49:03
Metallförpackningar,3,2022-11-30T10:48:07
Pappersförpackningar,5,2022-12-12T07:52:35
Plastförpackningar,16,2022-12-13T15:03:44
Pappersförpackningar,5,2023-01-03T11:31:45
Tidningar,13,2022-12-29T15:15:25
Plastförpackningar,16,2022-12-28T11:43:00
Pappersförpackningar,5,2023-01-13T09:55:20
Plastförpackningar,16,2023-01-10T15:07:08
Pappersförpackningar,5,2023-01-16T09:06:58
Tidningar,13,2023-01-16T08:02:48
Plastförpackningar,16,2023-01-17T11:54:05
Metallförpackningar,3,2023-01-18T08:46:10
Pappersförpackningar,5,2023-01-20T08:58:09
Ofärgade glasförpackningar,18,2023-01-20T08:34:49
Färgade glasförpackningar,19,2023-01-20T08:34:49
Pappersförpackningar,5,2023-01-23T09:40:07
Plastförpackningar,16,2023-01-24T12:26:35
Pappersförpackningar,5,2023-01-27T08:50:13
Pappersförpackningar,5,2023-01-30T10:47:00
Plastförpackningar,16,2023-01-31T12:13:35
Pappersförpackningar,5,2023-02-03T09:04:26
Tidningar,13,2023-02-03T07:42:20
Pappersförpackningar,5,2023-02-06T09:10:00
Plastförpackningar,16,2023-02-07T13:42:26
Pappersförpackningar,5,2023-02-10T09:00:27
Pappersförpackningar,5,2023-02-13T08:00:11
Plastförpackningar,16,2023-02-14T11:37:06
Pappersförpackningar,5,2023-02-17T08:38:40
Pappersförpackningar,5,2023-02-20T07:53:11
Plastförpackningar,16,2023-02-21T13:27:32
Pappersförpackningar,5,2023-02-24T08:40:42
Pappersförpackningar,5,2023-02-27T09:00:52
Plastförpackningar,16,2023-02-28T11:40:34
Pappersförpackningar,5,2023-03-03T08:42:02
Pappersförpackningar,5,2023-03-06T07:58:11
Plastförpackningar,16,2023-03-07T14:14:27
Tidningar,13,2023-03-09T12:07:08
Pappersförpackningar,5,2023-03-10T08:45:35
Pappersförpackningar,5,2023-03-13T09:36:25
Plastförpackningar,16,2023-03-14T11:52:56
Pappersförpackningar,5,2023-03-17T08:32:11
Pappersförpackningar,5,2023-03-20T09:09:16
Plastförpackningar,16,2023-03-21T13:42:36
Tidningar,13,2023-03-22T10:59:33
Pappersförpackningar,5,2023-03-24T08:57:11
Pappersförpackningar,5,2023-03-27T09:22:11
Plastförpackningar,16,2023-03-28T13:04:33
Ofärgade glasförpackningar,18,2023-03-28T14:23:10
Färgade glasförpackningar,19,2023-03-28T14:23:10
Tidningar,13,2023-03-30T11:16:54
Pappersförpackningar,5,2023-03-31T08:57:16
Pappersförpackningar,5,2023-04-03T09:25:31
