material,materialid,maintenance
Städning,0,2022-11-01T09:15:09
Pappersförpackningar,5,2022-10-24T06:51:28
Tidningar,13,2022-10-10T16:26:51
Plastförpackningar,16,2022-03-29T07:55:07
Tidningar,13,2022-11-07T16:34:00
Städning,0,2022-11-08T09:51:48
Städning,0,2022-11-15T08:50:17
Tidningar,13,2022-11-21T16:50:42
Städning,0,2022-11-22T10:06:03
Städning,0,2022-11-29T09:50:27
Städning,0,2022-12-13T08:56:26
Städning,0,2023-01-03T09:46:14
Pappersförpackningar,5,2022-12-26T07:32:27
Tidningar,13,2023-01-02T16:37:56
Städning,0,2023-01-10T09:58:50
Pappersförpackningar,5,2023-01-16T07:01:44
Tidningar,13,2023-01-16T16:08:48
Städning,0,2023-01-17T10:00:14
Städning,0,2023-01-24T09:34:42
Tidningar,13,2023-01-30T16:35:02
Städning,0,2023-01-31T09:26:46
Städning,0,2023-02-07T09:35:55
Pappersförpackningar,5,2023-02-13T07:13:28
Städning,0,2023-02-14T09:27:51
Städning,0,2023-02-21T09:13:23
Städning,0,2023-02-28T09:44:24
Städning,0,2023-03-07T10:01:51
Städning,0,2023-03-14T09:54:46
Städning,0,2023-03-21T09:41:14
Tidningar,13,2023-03-27T16:41:27
Städning,0,2023-03-28T09:36:57
Städning,0,2023-04-04T08:22:47
Pappersförpackningar,5,2023-04-10T07:27:30
Städning,0,2023-04-11T09:56:33
Tidningar,13,2023-04-11T14:17:39
Städning,0,2023-04-18T10:08:01
Tidningar,13,2023-04-24T12:34:14
Städning,0,2023-04-25T09:55:14
Städning,0,2023-05-02T09:26:47
Pappersförpackningar,5,2023-05-08T07:51:55
Tidningar,13,2023-05-08T11:35:41
Städning,0,2023-05-09T09:57:43
Städning,0,2023-05-16T09:49:40
Städning,0,2023-05-23T10:26:27
Städning,0,2023-05-30T07:52:32
Pappersförpackningar,5,2023-06-05T07:49:04
Städning,0,2023-06-08T09:22:47
Städning,0,2023-06-13T10:29:18
Städning,0,2023-06-20T10:56:37
Städning,0,2023-06-27T10:31:52
Pappersförpackningar,5,2023-07-03T07:14:24
Städning,0,2023-07-04T10:12:44
Städning,0,2023-07-11T08:11:46
Städning,0,2023-07-18T08:23:32
Städning,0,2023-07-25T09:49:37
Pappersförpackningar,5,2023-07-31T07:44:55
Städning,0,2023-08-01T09:21:10
Städning,0,2023-08-08T10:14:48
Städning,0,2023-08-15T07:57:08
Städning,0,2023-08-22T07:32:52
Pappersförpackningar,5,2023-08-28T07:49:00
Städning,0,2023-08-29T09:30:30
Städning,0,2023-09-05T10:19:00
Städning,0,2023-09-12T10:06:34
Städning,0,2023-09-19T09:28:02
Pappersförpackningar,5,2023-09-25T07:56:20
Städning,0,2023-09-26T08:37:18
Städning,0,2023-10-03T09:44:24
Städning,0,2023-10-10T10:05:17
Städning,0,2023-10-17T09:33:08
Pappersförpackningar,5,2023-10-23T07:50:16
Städning,0,2023-10-24T10:15:44
Städning,0,2023-10-31T09:00:04
