material,materialid,maintenance
Städning,0,2022-10-27T12:31:50
Metallförpackningar,3,2022-09-11T07:03:13
Pappersförpackningar,5,2022-10-23T11:19:03
Tidningar,13,2022-07-17T07:00:03
Plastförpackningar,16,2022-10-23T11:19:03
Ofärgade glasförpackningar,18,2022-10-23T11:19:03
Färgade glasförpackningar,19,2022-10-09T07:35:59
Städning,0,2022-11-10T11:19:59
Pappersförpackningar,5,2022-11-13T10:56:47
Plastförpackningar,16,2022-11-13T10:56:47
Städning,0,2022-11-24T09:47:47
Städning,0,2022-12-08T09:57:50
Pappersförpackningar,5,2022-12-04T06:52:03
Tidningar,13,2022-12-04T06:52:03
Plastförpackningar,16,2022-12-04T06:52:03
Städning,0,2022-12-22T10:07:43
Pappersförpackningar,5,2022-12-25T11:36:13
Plastförpackningar,16,2022-12-25T11:36:13
Städning,0,2023-01-05T10:16:01
Pappersförpackningar,5,2023-01-08T11:46:45
Plastförpackningar,16,2023-01-08T11:46:45
Färgade glasförpackningar,19,2023-01-08T11:46:45
Metallförpackningar,3,2023-01-15T11:11:05
Pappersförpackningar,5,2023-01-15T11:11:05
Plastförpackningar,16,2023-01-15T11:11:05
Städning,0,2023-01-19T10:25:20
Städning,0,2023-02-02T10:07:41
Pappersförpackningar,5,2023-02-05T10:51:45
Plastförpackningar,16,2023-02-05T10:51:45
Ofärgade glasförpackningar,18,2023-02-05T10:51:45
Städning,0,2023-02-16T10:21:39
Pappersförpackningar,5,2023-02-26T08:27:45
Tidningar,13,2023-02-26T08:27:45
Plastförpackningar,16,2023-02-26T08:27:45
Städning,0,2023-03-02T10:26:20
