material,materialid,maintenance
Städning,0,2022-10-19T13:03:31
Metallförpackningar,3,2022-09-15T13:01:49
Pappersförpackningar,5,2022-10-26T12:57:30
Tidningar,13,2022-02-01T08:00:58
Plastförpackningar,16,2022-10-27T11:58:58
Ofärgade glasförpackningar,18,2022-08-17T15:42:56
Färgade glasförpackningar,19,2022-08-17T15:42:56
Städning,0,2022-11-02T12:27:56
Pappersförpackningar,5,2022-11-09T12:59:30
Plastförpackningar,16,2022-11-10T12:18:08
Städning,0,2022-11-16T14:05:05
Pappersförpackningar,5,2022-11-23T13:00:02
Metallförpackningar,3,2022-11-24T13:56:51
Plastförpackningar,16,2022-11-24T12:08:06
Städning,0,2022-11-30T12:22:33
Pappersförpackningar,5,2022-12-07T13:10:40
Plastförpackningar,16,2022-12-08T12:30:31
Städning,0,2022-12-28T10:30:47
Pappersförpackningar,5,2022-12-27T11:24:52
Plastförpackningar,16,2022-12-22T10:48:26
Städning,0,2023-01-11T12:12:26
Pappersförpackningar,5,2023-01-04T14:28:59
Plastförpackningar,16,2023-01-05T10:26:22
Städning,0,2023-01-18T09:41:55
Pappersförpackningar,5,2023-01-18T09:33:49
Plastförpackningar,16,2023-01-19T11:31:14
Städning,0,2023-01-25T10:35:55
Städning,0,2023-02-01T08:30:57
Pappersförpackningar,5,2023-02-01T10:54:06
Plastförpackningar,16,2023-02-02T07:53:12
Städning,0,2023-02-08T10:44:25
Städning,0,2023-02-15T09:55:27
Pappersförpackningar,5,2023-02-15T11:48:51
Plastförpackningar,16,2023-02-16T11:19:29
Städning,0,2023-02-22T09:12:59
Städning,0,2023-03-01T10:40:47
Pappersförpackningar,5,2023-03-01T10:38:52
Plastförpackningar,16,2023-03-02T11:33:49
Ofärgade glasförpackningar,18,2023-03-02T21:18:19
Färgade glasförpackningar,19,2023-03-02T21:18:19
Städning,0,2023-03-08T08:32:33
Städning,0,2023-03-15T11:04:19
Pappersförpackningar,5,2023-03-15T11:31:37
Plastförpackningar,16,2023-03-16T11:41:03
Städning,0,2023-03-22T13:02:39
Pappersförpackningar,5,2023-03-29T13:33:32
Plastförpackningar,16,2023-03-30T11:41:28
Pappersförpackningar,5,2023-04-12T08:28:49
Plastförpackningar,16,2023-04-13T11:06:36
Städning,0,2023-04-19T07:11:49
Pappersförpackningar,5,2023-04-26T10:50:10
Plastförpackningar,16,2023-04-27T11:23:12
Metallförpackningar,3,2023-05-02T11:33:28
Städning,0,2023-05-03T09:01:34
Pappersförpackningar,5,2023-05-10T11:57:28
Plastförpackningar,16,2023-05-11T10:31:58
Städning,0,2023-05-17T09:13:15
Pappersförpackningar,5,2023-05-24T08:50:56
Plastförpackningar,16,2023-05-25T07:46:25
Städning,0,2023-05-31T10:11:33
Pappersförpackningar,5,2023-06-07T12:01:33
Plastförpackningar,16,2023-06-08T11:02:36
Städning,0,2023-06-14T13:45:00
Pappersförpackningar,5,2023-06-21T11:43:52
Plastförpackningar,16,2023-06-22T10:59:42
Städning,0,2023-06-28T12:03:59
Pappersförpackningar,5,2023-07-05T15:04:09
Plastförpackningar,16,2023-07-06T08:23:44
Städning,0,2023-07-12T09:37:12
Pappersförpackningar,5,2023-07-19T14:07:35
Plastförpackningar,16,2023-07-20T08:39:02
Städning,0,2023-07-26T12:08:24
Pappersförpackningar,5,2023-08-02T15:57:23
Plastförpackningar,16,2023-08-03T12:19:55
Städning,0,2023-08-09T13:04:30
Pappersförpackningar,5,2023-08-16T12:26:38
Plastförpackningar,16,2023-08-16T11:55:03
Städning,0,2023-08-23T12:49:09
Metallförpackningar,3,2023-08-30T12:08:43
Pappersförpackningar,5,2023-08-30T11:33:27
Plastförpackningar,16,2023-08-31T12:26:22
Pappersförpackningar,5,2023-09-13T10:01:03
Plastförpackningar,16,2023-09-14T11:23:53
Städning,0,2023-09-06T10:55:00
Städning,0,2023-09-20T12:49:41
Pappersförpackningar,5,2023-09-27T11:46:33
Plastförpackningar,16,2023-09-28T11:47:22
Städning,0,2023-10-04T10:36:52
Pappersförpackningar,5,2023-10-11T12:45:40
Plastförpackningar,16,2023-10-12T08:37:34
Städning,0,2023-10-18T09:43:02
Pappersförpackningar,5,2023-10-25T12:11:11
Plastförpackningar,16,2023-10-26T11:37:01
Städning,0,2023-11-01T12:45:53
Pappersförpackningar,5,2023-11-08T12:58:27
Plastförpackningar,16,2023-11-08T08:08:38
Städning,0,2023-11-15T09:53:38
Metallförpackningar,3,2023-11-21T11:40:35
Pappersförpackningar,5,2023-11-22T12:26:42
Plastförpackningar,16,2023-11-23T12:05:09
Städning,0,2023-11-29T15:30:00
Pappersförpackningar,5,2023-12-06T13:45:23
Plastförpackningar,16,2023-12-07T07:35:18
Städning,0,2023-12-13T11:12:36
Pappersförpackningar,5,2023-12-20T11:47:51
Plastförpackningar,16,2023-12-21T11:05:05
Städning,0,2023-12-27T10:40:05
