material,materialid,maintenance
Städning,0,2022-10-26T12:47:00
Metallförpackningar,3,2022-10-27T17:41:27
Pappersförpackningar,5,2022-10-31T14:43:11
Tidningar,13,2022-01-17T16:43:53
Plastförpackningar,16,2022-11-01T12:00:49
Ofärgade glasförpackningar,18,2022-10-25T09:43:11
Färgade glasförpackningar,19,2022-10-25T09:43:11
Städning,0,2022-11-02T13:14:49
Pappersförpackningar,5,2022-11-04T17:51:00
Plastförpackningar,16,2022-11-04T13:49:53
Pappersförpackningar,5,2022-11-07T14:53:02
Plastförpackningar,16,2022-11-08T09:46:21
Städning,0,2022-11-09T12:40:20
Pappersförpackningar,5,2022-11-11T10:34:55
Plastförpackningar,16,2022-11-11T09:43:17
Pappersförpackningar,5,2022-11-14T13:38:52
Plastförpackningar,16,2022-11-15T14:22:35
Ofärgade glasförpackningar,18,2022-11-15T09:22:10
Färgade glasförpackningar,19,2022-11-15T09:22:10
Städning,0,2022-11-16T11:46:45
Pappersförpackningar,5,2022-11-18T14:59:26
Plastförpackningar,16,2022-11-18T11:32:28
Pappersförpackningar,5,2022-11-21T15:22:45
Städning,0,2022-11-23T14:26:33
Plastförpackningar,16,2022-11-22T16:16:17
Metallförpackningar,3,2022-11-25T18:30:55
Pappersförpackningar,5,2022-11-25T15:05:30
Plastförpackningar,16,2022-11-25T10:09:16
Pappersförpackningar,5,2022-11-28T14:16:30
Plastförpackningar,16,2022-11-29T11:36:09
Städning,0,2022-12-07T13:24:52
Pappersförpackningar,5,2022-12-12T15:35:59
Plastförpackningar,16,2022-12-13T14:06:07
Ofärgade glasförpackningar,18,2022-12-05T11:23:59
Färgade glasförpackningar,19,2022-12-05T11:23:59
Städning,0,2022-12-28T14:01:44
Metallförpackningar,3,2022-12-22T15:04:18
Pappersförpackningar,5,2023-01-02T14:10:02
Plastförpackningar,16,2023-01-03T14:20:06
Ofärgade glasförpackningar,18,2022-12-28T09:38:17
Färgade glasförpackningar,19,2022-12-28T09:38:17
Städning,0,2023-01-11T12:32:46
Pappersförpackningar,5,2023-01-13T14:27:36
Plastförpackningar,16,2023-01-10T16:37:29
Ofärgade glasförpackningar,18,2023-01-11T11:54:01
Färgade glasförpackningar,19,2023-01-11T11:54:01
Pappersförpackningar,5,2023-01-16T13:49:31
Plastförpackningar,16,2023-01-17T12:49:16
Städning,0,2023-01-18T12:55:46
Metallförpackningar,3,2023-01-19T17:13:38
Pappersförpackningar,5,2023-01-20T17:05:20
Plastförpackningar,16,2023-01-20T15:54:05
Pappersförpackningar,5,2023-01-23T14:42:01
Plastförpackningar,16,2023-01-24T12:57:32
Städning,0,2023-01-25T12:03:28
Ofärgade glasförpackningar,18,2023-01-26T12:42:27
Färgade glasförpackningar,19,2023-01-26T12:42:27
Pappersförpackningar,5,2023-01-27T13:22:21
Pappersförpackningar,5,2023-01-30T14:33:14
Plastförpackningar,16,2023-01-31T13:09:37
Städning,0,2023-02-01T12:18:40
Pappersförpackningar,5,2023-02-03T14:43:24
