material,materialid,maintenance
Städning,0,2022-10-31T12:07:11
Metallförpackningar,3,2022-11-01T09:51:54
Pappersförpackningar,5,2022-11-01T09:04:29
Tidningar,13,2022-10-26T08:20:03
Plastförpackningar,16,2022-10-31T09:34:40
Ofärgade glasförpackningar,18,2022-10-26T07:11:30
Färgade glasförpackningar,19,2022-10-26T07:11:30
Städning,0,2022-11-02T10:54:09
Pappersförpackningar,5,2022-11-02T08:16:34
Tidningar,13,2022-11-02T11:09:24
Pappersförpackningar,5,2022-11-03T07:42:55
Plastförpackningar,16,2022-11-03T08:54:08
Städning,0,2022-11-04T11:33:21
Pappersförpackningar,5,2022-11-04T13:36:53
Ofärgade glasförpackningar,18,2022-11-04T07:09:41
Färgade glasförpackningar,19,2022-11-04T07:09:41
Pappersförpackningar,5,2022-11-05T07:36:36
Plastförpackningar,16,2022-11-05T07:47:48
Pappersförpackningar,5,2022-11-06T07:57:08
Städning,0,2022-11-07T11:57:54
Pappersförpackningar,5,2022-11-07T09:35:54
Plastförpackningar,16,2022-11-07T09:54:05
Pappersförpackningar,5,2022-11-08T11:14:22
Städning,0,2022-11-09T11:23:45
Pappersförpackningar,5,2022-11-09T08:01:16
Tidningar,13,2022-11-09T11:26:18
Pappersförpackningar,5,2022-11-10T08:01:45
Plastförpackningar,16,2022-11-10T09:00:30
Städning,0,2022-11-11T10:50:18
Pappersförpackningar,5,2022-11-11T10:59:02
Pappersförpackningar,5,2022-11-12T11:57:43
Plastförpackningar,16,2022-11-12T07:32:32
Ofärgade glasförpackningar,18,2022-11-12T08:09:41
Färgade glasförpackningar,19,2022-11-12T08:09:41
Pappersförpackningar,5,2022-11-13T07:59:24
Städning,0,2022-11-14T11:53:46
Pappersförpackningar,5,2022-11-14T12:12:11
Plastförpackningar,16,2022-11-14T10:42:39
Pappersförpackningar,5,2022-11-15T10:05:04
Städning,0,2022-11-16T11:42:02
Pappersförpackningar,5,2022-11-16T13:55:29
Tidningar,13,2022-11-16T11:24:47
Pappersförpackningar,5,2022-11-17T09:07:22
Plastförpackningar,16,2022-11-17T08:48:17
Städning,0,2022-11-18T12:00:15
Pappersförpackningar,5,2022-11-18T11:54:49
Pappersförpackningar,5,2022-11-19T08:31:11
Plastförpackningar,16,2022-11-19T08:41:25
Ofärgade glasförpackningar,18,2022-11-19T08:12:26
Färgade glasförpackningar,19,2022-11-19T08:12:26
Pappersförpackningar,5,2022-11-20T13:49:03
Städning,0,2022-11-21T14:32:15
Pappersförpackningar,5,2022-11-21T18:04:31
Städning,0,2022-11-23T12:26:08
Pappersförpackningar,5,2022-11-23T12:07:18
Tidningar,13,2022-11-23T08:25:36
Pappersförpackningar,5,2022-11-24T09:39:02
Plastförpackningar,16,2022-11-24T09:14:28
Städning,0,2022-11-25T12:09:57
Pappersförpackningar,5,2022-11-25T14:40:10
Pappersförpackningar,5,2022-11-26T08:19:39
Plastförpackningar,16,2022-11-26T07:39:33
Ofärgade glasförpackningar,18,2022-11-26T10:05:24
Färgade glasförpackningar,19,2022-11-26T10:05:24
Pappersförpackningar,5,2022-11-27T08:16:28
Städning,0,2022-11-28T13:00:16
Pappersförpackningar,5,2022-11-28T11:40:16
Plastförpackningar,16,2022-11-28T09:46:47
Pappersförpackningar,5,2022-11-29T11:48:18
Städning,0,2022-12-12T11:48:22
Metallförpackningar,3,2022-12-01T07:04:50
Pappersförpackningar,5,2022-12-13T13:45:18
Tidningar,13,2022-12-13T10:56:33
Plastförpackningar,16,2022-12-12T09:42:02
Ofärgade glasförpackningar,18,2022-12-09T07:04:20
Färgade glasförpackningar,19,2022-12-09T07:04:20
Städning,0,2023-01-02T12:42:19
Metallförpackningar,3,2022-12-29T09:36:34
Pappersförpackningar,5,2023-01-03T09:18:10
Tidningar,13,2022-12-28T11:30:14
Plastförpackningar,16,2023-01-02T09:42:07
Ofärgade glasförpackningar,18,2022-12-29T07:23:55
Färgade glasförpackningar,19,2022-12-29T07:23:55
Städning,0,2023-01-13T12:10:19
Pappersförpackningar,5,2023-01-14T07:45:43
Tidningar,13,2023-01-11T13:07:04
Plastförpackningar,16,2023-01-14T07:29:31
Ofärgade glasförpackningar,18,2023-01-11T07:30:48
Färgade glasförpackningar,19,2023-01-11T07:30:48
Pappersförpackningar,5,2023-01-15T08:07:01
Städning,0,2023-01-16T12:39:37
Pappersförpackningar,5,2023-01-16T10:04:26
Plastförpackningar,16,2023-01-16T09:43:19
Pappersförpackningar,5,2023-01-17T10:36:02
Städning,0,2023-01-18T10:11:00
Pappersförpackningar,5,2023-01-18T09:57:08
Tidningar,13,2023-01-18T08:43:45
Pappersförpackningar,5,2023-01-19T07:32:59
Plastförpackningar,16,2023-01-19T09:02:05
Städning,0,2023-01-20T11:21:50
Pappersförpackningar,5,2023-01-20T09:04:10
Ofärgade glasförpackningar,18,2023-01-20T07:13:05
Färgade glasförpackningar,19,2023-01-20T07:13:05
Pappersförpackningar,5,2023-01-21T07:55:55
Plastförpackningar,16,2023-01-21T10:43:20
Pappersförpackningar,5,2023-01-22T07:58:51
Städning,0,2023-01-23T11:51:28
Pappersförpackningar,5,2023-01-23T09:05:31
Metallförpackningar,3,2023-01-24T07:38:20
Pappersförpackningar,5,2023-01-24T10:48:06
Städning,0,2023-01-25T11:36:20
Pappersförpackningar,5,2023-01-25T06:48:55
Pappersförpackningar,5,2023-01-26T07:49:29
Plastförpackningar,16,2023-01-26T09:08:50
Städning,0,2023-01-27T11:27:04
Pappersförpackningar,5,2023-01-27T11:02:58
Tidningar,13,2023-01-25T11:20:11
Pappersförpackningar,5,2023-01-28T07:35:18
Plastförpackningar,16,2023-01-28T07:17:59
Ofärgade glasförpackningar,18,2023-01-28T09:00:30
Färgade glasförpackningar,19,2023-01-28T09:00:30
Pappersförpackningar,5,2023-01-29T07:53:43
Städning,0,2023-01-30T12:21:38
Pappersförpackningar,5,2023-01-30T08:05:11
Plastförpackningar,16,2023-01-30T09:46:42
Pappersförpackningar,5,2023-01-31T07:48:20
Städning,0,2023-02-01T11:39:10
Pappersförpackningar,5,2023-02-01T09:01:07
Pappersförpackningar,5,2023-02-02T06:28:10
Plastförpackningar,16,2023-02-02T08:55:36
Städning,0,2023-02-03T11:51:30
Pappersförpackningar,5,2023-02-03T10:23:50
Pappersförpackningar,5,2023-02-04T07:16:37
Plastförpackningar,16,2023-02-04T07:47:27
Pappersförpackningar,5,2023-02-05T07:32:34
Städning,0,2023-02-06T12:25:27
Pappersförpackningar,5,2023-02-06T07:27:23
Plastförpackningar,16,2023-02-06T09:39:39
Pappersförpackningar,5,2023-02-07T08:24:59
Städning,0,2023-02-08T11:47:33
Pappersförpackningar,5,2023-02-08T09:26:51
