material,materialid,maintenance
Städning,0,2022-10-31T12:42:04
Metallförpackningar,3,2022-10-31T09:47:44
Pappersförpackningar,5,2022-11-01T10:00:30
Tidningar,13,2022-10-28T11:11:22
Plastförpackningar,16,2022-11-01T16:16:04
Ofärgade glasförpackningar,18,2022-11-01T17:29:52
Färgade glasförpackningar,19,2022-11-01T17:29:52
Städning,0,2022-11-02T12:27:18
Pappersförpackningar,5,2022-11-02T13:48:32
Pappersförpackningar,5,2022-11-03T09:52:34
Plastförpackningar,16,2022-11-03T15:42:48
Städning,0,2022-11-04T12:15:32
Pappersförpackningar,5,2022-11-04T14:06:10
Tidningar,13,2022-11-04T11:10:41
Plastförpackningar,16,2022-11-04T14:33:45
Pappersförpackningar,5,2022-11-05T11:48:37
Plastförpackningar,16,2022-11-05T10:42:14
Pappersförpackningar,5,2022-11-06T14:19:11
Plastförpackningar,16,2022-11-06T12:28:43
Städning,0,2022-11-07T11:50:44
Pappersförpackningar,5,2022-11-07T13:31:11
Plastförpackningar,16,2022-11-07T18:37:24
Pappersförpackningar,5,2022-11-08T10:02:53
Plastförpackningar,16,2022-11-08T14:34:55
Städning,0,2022-11-09T12:24:53
Pappersförpackningar,5,2022-11-09T13:57:57
Ofärgade glasförpackningar,18,2022-11-09T16:44:25
Färgade glasförpackningar,19,2022-11-09T16:44:25
Pappersförpackningar,5,2022-11-10T10:03:42
Plastförpackningar,16,2022-11-10T14:14:18
Städning,0,2022-11-11T12:28:30
Pappersförpackningar,5,2022-11-11T13:56:21
Plastförpackningar,16,2022-11-11T13:18:41
Pappersförpackningar,5,2022-11-12T11:07:34
Plastförpackningar,16,2022-11-12T11:16:01
Pappersförpackningar,5,2022-11-13T14:51:10
Plastförpackningar,16,2022-11-13T12:54:24
Städning,0,2022-11-14T12:44:14
Pappersförpackningar,5,2022-11-14T14:36:40
Plastförpackningar,16,2022-11-14T14:53:05
Pappersförpackningar,5,2022-11-15T13:09:26
Plastförpackningar,16,2022-11-15T15:05:09
Städning,0,2022-11-16T12:07:59
Pappersförpackningar,5,2022-11-16T13:57:28
Ofärgade glasförpackningar,18,2022-11-16T17:58:25
Färgade glasförpackningar,19,2022-11-16T17:58:25
Pappersförpackningar,5,2022-11-17T11:02:57
Plastförpackningar,16,2022-11-17T14:01:11
Städning,0,2022-11-18T12:36:09
Metallförpackningar,3,2022-11-18T13:37:51
Pappersförpackningar,5,2022-11-18T12:59:40
Tidningar,13,2022-11-18T10:28:45
Plastförpackningar,16,2022-11-18T12:39:22
Pappersförpackningar,5,2022-11-19T16:50:45
Plastförpackningar,16,2022-11-19T11:20:39
Pappersförpackningar,5,2022-11-20T16:28:12
Plastförpackningar,16,2022-11-20T14:55:40
Städning,0,2022-11-21T13:41:08
Pappersförpackningar,5,2022-11-21T18:22:15
Städning,0,2022-11-23T13:29:30
Pappersförpackningar,5,2022-11-23T14:44:01
Plastförpackningar,16,2022-11-22T13:36:59
Ofärgade glasförpackningar,18,2022-11-23T11:36:24
Färgade glasförpackningar,19,2022-11-23T11:36:24
Pappersförpackningar,5,2022-11-24T10:00:23
Plastförpackningar,16,2022-11-24T17:07:58
Städning,0,2022-11-25T14:02:14
Pappersförpackningar,5,2022-11-25T14:58:51
Tidningar,13,2022-11-25T15:32:47
Plastförpackningar,16,2022-11-25T14:30:37
Pappersförpackningar,5,2022-11-26T16:36:01
Pappersförpackningar,5,2022-11-27T17:26:48
Plastförpackningar,16,2022-11-27T10:54:43
Städning,0,2022-11-28T13:34:08
Metallförpackningar,3,2022-11-28T18:29:21
Pappersförpackningar,5,2022-11-28T15:05:08
Plastförpackningar,16,2022-11-28T18:33:06
Pappersförpackningar,5,2022-11-29T16:10:42
Tidningar,13,2022-11-29T13:14:11
Plastförpackningar,16,2022-11-29T13:26:37
Städning,0,2022-12-12T12:21:06
Pappersförpackningar,5,2022-12-13T14:17:30
Tidningar,13,2022-12-09T10:16:17
Plastförpackningar,16,2022-12-13T13:58:56
Ofärgade glasförpackningar,18,2022-12-07T11:02:42
Färgade glasförpackningar,19,2022-12-07T11:02:42
Städning,0,2023-01-02T12:22:08
Metallförpackningar,3,2022-12-29T14:36:33
Pappersförpackningar,5,2023-01-03T13:39:29
Tidningar,13,2022-12-30T14:40:02
Plastförpackningar,16,2023-01-03T13:47:11
Ofärgade glasförpackningar,18,2023-01-01T10:01:57
Färgade glasförpackningar,19,2023-01-01T10:01:57
Städning,0,2023-01-13T13:14:59
Metallförpackningar,3,2023-01-12T17:14:21
Pappersförpackningar,5,2023-01-14T15:59:44
Tidningar,13,2023-01-13T09:37:52
Plastförpackningar,16,2023-01-14T11:13:02
Ofärgade glasförpackningar,18,2023-01-10T17:33:18
Färgade glasförpackningar,19,2023-01-10T17:33:18
Pappersförpackningar,5,2023-01-15T18:47:59
Plastförpackningar,16,2023-01-15T17:59:01
Städning,0,2023-01-16T12:40:31
Pappersförpackningar,5,2023-01-16T14:16:57
Plastförpackningar,16,2023-01-16T15:25:52
Ofärgade glasförpackningar,18,2023-01-16T13:06:59
Färgade glasförpackningar,19,2023-01-16T13:06:59
Pappersförpackningar,5,2023-01-17T09:56:54
Plastförpackningar,16,2023-01-17T14:55:50
Städning,0,2023-01-18T12:49:22
Pappersförpackningar,5,2023-01-18T14:05:33
Pappersförpackningar,5,2023-01-19T12:27:44
Plastförpackningar,16,2023-01-19T13:39:30
Städning,0,2023-01-20T12:31:32
Pappersförpackningar,5,2023-01-20T14:33:33
Plastförpackningar,16,2023-01-20T13:50:28
Pappersförpackningar,5,2023-01-21T15:29:01
Plastförpackningar,16,2023-01-21T10:47:10
Pappersförpackningar,5,2023-01-22T16:17:02
Plastförpackningar,16,2023-01-22T14:11:58
Städning,0,2023-01-23T12:55:59
Metallförpackningar,3,2023-01-23T13:55:09
Pappersförpackningar,5,2023-01-23T13:49:07
Plastförpackningar,16,2023-01-23T14:11:55
Ofärgade glasförpackningar,18,2023-01-23T15:16:16
Färgade glasförpackningar,19,2023-01-23T15:16:16
Pappersförpackningar,5,2023-01-24T10:16:22
Städning,0,2023-01-25T12:06:17
Pappersförpackningar,5,2023-01-25T14:41:32
Pappersförpackningar,5,2023-01-26T10:26:15
Plastförpackningar,16,2023-01-26T14:18:40
Städning,0,2023-01-27T12:58:03
Pappersförpackningar,5,2023-01-27T14:01:14
Tidningar,13,2023-01-27T14:16:32
Plastförpackningar,16,2023-01-27T14:38:41
Pappersförpackningar,5,2023-01-28T11:50:05
Plastförpackningar,16,2023-01-28T10:38:49
Pappersförpackningar,5,2023-01-29T15:31:53
Plastförpackningar,16,2023-01-29T13:22:43
Städning,0,2023-01-30T12:56:07
Pappersförpackningar,5,2023-01-30T12:59:42
Plastförpackningar,16,2023-01-30T13:16:53
Ofärgade glasförpackningar,18,2023-01-30T13:42:25
Färgade glasförpackningar,19,2023-01-30T13:42:25
Metallförpackningar,3,2023-01-31T16:38:47
Pappersförpackningar,5,2023-01-31T09:41:23
Plastförpackningar,16,2023-01-31T12:20:49
Städning,0,2023-02-01T13:31:47
Pappersförpackningar,5,2023-02-01T19:39:34
Plastförpackningar,16,2023-02-01T15:38:16
Pappersförpackningar,5,2023-02-02T11:51:44
Plastförpackningar,16,2023-02-02T11:44:09
Städning,0,2023-02-03T13:11:37
Pappersförpackningar,5,2023-02-03T13:07:53
Tidningar,13,2023-02-03T15:34:40
Plastförpackningar,16,2023-02-03T12:55:28
Pappersförpackningar,5,2023-02-04T11:33:52
Plastförpackningar,16,2023-02-04T11:04:54
Pappersförpackningar,5,2023-02-05T14:09:00
Plastförpackningar,16,2023-02-05T11:38:31
Ofärgade glasförpackningar,18,2023-02-05T15:59:29
Färgade glasförpackningar,19,2023-02-05T15:59:29
Städning,0,2023-02-06T11:50:52
Pappersförpackningar,5,2023-02-06T14:19:24
Plastförpackningar,16,2023-02-06T13:54:03
Pappersförpackningar,5,2023-02-07T13:53:33
Plastförpackningar,16,2023-02-07T11:42:20
Städning,0,2023-02-08T11:31:22
Pappersförpackningar,5,2023-02-08T13:58:50
Städning,0,2023-02-10T12:17:40
Metallförpackningar,3,2023-02-10T10:45:32
Pappersförpackningar,5,2023-02-10T13:43:16
Plastförpackningar,16,2023-02-10T15:04:34
Pappersförpackningar,5,2023-02-11T12:53:09
Plastförpackningar,16,2023-02-11T13:18:50
Pappersförpackningar,5,2023-02-12T13:11:12
Plastförpackningar,16,2023-02-12T11:10:35
Ofärgade glasförpackningar,18,2023-02-12T17:04:37
Färgade glasförpackningar,19,2023-02-12T17:04:37
Städning,0,2023-02-13T12:34:26
Pappersförpackningar,5,2023-02-13T14:07:31
Plastförpackningar,16,2023-02-13T14:38:35
Pappersförpackningar,5,2023-02-14T11:24:04
Plastförpackningar,16,2023-02-14T14:58:52
