material,materialid,maintenance
Städning,0,2022-10-27T08:25:58
Metallförpackningar,3,2022-10-04T10:19:23
Pappersförpackningar,5,2022-10-31T07:21:40
Tidningar,13,2022-10-04T10:19:23
Plastförpackningar,16,2022-10-31T07:21:40
Ofärgade glasförpackningar,18,2022-10-13T10:53:37
Färgade glasförpackningar,19,2022-10-13T10:53:37
Städning,0,2022-11-03T08:19:19
Pappersförpackningar,5,2022-11-04T08:42:20
Plastförpackningar,16,2022-11-04T08:42:20
Pappersförpackningar,5,2022-11-07T07:31:54
Plastförpackningar,16,2022-11-07T07:31:54
Städning,0,2022-11-10T10:23:19
Pappersförpackningar,5,2022-11-11T07:25:13
Plastförpackningar,16,2022-11-11T07:25:13
Pappersförpackningar,5,2022-11-14T12:13:25
Plastförpackningar,16,2022-11-14T12:13:25
Metallförpackningar,3,2022-11-15T11:52:50
Tidningar,13,2022-11-15T11:52:50
Städning,0,2022-11-17T08:53:13
Pappersförpackningar,5,2022-11-18T08:21:49
Plastförpackningar,16,2022-11-18T08:21:49
Pappersförpackningar,5,2022-11-21T08:26:07
Plastförpackningar,16,2022-11-21T08:26:07
Städning,0,2022-11-24T09:46:11
Ofärgade glasförpackningar,18,2022-11-24T11:59:26
Färgade glasförpackningar,19,2022-11-24T11:59:26
Pappersförpackningar,5,2022-11-25T11:35:14
Plastförpackningar,16,2022-11-25T11:35:14
Pappersförpackningar,5,2022-11-28T08:20:12
Plastförpackningar,16,2022-11-28T08:20:12
Metallförpackningar,3,2022-11-29T09:52:17
Tidningar,13,2022-11-29T09:52:17
Städning,0,2022-12-08T08:45:28
Metallförpackningar,3,2022-12-13T14:14:26
Pappersförpackningar,5,2022-12-12T08:21:48
Plastförpackningar,16,2022-12-12T08:21:48
Städning,0,2022-12-29T08:26:00
Metallförpackningar,3,2022-12-27T09:47:37
Pappersförpackningar,5,2023-01-02T07:52:58
Tidningar,13,2022-12-27T09:47:37
Plastförpackningar,16,2023-01-02T07:52:58
Ofärgade glasförpackningar,18,2022-12-22T10:56:23
Färgade glasförpackningar,19,2022-12-22T10:56:23
Städning,0,2023-01-12T08:23:41
Metallförpackningar,3,2023-01-10T09:57:39
Pappersförpackningar,5,2023-01-13T09:53:32
Tidningar,13,2023-01-10T09:57:39
Plastförpackningar,16,2023-01-13T09:53:32
Ofärgade glasförpackningar,18,2023-01-05T10:30:58
Färgade glasförpackningar,19,2023-01-05T10:30:58
Pappersförpackningar,5,2023-01-16T08:15:13
Plastförpackningar,16,2023-01-16T08:15:13
Städning,0,2023-01-19T09:45:36
Pappersförpackningar,5,2023-01-20T08:25:57
Plastförpackningar,16,2023-01-20T08:25:57
Pappersförpackningar,5,2023-01-23T07:41:19
Plastförpackningar,16,2023-01-23T07:41:19
Metallförpackningar,3,2023-01-24T14:12:30
Tidningar,13,2023-01-24T14:12:30
Städning,0,2023-01-26T13:00:01
Pappersförpackningar,5,2023-01-27T08:22:47
Plastförpackningar,16,2023-01-27T08:22:47
Pappersförpackningar,5,2023-01-30T10:17:27
Plastförpackningar,16,2023-01-30T10:17:27
Ofärgade glasförpackningar,18,2023-02-02T13:50:18
Färgade glasförpackningar,19,2023-02-02T13:50:18
Pappersförpackningar,5,2023-02-06T07:54:24
Plastförpackningar,16,2023-02-06T07:54:24
Metallförpackningar,3,2023-02-07T16:07:47
Tidningar,13,2023-02-07T16:07:47
Städning,0,2023-02-09T13:55:23
Pappersförpackningar,5,2023-02-10T08:55:24
Plastförpackningar,16,2023-02-10T08:55:24
Pappersförpackningar,5,2023-02-13T11:10:27
Plastförpackningar,16,2023-02-13T11:10:27
Städning,0,2023-02-16T09:53:39
Pappersförpackningar,5,2023-02-17T12:33:47
