material,materialid,maintenance
Städning,0,2012-12-18T10:55:00
Metallförpackningar,3,2022-09-21T10:29:27
Pappersförpackningar,5,2022-10-27T12:35:04
Tidningar,13,2022-09-21T11:03:47
Plastförpackningar,16,2022-11-01T09:23:21
Ofärgade glasförpackningar,18,2022-08-26T09:29:57
Färgade glasförpackningar,19,2022-08-26T09:29:57
Pappersförpackningar,5,2022-11-03T08:02:05
Pappersförpackningar,5,2022-11-10T12:20:17
Tidningar,13,2022-11-15T15:09:57
Plastförpackningar,16,2022-11-15T09:03:05
Metallförpackningar,3,2022-11-16T10:12:07
Ofärgade glasförpackningar,18,2022-11-16T13:02:36
Färgade glasförpackningar,19,2022-11-16T13:02:36
Pappersförpackningar,5,2022-11-17T12:47:54
Pappersförpackningar,5,2022-11-24T13:14:24
Plastförpackningar,16,2022-11-29T09:21:13
Pappersförpackningar,5,2022-12-08T13:22:52
Plastförpackningar,16,2022-12-13T08:02:02
Pappersförpackningar,5,2023-01-02T08:23:41
Plastförpackningar,16,2022-12-27T07:48:54
Pappersförpackningar,5,2023-01-12T14:09:10
Tidningar,13,2023-01-11T11:41:54
Plastförpackningar,16,2023-01-10T08:58:09
Pappersförpackningar,5,2023-01-19T13:47:41
Pappersförpackningar,5,2023-01-26T12:43:30
Plastförpackningar,16,2023-01-24T13:35:41
Pappersförpackningar,5,2023-02-02T13:46:15
Plastförpackningar,16,2023-02-07T09:31:46
Pappersförpackningar,5,2023-02-09T12:44:51
Ofärgade glasförpackningar,18,2023-02-09T08:36:40
Färgade glasförpackningar,19,2023-02-09T08:36:40
Pappersförpackningar,5,2023-02-16T12:52:45
Plastförpackningar,16,2023-02-21T09:59:39
Pappersförpackningar,5,2023-02-23T13:01:20
Pappersförpackningar,5,2023-03-02T13:02:13
Tidningar,13,2023-03-07T13:28:47
Pappersförpackningar,5,2023-03-09T11:41:08
Pappersförpackningar,5,2023-03-16T13:37:17
Plastförpackningar,16,2023-03-21T09:48:05
Pappersförpackningar,5,2023-03-23T13:21:26
Pappersförpackningar,5,2023-03-30T14:10:55
Plastförpackningar,16,2023-04-04T09:31:24
Pappersförpackningar,5,2023-04-06T11:44:27
Pappersförpackningar,5,2023-04-13T14:41:03
Plastförpackningar,16,2023-04-18T09:39:25
Pappersförpackningar,5,2023-04-20T12:32:43
Pappersförpackningar,5,2023-04-27T14:05:39
Ofärgade glasförpackningar,18,2023-04-27T10:18:57
Färgade glasförpackningar,19,2023-04-27T10:18:57
Plastförpackningar,16,2023-05-02T11:45:28
Tidningar,13,2023-05-03T13:14:30
Pappersförpackningar,5,2023-05-04T12:42:42
Pappersförpackningar,5,2023-05-11T11:06:01
Pappersförpackningar,5,2023-05-18T12:58:00
Plastförpackningar,16,2023-05-16T10:38:04
Pappersförpackningar,5,2023-05-25T12:22:05
Plastförpackningar,16,2023-05-30T10:26:23
Ofärgade glasförpackningar,18,2023-05-30T08:33:53
Färgade glasförpackningar,19,2023-05-30T08:33:53
Pappersförpackningar,5,2023-06-01T08:15:58
Pappersförpackningar,5,2023-06-08T07:14:02
Pappersförpackningar,5,2023-06-15T14:04:39
Metallförpackningar,3,2023-06-21T12:12:26
Pappersförpackningar,5,2023-06-22T11:11:56
Tidningar,13,2023-06-22T10:54:57
Plastförpackningar,16,2023-06-27T13:47:21
Pappersförpackningar,5,2023-06-29T06:55:58
Tidningar,13,2023-06-29T12:16:09
Plastförpackningar,16,2023-07-04T11:59:08
Pappersförpackningar,5,2023-07-06T08:22:29
Plastförpackningar,16,2023-07-11T14:36:19
Pappersförpackningar,5,2023-07-13T07:57:43
Plastförpackningar,16,2023-07-18T11:39:21
Pappersförpackningar,5,2023-07-20T08:02:30
Plastförpackningar,16,2023-07-25T09:45:03
Tidningar,13,2023-07-26T12:05:15
Pappersförpackningar,5,2023-07-27T08:01:18
Plastförpackningar,16,2023-08-01T11:58:08
Pappersförpackningar,5,2023-08-03T07:02:01
Plastförpackningar,16,2023-08-08T13:27:04
Pappersförpackningar,5,2023-08-10T07:20:16
Metallförpackningar,3,2023-08-16T09:51:21
Ofärgade glasförpackningar,18,2023-08-16T12:26:57
Färgade glasförpackningar,19,2023-08-16T12:26:57
Pappersförpackningar,5,2023-08-17T07:34:35
Plastförpackningar,16,2023-08-22T13:00:45
Pappersförpackningar,5,2023-08-24T13:31:40
Pappersförpackningar,5,2023-08-31T07:06:33
Plastförpackningar,16,2023-09-05T10:31:35
Pappersförpackningar,5,2023-09-07T15:06:52
Pappersförpackningar,5,2023-09-14T12:42:21
Plastförpackningar,16,2023-09-19T09:54:37
Pappersförpackningar,5,2023-09-21T13:51:46
Pappersförpackningar,5,2023-09-28T07:57:52
Plastförpackningar,16,2023-10-03T08:27:56
Pappersförpackningar,5,2023-10-05T07:10:33
Metallförpackningar,3,2023-10-11T11:46:06
Pappersförpackningar,5,2023-10-12T08:12:26
Tidningar,13,2023-10-17T15:41:07
Plastförpackningar,16,2023-10-17T10:38:38
Pappersförpackningar,5,2023-10-19T06:55:10
Ofärgade glasförpackningar,18,2023-10-23T11:21:52
Färgade glasförpackningar,19,2023-10-23T11:21:52
Pappersförpackningar,5,2023-10-26T11:10:06
Plastförpackningar,16,2023-10-31T10:27:26
Pappersförpackningar,5,2023-11-02T06:55:34
Pappersförpackningar,5,2023-11-09T13:22:36
Plastförpackningar,16,2023-11-14T10:27:54
Pappersförpackningar,5,2023-11-16T07:04:38
Pappersförpackningar,5,2023-11-23T07:00:20
Plastförpackningar,16,2023-11-28T10:18:17
Pappersförpackningar,5,2023-11-30T07:08:38
Pappersförpackningar,5,2023-12-07T12:39:55
Ofärgade glasförpackningar,18,2023-12-07T12:12:49
Färgade glasförpackningar,19,2023-12-07T12:12:49
Tidningar,13,2023-12-12T13:33:02
Plastförpackningar,16,2023-12-12T10:50:25
Pappersförpackningar,5,2023-12-14T07:00:44
Pappersförpackningar,5,2023-12-18T07:44:17
Pappersförpackningar,5,2023-12-21T08:00:46
Pappersförpackningar,5,2023-12-25T10:37:23
