material,materialid,maintenance
Städning,0,2022-11-01T06:59:50
Metallförpackningar,3,2022-10-12T08:43:00
Pappersförpackningar,5,2022-10-31T07:12:14
Tidningar,13,2022-09-29T09:54:05
Plastförpackningar,16,2022-10-27T14:50:03
Ofärgade glasförpackningar,18,2022-10-20T14:52:53
Färgade glasförpackningar,19,2022-10-20T14:52:53
Pappersförpackningar,5,2022-11-02T12:16:22
Städning,0,2022-11-03T06:46:47
Plastförpackningar,16,2022-11-03T16:30:00
Pappersförpackningar,5,2022-11-04T15:50:00
Ofärgade glasförpackningar,18,2022-11-05T16:01:48
Färgade glasförpackningar,19,2022-11-05T16:01:48
Städning,0,2022-11-06T06:56:44
Pappersförpackningar,5,2022-11-06T10:34:19
Pappersförpackningar,5,2022-11-07T06:37:31
Städning,0,2022-11-08T10:41:07
Pappersförpackningar,5,2022-11-09T12:36:29
Städning,0,2022-11-10T09:38:51
Tidningar,13,2022-11-10T11:29:01
Plastförpackningar,16,2022-11-10T18:13:09
Pappersförpackningar,5,2022-11-11T16:15:48
Städning,0,2022-11-13T11:42:29
Pappersförpackningar,5,2022-11-13T10:29:50
Pappersförpackningar,5,2022-11-14T10:22:17
Städning,0,2022-11-15T06:45:34
Pappersförpackningar,5,2022-11-16T14:10:20
Städning,0,2022-11-17T06:58:58
Plastförpackningar,16,2022-11-17T14:40:58
Pappersförpackningar,5,2022-11-18T16:30:17
Städning,0,2022-11-20T07:41:07
Pappersförpackningar,5,2022-11-20T11:28:04
Pappersförpackningar,5,2022-11-21T08:19:34
Städning,0,2022-11-22T06:43:21
Metallförpackningar,3,2022-11-23T07:53:32
Pappersförpackningar,5,2022-11-23T14:01:15
Städning,0,2022-11-24T06:47:00
Plastförpackningar,16,2022-11-24T14:14:44
Städning,0,2022-11-25T06:50:56
Pappersförpackningar,5,2022-11-25T16:58:24
Ofärgade glasförpackningar,18,2022-11-26T15:55:30
Färgade glasförpackningar,19,2022-11-26T15:55:30
Städning,0,2022-11-27T07:22:00
Pappersförpackningar,5,2022-11-27T10:21:00
Pappersförpackningar,5,2022-11-28T07:06:35
Städning,0,2022-11-29T07:14:13
Städning,0,2022-12-13T06:58:10
Pappersförpackningar,5,2022-12-12T07:57:08
Plastförpackningar,16,2022-12-08T10:42:43
Städning,0,2023-01-03T06:43:51
Pappersförpackningar,5,2023-01-02T07:36:57
