material,materialid,maintenance
Städning,0,2022-10-31T07:48:58
Metallförpackningar,3,2022-10-11T10:14:27
Pappersförpackningar,5,2022-10-31T09:53:28
Plastförpackningar,16,2022-11-01T07:52:32
Ofärgade glasförpackningar,18,2022-10-26T16:12:52
Färgade glasförpackningar,19,2022-10-26T16:12:52
Städning,0,2022-11-03T06:54:10
Pappersförpackningar,5,2022-11-03T11:45:23
Städning,0,2022-11-04T06:38:26
Pappersförpackningar,5,2022-11-05T07:44:24
Pappersförpackningar,5,2022-11-06T11:24:07
Städning,0,2022-11-07T07:36:37
Pappersförpackningar,5,2022-11-07T09:38:45
Städning,0,2022-11-10T07:29:03
Metallförpackningar,3,2022-11-10T10:35:27
Pappersförpackningar,5,2022-11-10T10:58:24
Ofärgade glasförpackningar,18,2022-11-10T16:23:44
Färgade glasförpackningar,19,2022-11-10T16:23:44
Städning,0,2022-11-11T06:45:19
Pappersförpackningar,5,2022-11-12T10:40:52
Pappersförpackningar,5,2022-11-13T12:11:19
Städning,0,2022-11-14T07:48:44
Pappersförpackningar,5,2022-11-14T10:17:57
Plastförpackningar,16,2022-11-15T07:42:58
Städning,0,2022-11-17T06:57:13
Pappersförpackningar,5,2022-11-17T12:07:11
Städning,0,2022-11-18T06:49:51
Pappersförpackningar,5,2022-11-19T09:45:29
Pappersförpackningar,5,2022-11-20T11:14:52
Städning,0,2022-11-21T07:12:30
Pappersförpackningar,5,2022-11-21T10:52:13
Plastförpackningar,16,2022-11-22T18:06:53
Ofärgade glasförpackningar,18,2022-11-23T12:56:08
Färgade glasförpackningar,19,2022-11-23T12:56:08
Städning,0,2022-11-24T07:17:25
Pappersförpackningar,5,2022-11-24T12:25:44
Städning,0,2022-11-25T06:54:43
Pappersförpackningar,5,2022-11-26T11:06:10
Pappersförpackningar,5,2022-11-27T12:02:15
Städning,0,2022-11-28T07:19:34
Pappersförpackningar,5,2022-11-28T08:46:16
Plastförpackningar,16,2022-11-29T14:03:18
Städning,0,2022-12-12T07:05:30
Metallförpackningar,3,2022-12-06T13:59:38
Pappersförpackningar,5,2022-12-12T17:28:39
Ofärgade glasförpackningar,18,2022-12-07T20:45:01
Färgade glasförpackningar,19,2022-12-07T20:45:01
Städning,0,2023-01-02T07:14:17
Metallförpackningar,3,2023-01-03T10:38:51
Pappersförpackningar,5,2023-01-01T11:26:54
Plastförpackningar,16,2022-12-27T07:47:21
Ofärgade glasförpackningar,18,2023-01-03T07:21:24
Färgade glasförpackningar,19,2023-01-03T07:21:24
Städning,0,2023-01-13T06:35:43
Pappersförpackningar,5,2023-01-14T09:50:40
Plastförpackningar,16,2023-01-10T08:23:15
Ofärgade glasförpackningar,18,2023-01-10T12:56:43
Färgade glasförpackningar,19,2023-01-10T12:56:43
Pappersförpackningar,5,2023-01-15T11:39:53
Städning,0,2023-01-16T07:09:24
Pappersförpackningar,5,2023-01-16T09:00:47
Plastförpackningar,16,2023-01-17T17:07:10
Städning,0,2023-01-19T06:49:34
Pappersförpackningar,5,2023-01-19T12:34:43
Städning,0,2023-01-20T06:46:58
Pappersförpackningar,5,2023-01-21T06:58:48
Pappersförpackningar,5,2023-01-22T11:50:11
Städning,0,2023-01-23T07:31:17
Plastförpackningar,16,2023-01-24T17:14:14
Städning,0,2023-01-26T06:46:32
Pappersförpackningar,5,2023-01-26T12:33:59
Städning,0,2023-01-27T06:30:05
Ofärgade glasförpackningar,18,2023-01-24T10:14:38
Färgade glasförpackningar,19,2023-01-24T10:14:38
Pappersförpackningar,5,2023-01-28T09:30:49
Pappersförpackningar,5,2023-01-29T07:49:37
Städning,0,2023-01-30T07:30:14
Pappersförpackningar,5,2023-01-30T08:37:29
Ofärgade glasförpackningar,18,2023-01-30T08:49:23
Färgade glasförpackningar,19,2023-01-30T08:49:23
Plastförpackningar,16,2023-01-31T16:14:48
Städning,0,2023-02-02T06:52:03
Metallförpackningar,3,2023-02-02T10:41:16
Pappersförpackningar,5,2023-02-02T12:06:03
Städning,0,2023-02-03T06:49:14
Pappersförpackningar,5,2023-02-04T09:08:20
Pappersförpackningar,5,2023-02-05T10:03:02
Städning,0,2023-02-06T06:46:42
Pappersförpackningar,5,2023-02-06T07:53:54
Plastförpackningar,16,2023-02-08T07:03:50
Städning,0,2023-02-09T06:47:45
Pappersförpackningar,5,2023-02-09T11:12:46
Pappersförpackningar,5,2023-02-11T09:26:33
Pappersförpackningar,5,2023-02-12T07:18:43
Städning,0,2023-02-13T07:42:05
Pappersförpackningar,5,2023-02-13T07:36:59
Pappersförpackningar,5,2023-02-14T17:34:12
Städning,0,2023-02-16T06:39:58
Pappersförpackningar,5,2023-02-16T13:04:54
Ofärgade glasförpackningar,18,2023-02-16T09:44:26
Färgade glasförpackningar,19,2023-02-16T09:44:26
Städning,0,2023-02-17T06:39:29
Plastförpackningar,16,2023-02-14T17:34:12
Pappersförpackningar,5,2023-02-18T08:16:22
Pappersförpackningar,5,2023-02-19T11:26:19
Städning,0,2023-02-20T06:58:49
Pappersförpackningar,5,2023-02-20T08:06:14
Plastförpackningar,16,2023-02-21T16:30:41
Städning,0,2023-02-23T06:57:20
Pappersförpackningar,5,2023-02-23T12:26:07
Städning,0,2023-02-24T06:28:39
Pappersförpackningar,5,2023-02-25T10:07:58
Pappersförpackningar,5,2023-02-26T11:18:31
Städning,0,2023-02-27T08:14:43
Pappersförpackningar,5,2023-02-27T08:10:32
Metallförpackningar,3,2023-02-28T08:59:53
Plastförpackningar,16,2023-02-28T16:43:10
Ofärgade glasförpackningar,18,2023-03-01T10:34:16
Färgade glasförpackningar,19,2023-03-01T10:34:16
Städning,0,2023-03-02T06:47:40
Pappersförpackningar,5,2023-03-02T10:59:05
Städning,0,2023-03-03T06:32:18
Pappersförpackningar,5,2023-03-04T08:20:23
Pappersförpackningar,5,2023-03-05T11:43:14
Städning,0,2023-03-06T06:57:18
Pappersförpackningar,5,2023-03-06T08:13:58
Plastförpackningar,16,2023-03-07T17:32:29
Städning,0,2023-03-09T11:21:58
Pappersförpackningar,5,2023-03-09T12:59:57
Städning,0,2023-03-10T06:46:56
Pappersförpackningar,5,2023-03-11T09:06:17
Pappersförpackningar,5,2023-03-12T11:13:22
Städning,0,2023-03-13T07:20:50
Pappersförpackningar,5,2023-03-13T08:06:18
Plastförpackningar,16,2023-03-14T17:19:10
Ofärgade glasförpackningar,18,2023-03-15T15:20:10
Färgade glasförpackningar,19,2023-03-15T15:20:10
Städning,0,2023-03-16T07:23:26
Pappersförpackningar,5,2023-03-16T12:37:10
Städning,0,2023-03-17T06:58:18
Pappersförpackningar,5,2023-03-18T06:44:28
Pappersförpackningar,5,2023-03-19T11:30:58
Städning,0,2023-03-20T08:10:38
Pappersförpackningar,5,2023-03-20T08:00:32
Plastförpackningar,16,2023-03-21T07:52:53
Städning,0,2023-03-23T07:26:34
Pappersförpackningar,5,2023-03-23T12:37:33
Städning,0,2023-03-24T06:41:52
Pappersförpackningar,5,2023-03-25T10:06:53
Pappersförpackningar,5,2023-03-26T11:35:53
Städning,0,2023-03-27T07:09:07
Pappersförpackningar,5,2023-03-27T08:40:32
Plastförpackningar,16,2023-03-28T07:53:08
Städning,0,2023-03-30T06:55:47
Metallförpackningar,3,2023-03-30T09:35:07
Pappersförpackningar,5,2023-03-30T11:30:17
Städning,0,2023-03-31T06:38:14
Ofärgade glasförpackningar,18,2023-03-31T09:18:22
Färgade glasförpackningar,19,2023-03-31T09:18:22
Pappersförpackningar,5,2023-04-01T06:45:16
Pappersförpackningar,5,2023-04-02T11:34:24
Städning,0,2023-04-03T07:45:37
Pappersförpackningar,5,2023-04-03T08:12:00
Plastförpackningar,16,2023-04-04T17:03:50
Städning,0,2023-04-06T06:52:48
Pappersförpackningar,5,2023-04-06T11:53:49
Städning,0,2023-04-07T07:12:13
Pappersförpackningar,5,2023-04-08T09:07:42
Pappersförpackningar,5,2023-04-09T08:08:22
Städning,0,2023-04-10T07:36:35
Pappersförpackningar,5,2023-04-10T07:45:12
Plastförpackningar,16,2023-04-11T16:55:40
Städning,0,2023-04-13T06:56:05
Pappersförpackningar,5,2023-04-13T11:04:47
Städning,0,2023-04-14T07:02:33
Pappersförpackningar,5,2023-04-15T06:41:41
Pappersförpackningar,5,2023-04-16T08:20:31
Städning,0,2023-04-17T07:31:33
Pappersförpackningar,5,2023-04-17T07:51:51
Metallförpackningar,3,2023-04-18T11:27:48
Plastförpackningar,16,2023-04-18T17:23:12
Städning,0,2023-04-20T08:15:12
Pappersförpackningar,5,2023-04-20T12:34:45
Städning,0,2023-04-21T06:49:38
Pappersförpackningar,5,2023-04-22T09:04:37
Pappersförpackningar,5,2023-04-23T08:33:41
Städning,0,2023-04-24T07:20:37
Pappersförpackningar,5,2023-04-24T07:59:49
Plastförpackningar,16,2023-04-25T17:33:15
Städning,0,2023-04-27T06:58:26
Pappersförpackningar,5,2023-04-27T11:50:50
Ofärgade glasförpackningar,18,2023-04-27T17:59:59
Färgade glasförpackningar,19,2023-04-27T17:59:59
Städning,0,2023-04-28T06:55:46
Pappersförpackningar,5,2023-04-29T08:24:23
Pappersförpackningar,5,2023-04-30T11:48:31
Städning,0,2023-05-01T07:25:18
Pappersförpackningar,5,2023-05-01T08:03:26
Plastförpackningar,16,2023-05-02T17:45:22
Städning,0,2023-05-04T06:59:31
Pappersförpackningar,5,2023-05-04T13:23:33
Städning,0,2023-05-05T06:58:42
Pappersförpackningar,5,2023-05-06T09:09:07
Pappersförpackningar,5,2023-05-07T08:24:53
Städning,0,2023-05-08T08:00:40
Pappersförpackningar,5,2023-05-08T07:48:01
Plastförpackningar,16,2023-05-09T16:53:52
Ofärgade glasförpackningar,18,2023-05-10T16:57:18
Färgade glasförpackningar,19,2023-05-10T16:57:18
Städning,0,2023-05-11T07:01:17
Pappersförpackningar,5,2023-05-11T12:20:57
Städning,0,2023-05-12T06:48:26
Pappersförpackningar,5,2023-05-13T06:47:45
Städning,0,2023-05-18T07:29:53
Pappersförpackningar,5,2023-05-18T11:37:35
Plastförpackningar,16,2023-05-16T17:17:36
Städning,0,2023-05-19T08:08:58
Pappersförpackningar,5,2023-05-20T09:28:46
Pappersförpackningar,5,2023-05-21T08:25:36
Städning,0,2023-05-22T07:30:03
Pappersförpackningar,5,2023-05-22T08:00:24
Plastförpackningar,16,2023-05-23T17:51:35
Ofärgade glasförpackningar,18,2023-05-24T16:48:53
Färgade glasförpackningar,19,2023-05-24T16:48:53
Städning,0,2023-05-25T07:08:39
Metallförpackningar,3,2023-05-25T09:57:29
Pappersförpackningar,5,2023-05-25T13:46:53
Städning,0,2023-05-26T07:20:37
Pappersförpackningar,5,2023-05-27T06:46:30
Pappersförpackningar,5,2023-05-28T11:56:17
Städning,0,2023-05-29T07:28:01
Pappersförpackningar,5,2023-05-29T07:46:03
Plastförpackningar,16,2023-05-30T17:23:19
Städning,0,2023-06-01T07:06:37
Pappersförpackningar,5,2023-06-01T13:03:33
Städning,0,2023-06-02T06:59:32
Pappersförpackningar,5,2023-06-03T08:59:15
Pappersförpackningar,5,2023-06-04T08:28:56
Städning,0,2023-06-05T07:22:42
Pappersförpackningar,5,2023-06-05T09:20:16
Plastförpackningar,16,2023-06-06T16:43:13
Pappersförpackningar,5,2023-06-07T13:47:45
Ofärgade glasförpackningar,18,2023-06-07T18:55:00
Färgade glasförpackningar,19,2023-06-07T18:55:00
Städning,0,2023-06-08T07:25:49
Städning,0,2023-06-09T14:36:51
Pappersförpackningar,5,2023-06-09T10:04:19
Plastförpackningar,16,2023-06-09T17:10:13
Pappersförpackningar,5,2023-06-10T11:15:06
Pappersförpackningar,5,2023-06-11T12:06:24
Städning,0,2023-06-12T07:27:07
Pappersförpackningar,5,2023-06-12T10:32:43
Plastförpackningar,16,2023-06-13T15:42:13
Städning,0,2023-06-15T08:00:41
Pappersförpackningar,5,2023-06-15T06:40:41
Städning,0,2023-06-16T06:44:47
Pappersförpackningar,5,2023-06-18T12:20:32
Plastförpackningar,16,2023-06-16T15:26:14
Städning,0,2023-06-19T07:49:23
Pappersförpackningar,5,2023-06-19T14:16:11
Plastförpackningar,16,2023-06-20T15:43:06
Pappersförpackningar,5,2023-06-21T13:51:27
Städning,0,2023-06-22T07:08:20
Ofärgade glasförpackningar,18,2023-06-22T07:05:08
Färgade glasförpackningar,19,2023-06-22T07:05:08
Städning,0,2023-06-23T06:53:06
Pappersförpackningar,5,2023-06-23T09:55:15
Plastförpackningar,16,2023-06-23T17:17:43
Pappersförpackningar,5,2023-06-24T11:45:15
Pappersförpackningar,5,2023-06-25T13:27:00
Städning,0,2023-06-26T08:10:58
Pappersförpackningar,5,2023-06-26T12:28:09
Plastförpackningar,16,2023-06-27T16:05:58
Ofärgade glasförpackningar,18,2023-06-27T06:37:38
Färgade glasförpackningar,19,2023-06-27T06:37:38
Pappersförpackningar,5,2023-06-28T13:52:00
Städning,0,2023-06-29T07:15:48
Städning,0,2023-06-30T07:13:46
Pappersförpackningar,5,2023-06-30T09:25:37
Plastförpackningar,16,2023-06-30T17:33:50
Pappersförpackningar,5,2023-07-01T14:34:26
Pappersförpackningar,5,2023-07-02T11:58:46
Städning,0,2023-07-03T09:20:23
Pappersförpackningar,5,2023-07-03T12:45:22
Metallförpackningar,3,2023-06-30T14:35:14
Plastförpackningar,16,2023-07-04T14:39:54
Pappersförpackningar,5,2023-07-05T13:17:26
Städning,0,2023-07-06T08:36:47
Städning,0,2023-07-07T06:48:41
Pappersförpackningar,5,2023-07-07T09:25:29
Pappersförpackningar,5,2023-07-08T12:28:00
Pappersförpackningar,5,2023-07-09T13:00:54
Städning,0,2023-07-10T07:34:20
Pappersförpackningar,5,2023-07-10T12:02:04
Plastförpackningar,16,2023-07-11T15:54:27
Ofärgade glasförpackningar,18,2023-07-11T10:04:21
Färgade glasförpackningar,19,2023-07-11T10:04:21
Pappersförpackningar,5,2023-07-12T13:31:31
Städning,0,2023-07-13T06:55:01
Städning,0,2023-07-14T06:42:40
Pappersförpackningar,5,2023-07-14T09:56:04
Pappersförpackningar,5,2023-07-15T12:38:51
Pappersförpackningar,5,2023-07-16T11:47:55
Städning,0,2023-07-17T07:09:30
Pappersförpackningar,5,2023-07-17T11:43:40
Ofärgade glasförpackningar,18,2023-07-17T18:11:01
Färgade glasförpackningar,19,2023-07-17T18:11:01
Plastförpackningar,16,2023-07-18T16:11:09
Pappersförpackningar,5,2023-07-19T13:48:37
Städning,0,2023-07-20T07:12:40
Metallförpackningar,3,2023-07-20T11:22:19
Städning,0,2023-07-21T07:00:08
Pappersförpackningar,5,2023-07-21T09:35:58
Pappersförpackningar,5,2023-07-22T11:46:51
Pappersförpackningar,5,2023-07-23T12:03:00
Städning,0,2023-07-24T07:29:20
Pappersförpackningar,5,2023-07-24T13:12:27
Ofärgade glasförpackningar,18,2023-07-24T11:04:06
Färgade glasförpackningar,19,2023-07-24T11:04:06
Plastförpackningar,16,2023-07-25T15:45:47
Pappersförpackningar,5,2023-07-26T13:21:41
Städning,0,2023-07-27T06:48:47
Ofärgade glasförpackningar,18,2023-07-27T13:49:33
Färgade glasförpackningar,19,2023-07-27T13:49:33
Städning,0,2023-07-28T06:58:08
Pappersförpackningar,5,2023-07-28T09:53:26
Pappersförpackningar,5,2023-07-29T10:32:10
Pappersförpackningar,5,2023-07-30T11:53:17
Städning,0,2023-07-31T07:13:40
Pappersförpackningar,5,2023-07-31T13:11:58
Plastförpackningar,16,2023-08-01T14:12:58
Pappersförpackningar,5,2023-08-02T13:52:20
Ofärgade glasförpackningar,18,2023-08-02T17:44:51
Färgade glasförpackningar,19,2023-08-02T17:44:51
Städning,0,2023-08-03T07:11:04
Städning,0,2023-08-04T06:46:13
Pappersförpackningar,5,2023-08-04T09:23:51
Pappersförpackningar,5,2023-08-05T11:47:57
Pappersförpackningar,5,2023-08-06T11:54:48
Städning,0,2023-08-07T08:57:28
Pappersförpackningar,5,2023-08-07T12:56:49
Plastförpackningar,16,2023-08-08T13:31:43
Pappersförpackningar,5,2023-08-09T12:51:29
Städning,0,2023-08-10T10:23:06
Städning,0,2023-08-11T07:27:24
Pappersförpackningar,5,2023-08-11T09:20:52
Pappersförpackningar,5,2023-08-12T09:48:25
Städning,0,2023-08-14T10:06:19
Pappersförpackningar,5,2023-08-14T13:15:50
Metallförpackningar,3,2023-08-15T09:24:04
Plastförpackningar,16,2023-08-15T13:44:11
Pappersförpackningar,5,2023-08-16T13:29:30
Städning,0,2023-08-17T09:11:16
Städning,0,2023-08-18T07:53:54
Pappersförpackningar,5,2023-08-20T11:47:39
Städning,0,2023-08-21T09:40:36
Pappersförpackningar,5,2023-08-21T13:08:48
Plastförpackningar,16,2023-08-22T17:30:58
Städning,0,2023-08-24T08:55:39
Pappersförpackningar,5,2023-08-23T13:30:55
Ofärgade glasförpackningar,18,2023-08-23T10:27:14
Färgade glasförpackningar,19,2023-08-23T10:27:14
Städning,0,2023-08-25T08:10:46
Pappersförpackningar,5,2023-08-26T11:41:11
Pappersförpackningar,5,2023-08-27T11:57:32
Städning,0,2023-08-28T09:20:45
Pappersförpackningar,5,2023-08-28T14:01:20
Städning,0,2023-08-30T07:02:25
Pappersförpackningar,5,2023-08-30T13:53:02
Plastförpackningar,16,2023-08-29T16:17:05
Städning,0,2023-09-01T08:16:08
Pappersförpackningar,5,2023-09-02T11:50:38
Pappersförpackningar,5,2023-09-03T11:39:57
Städning,0,2023-09-04T08:00:31
Pappersförpackningar,5,2023-09-04T08:42:25
Plastförpackningar,16,2023-09-05T17:28:27
Städning,0,2023-09-07T07:14:50
Pappersförpackningar,5,2023-09-07T12:58:32
Ofärgade glasförpackningar,18,2023-09-07T09:40:23
Färgade glasförpackningar,19,2023-09-07T09:40:23
Städning,0,2023-09-08T06:44:44
Pappersförpackningar,5,2023-09-10T11:39:25
Städning,0,2023-09-14T06:49:00
Metallförpackningar,3,2023-09-14T09:30:13
Pappersförpackningar,5,2023-09-14T11:46:41
Plastförpackningar,16,2023-09-12T14:27:20
Städning,0,2023-09-18T07:22:30
Pappersförpackningar,5,2023-09-18T09:08:02
