material,materialid,maintenance
Städning,0,2022-10-31T08:02:48
Metallförpackningar,3,2022-11-01T15:29:58
Pappersförpackningar,5,2022-11-01T09:39:56
Tidningar,13,2022-10-31T11:46:38
Plastförpackningar,16,2022-10-30T08:24:01
Ofärgade glasförpackningar,18,2022-10-26T08:48:36
Färgade glasförpackningar,19,2022-10-26T08:48:36
Pappersförpackningar,5,2022-11-02T08:21:18
Plastförpackningar,16,2022-11-02T13:18:41
Städning,0,2022-11-03T08:11:46
Pappersförpackningar,5,2022-11-03T08:02:53
Pappersförpackningar,5,2022-11-06T07:30:26
Plastförpackningar,16,2022-11-06T07:38:40
Städning,0,2022-11-07T07:43:35
Pappersförpackningar,5,2022-11-07T10:37:54
Pappersförpackningar,5,2022-11-08T10:17:58
Pappersförpackningar,5,2022-11-09T08:28:39
Plastförpackningar,16,2022-11-09T14:24:37
Städning,0,2022-11-10T08:07:12
Pappersförpackningar,5,2022-11-10T08:18:57
Pappersförpackningar,5,2022-11-12T08:13:20
Pappersförpackningar,5,2022-11-13T07:42:27
Plastförpackningar,16,2022-11-13T09:27:42
Städning,0,2022-11-14T08:17:52
Pappersförpackningar,5,2022-11-14T10:48:07
Pappersförpackningar,5,2022-11-15T10:58:59
Pappersförpackningar,5,2022-11-16T08:35:40
Tidningar,13,2022-11-16T07:21:29
Plastförpackningar,16,2022-11-16T15:29:35
Städning,0,2022-11-17T08:19:03
Pappersförpackningar,5,2022-11-17T09:34:35
Pappersförpackningar,5,2022-11-19T08:20:53
Pappersförpackningar,5,2022-11-20T08:23:00
Plastförpackningar,16,2022-11-20T09:17:32
Städning,0,2022-11-21T08:57:46
Pappersförpackningar,5,2022-11-21T11:05:30
Pappersförpackningar,5,2022-11-23T07:39:45
Plastförpackningar,16,2022-11-23T14:16:26
Ofärgade glasförpackningar,18,2022-11-23T09:06:00
Färgade glasförpackningar,19,2022-11-23T09:06:00
Städning,0,2022-11-24T08:23:20
Pappersförpackningar,5,2022-11-24T09:31:03
Pappersförpackningar,5,2022-11-26T08:06:09
Pappersförpackningar,5,2022-11-27T08:45:04
Städning,0,2022-11-28T08:32:16
Pappersförpackningar,5,2022-11-28T10:52:32
Tidningar,13,2022-11-28T11:18:01
Pappersförpackningar,5,2022-11-29T09:43:06
Städning,0,2022-12-12T07:38:15
Pappersförpackningar,5,2022-12-13T09:14:30
Tidningar,13,2022-12-12T10:28:35
Plastförpackningar,16,2022-12-11T09:03:57
Städning,0,2023-01-02T07:36:13
Metallförpackningar,3,2022-12-26T17:12:06
Pappersförpackningar,5,2023-01-02T10:01:47
Tidningar,13,2022-12-28T10:47:10
Plastförpackningar,16,2023-01-01T09:17:33
Städning,0,2023-01-12T08:00:42
Pappersförpackningar,5,2023-01-14T08:33:57
Tidningar,13,2023-01-09T10:13:08
Plastförpackningar,16,2023-01-11T13:53:50
Ofärgade glasförpackningar,18,2023-01-04T12:45:10
Färgade glasförpackningar,19,2023-01-04T12:45:10
Pappersförpackningar,5,2023-01-15T07:35:24
Plastförpackningar,16,2023-01-15T08:39:36
Städning,0,2023-01-16T07:53:54
Pappersförpackningar,5,2023-01-16T09:57:16
Pappersförpackningar,5,2023-01-17T09:24:42
Pappersförpackningar,5,2023-01-18T07:25:17
Plastförpackningar,16,2023-01-18T14:34:31
Städning,0,2023-01-19T08:58:15
Pappersförpackningar,5,2023-01-19T07:59:01
Pappersförpackningar,5,2023-01-21T08:32:49
Pappersförpackningar,5,2023-01-22T08:07:55
Plastförpackningar,16,2023-01-22T08:35:52
Städning,0,2023-01-23T07:40:29
Metallförpackningar,3,2023-01-24T12:59:11
Pappersförpackningar,5,2023-01-24T09:12:52
Pappersförpackningar,5,2023-01-25T07:57:11
Städning,0,2023-01-26T08:16:30
Pappersförpackningar,5,2023-01-26T08:08:39
Tidningar,13,2023-01-25T07:39:11
Pappersförpackningar,5,2023-01-28T10:14:06
