material,materialid,maintenance
Städning,0,2022-10-31T11:11:53
Metallförpackningar,3,2022-10-17T13:25:49
Pappersförpackningar,5,2022-11-01T10:15:13
Tidningar,13,2022-10-20T10:17:55
Plastförpackningar,16,2022-11-01T14:17:55
Ofärgade glasförpackningar,18,2022-10-24T10:47:02
Färgade glasförpackningar,19,2022-10-24T10:47:02
Städning,0,2022-11-02T10:00:53
Pappersförpackningar,5,2022-11-02T12:03:42
Städning,0,2022-11-04T10:51:37
Metallförpackningar,3,2022-11-04T10:25:39
Pappersförpackningar,5,2022-11-04T17:14:07
Pappersförpackningar,5,2022-11-05T11:36:11
Städning,0,2022-11-06T08:58:17
Pappersförpackningar,5,2022-11-06T12:58:37
Städning,0,2022-11-07T10:01:10
Pappersförpackningar,5,2022-11-08T10:31:29
Plastförpackningar,16,2022-11-08T17:16:43
Ofärgade glasförpackningar,18,2022-11-08T16:37:39
Färgade glasförpackningar,19,2022-11-08T16:37:39
Städning,0,2022-11-09T10:07:43
Pappersförpackningar,5,2022-11-09T11:13:17
Tidningar,13,2022-11-10T10:00:08
Städning,0,2022-11-11T10:25:31
Pappersförpackningar,5,2022-11-11T12:42:59
Pappersförpackningar,5,2022-11-12T12:52:33
Städning,0,2022-11-13T08:52:58
Pappersförpackningar,5,2022-11-13T17:37:42
Städning,0,2022-11-14T09:30:51
Pappersförpackningar,5,2022-11-15T10:50:14
Plastförpackningar,16,2022-11-15T15:59:42
Städning,0,2022-11-16T10:24:31
Pappersförpackningar,5,2022-11-16T12:19:58
Tidningar,13,2022-11-17T09:33:50
Städning,0,2022-11-18T10:38:24
Metallförpackningar,3,2022-11-18T10:36:05
Pappersförpackningar,5,2022-11-18T10:13:08
Pappersförpackningar,5,2022-11-19T12:52:35
Städning,0,2022-11-20T09:42:53
Pappersförpackningar,5,2022-11-20T16:37:39
Ofärgade glasförpackningar,18,2022-11-20T12:51:43
Färgade glasförpackningar,19,2022-11-20T12:51:43
Städning,0,2022-11-21T13:42:22
Städning,0,2022-11-23T10:30:07
Pappersförpackningar,5,2022-11-23T12:10:20
Städning,0,2022-11-25T11:15:18
Pappersförpackningar,5,2022-11-25T14:18:01
Pappersförpackningar,5,2022-11-26T11:42:54
Städning,0,2022-11-27T10:53:13
Pappersförpackningar,5,2022-11-27T13:36:42
Städning,0,2022-11-28T10:37:18
Pappersförpackningar,5,2022-11-29T11:58:57
Plastförpackningar,16,2022-11-29T18:24:38
Städning,0,2022-12-12T11:05:28
Metallförpackningar,3,2022-12-02T10:35:57
Pappersförpackningar,5,2022-12-13T12:52:56
Plastförpackningar,16,2022-12-13T15:30:14
Ofärgade glasförpackningar,18,2022-12-04T17:09:05
Färgade glasförpackningar,19,2022-12-04T17:09:05
Städning,0,2023-01-02T11:40:55
Metallförpackningar,3,2022-12-30T10:59:17
Pappersförpackningar,5,2023-01-03T11:35:24
Tidningar,13,2022-12-29T07:23:34
Plastförpackningar,16,2023-01-03T13:31:51
Ofärgade glasförpackningar,18,2022-12-17T16:53:29
Färgade glasförpackningar,19,2022-12-17T16:53:29
Städning,0,2023-01-13T12:18:51
Metallförpackningar,3,2023-01-10T18:09:15
Pappersförpackningar,5,2023-01-14T13:49:04
Plastförpackningar,16,2023-01-10T13:19:47
Ofärgade glasförpackningar,18,2023-01-06T14:50:03
Färgade glasförpackningar,19,2023-01-06T14:50:03
Städning,0,2023-01-15T11:02:39
Pappersförpackningar,5,2023-01-15T18:55:33
Städning,0,2023-01-16T12:17:41
Ofärgade glasförpackningar,18,2023-01-16T16:22:30
Färgade glasförpackningar,19,2023-01-16T16:22:30
Pappersförpackningar,5,2023-01-17T11:06:41
Plastförpackningar,16,2023-01-17T21:16:02
Städning,0,2023-01-18T12:17:12
Pappersförpackningar,5,2023-01-18T11:30:08
Städning,0,2023-01-20T10:58:53
Pappersförpackningar,5,2023-01-20T16:21:52
Pappersförpackningar,5,2023-01-21T13:38:40
Städning,0,2023-01-22T11:48:16
Pappersförpackningar,5,2023-01-22T18:36:21
Städning,0,2023-01-23T12:14:36
Pappersförpackningar,5,2023-01-24T11:18:27
Plastförpackningar,16,2023-01-24T16:56:31
Städning,0,2023-01-25T12:32:08
Pappersförpackningar,5,2023-01-25T12:24:25
Tidningar,13,2023-01-26T08:57:26
Städning,0,2023-01-27T12:36:49
Metallförpackningar,3,2023-01-27T12:21:02
Pappersförpackningar,5,2023-01-27T15:11:39
Pappersförpackningar,5,2023-01-28T16:04:58
Städning,0,2023-01-29T12:22:11
Pappersförpackningar,5,2023-01-29T15:57:10
Städning,0,2023-01-30T12:33:20
Pappersförpackningar,5,2023-01-31T11:39:46
Plastförpackningar,16,2023-01-31T16:27:48
Städning,0,2023-02-01T12:27:53
Pappersförpackningar,5,2023-02-01T10:39:51
Städning,0,2023-02-03T10:25:04
Pappersförpackningar,5,2023-02-03T12:23:55
Pappersförpackningar,5,2023-02-04T12:25:22
Städning,0,2023-02-05T12:23:02
Pappersförpackningar,5,2023-02-05T16:02:28
Städning,0,2023-02-06T13:05:41
Metallförpackningar,3,2023-02-07T11:18:51
Pappersförpackningar,5,2023-02-07T10:19:12
Plastförpackningar,16,2023-02-07T18:37:04
Städning,0,2023-02-08T12:34:38
Pappersförpackningar,5,2023-02-08T10:49:27
Städning,0,2023-02-10T11:57:29
Pappersförpackningar,5,2023-02-10T12:13:47
Pappersförpackningar,5,2023-02-11T11:48:49
Städning,0,2023-02-12T10:33:03
Pappersförpackningar,5,2023-02-12T18:24:00
Städning,0,2023-02-13T11:34:05
Pappersförpackningar,5,2023-02-14T10:16:20
Plastförpackningar,16,2023-02-14T15:27:54
Ofärgade glasförpackningar,18,2023-02-14T17:32:56
Färgade glasförpackningar,19,2023-02-14T17:32:56
Städning,0,2023-02-15T10:49:33
Pappersförpackningar,5,2023-02-15T11:29:32
Tidningar,13,2023-02-16T09:07:35
Städning,0,2023-02-17T11:06:01
Pappersförpackningar,5,2023-02-17T10:59:58
Pappersförpackningar,5,2023-02-18T11:41:24
Städning,0,2023-02-19T10:35:10
Städning,0,2023-02-20T10:20:11
Pappersförpackningar,5,2023-02-21T10:19:58
Plastförpackningar,16,2023-02-21T15:28:49
Städning,0,2023-02-22T11:09:04
Pappersförpackningar,5,2023-02-22T12:30:41
Städning,0,2023-02-24T12:45:39
Metallförpackningar,3,2023-02-24T09:19:52
Pappersförpackningar,5,2023-02-24T10:48:19
Ofärgade glasförpackningar,18,2023-02-24T09:46:26
Färgade glasförpackningar,19,2023-02-24T09:46:26
Pappersförpackningar,5,2023-02-25T10:35:47
Städning,0,2023-02-26T13:54:05
Städning,0,2023-02-27T12:48:10
Pappersförpackningar,5,2023-02-27T14:48:35
Pappersförpackningar,5,2023-02-28T10:21:19
Plastförpackningar,16,2023-02-28T12:37:37
Städning,0,2023-03-01T11:42:40
Pappersförpackningar,5,2023-03-01T09:13:38
Tidningar,13,2023-03-02T08:34:35
Städning,0,2023-03-03T10:30:13
Pappersförpackningar,5,2023-03-03T13:21:22
Pappersförpackningar,5,2023-03-04T10:31:20
Städning,0,2023-03-05T13:43:08
Pappersförpackningar,5,2023-03-05T17:23:00
Städning,0,2023-03-06T10:56:04
Pappersförpackningar,5,2023-03-07T10:21:14
Plastförpackningar,16,2023-03-07T12:11:49
Städning,0,2023-03-08T12:49:07
Pappersförpackningar,5,2023-03-08T12:29:58
Städning,0,2023-03-10T11:12:36
Metallförpackningar,3,2023-03-10T15:04:08
Pappersförpackningar,5,2023-03-10T12:26:23
Pappersförpackningar,5,2023-03-11T11:54:39
Städning,0,2023-03-12T12:49:27
Pappersförpackningar,5,2023-03-12T13:37:16
Städning,0,2023-03-13T09:51:37
Pappersförpackningar,5,2023-03-14T10:15:07
Plastförpackningar,16,2023-03-14T15:37:08
Städning,0,2023-03-15T10:18:36
Pappersförpackningar,5,2023-03-15T11:18:52
Tidningar,13,2023-03-16T15:30:35
Ofärgade glasförpackningar,18,2023-03-16T16:19:04
Färgade glasförpackningar,19,2023-03-16T16:19:04
Städning,0,2023-03-17T09:44:12
Pappersförpackningar,5,2023-03-17T12:48:24
Pappersförpackningar,5,2023-03-18T11:38:19
Städning,0,2023-03-19T13:50:52
Städning,0,2023-03-20T11:39:35
Pappersförpackningar,5,2023-03-21T10:08:01
Plastförpackningar,16,2023-03-21T14:54:51
Städning,0,2023-03-22T10:14:39
Metallförpackningar,3,2023-03-23T10:42:48
Pappersförpackningar,5,2023-03-23T10:14:58
Städning,0,2023-03-24T09:41:43
Pappersförpackningar,5,2023-03-25T10:51:48
Städning,0,2023-03-26T13:43:45
Pappersförpackningar,5,2023-03-26T14:38:28
Städning,0,2023-03-27T08:04:25
Ofärgade glasförpackningar,18,2023-03-27T12:10:32
Färgade glasförpackningar,19,2023-03-27T12:10:32
Pappersförpackningar,5,2023-03-28T10:31:26
Plastförpackningar,16,2023-03-28T12:56:00
Städning,0,2023-03-29T09:02:57
Pappersförpackningar,5,2023-03-30T10:19:11
Tidningar,13,2023-03-30T09:04:20
Städning,0,2023-03-31T10:41:10
Pappersförpackningar,5,2023-03-31T12:10:18
Pappersförpackningar,5,2023-04-01T10:35:21
Städning,0,2023-04-02T14:33:25
Pappersförpackningar,5,2023-04-02T18:03:39
Städning,0,2023-04-03T09:56:38
Metallförpackningar,3,2023-04-03T17:10:54
Pappersförpackningar,5,2023-04-04T10:43:52
Plastförpackningar,16,2023-04-04T11:56:27
Städning,0,2023-04-05T07:40:59
Pappersförpackningar,5,2023-04-05T10:42:33
Pappersförpackningar,5,2023-04-06T11:13:41
Städning,0,2023-04-07T09:56:03
Pappersförpackningar,5,2023-04-08T12:11:17
Städning,0,2023-04-09T12:25:26
Pappersförpackningar,5,2023-04-09T16:12:57
Ofärgade glasförpackningar,18,2023-04-09T16:14:40
Färgade glasförpackningar,19,2023-04-09T16:14:40
Städning,0,2023-04-10T09:30:31
Pappersförpackningar,5,2023-04-11T10:04:55
Plastförpackningar,16,2023-04-11T14:51:26
Pappersförpackningar,5,2023-04-13T11:09:33
Tidningar,13,2023-04-13T10:22:51
Städning,0,2023-04-14T10:23:35
Pappersförpackningar,5,2023-04-15T12:00:55
Städning,0,2023-04-16T14:02:38
Pappersförpackningar,5,2023-04-16T15:37:28
Städning,0,2023-04-17T10:13:40
Metallförpackningar,3,2023-04-17T11:24:16
Pappersförpackningar,5,2023-04-18T09:59:39
Plastförpackningar,16,2023-04-18T14:57:35
Städning,0,2023-04-19T10:04:20
Pappersförpackningar,5,2023-04-20T11:06:13
Ofärgade glasförpackningar,18,2023-04-20T16:15:50
Färgade glasförpackningar,19,2023-04-20T16:15:50
Städning,0,2023-04-21T10:59:03
Pappersförpackningar,5,2023-04-22T11:20:06
Städning,0,2023-04-23T14:51:50
Pappersförpackningar,5,2023-04-23T13:55:04
Städning,0,2023-04-24T10:56:46
Pappersförpackningar,5,2023-04-25T10:18:18
Plastförpackningar,16,2023-04-25T12:24:46
Städning,0,2023-04-26T10:24:25
Pappersförpackningar,5,2023-04-27T11:33:13
Städning,0,2023-04-28T09:48:08
Pappersförpackningar,5,2023-04-29T11:31:41
Städning,0,2023-04-30T13:40:34
Pappersförpackningar,5,2023-04-30T17:20:57
Städning,0,2023-05-01T09:59:33
Pappersförpackningar,5,2023-05-02T11:39:39
Plastförpackningar,16,2023-05-02T12:25:30
Ofärgade glasförpackningar,18,2023-05-02T08:46:45
Färgade glasförpackningar,19,2023-05-02T08:46:45
Städning,0,2023-05-03T10:32:48
Metallförpackningar,3,2023-05-04T10:33:44
Pappersförpackningar,5,2023-05-04T11:17:22
Städning,0,2023-05-05T09:48:20
Pappersförpackningar,5,2023-05-06T12:07:29
Städning,0,2023-05-07T12:58:26
Pappersförpackningar,5,2023-05-07T19:45:52
Pappersförpackningar,5,2023-05-09T10:06:25
Plastförpackningar,16,2023-05-09T15:28:30
Städning,0,2023-05-10T07:50:56
Pappersförpackningar,5,2023-05-11T11:58:52
Tidningar,13,2023-05-11T08:40:42
Städning,0,2023-05-12T07:36:05
Pappersförpackningar,5,2023-05-13T11:44:06
Städning,0,2023-05-17T07:47:04
Metallförpackningar,3,2023-05-16T10:30:19
Pappersförpackningar,5,2023-05-18T11:17:35
Tidningar,13,2023-05-18T06:52:29
Plastförpackningar,16,2023-05-16T15:22:17
Städning,0,2023-05-19T08:08:25
Pappersförpackningar,5,2023-05-20T11:10:28
Städning,0,2023-05-21T13:11:47
Pappersförpackningar,5,2023-05-21T15:51:58
Städning,0,2023-05-22T07:34:29
Pappersförpackningar,5,2023-05-23T10:38:47
Plastförpackningar,16,2023-05-23T12:18:34
Ofärgade glasförpackningar,18,2023-05-23T11:48:56
Färgade glasförpackningar,19,2023-05-23T11:48:56
Städning,0,2023-05-24T07:43:04
Pappersförpackningar,5,2023-05-25T11:41:08
Städning,0,2023-05-26T07:55:37
Pappersförpackningar,5,2023-05-27T10:16:31
Städning,0,2023-05-28T13:17:22
Pappersförpackningar,5,2023-05-28T16:02:56
Städning,0,2023-05-29T07:47:06
Pappersförpackningar,5,2023-05-30T10:13:39
Plastförpackningar,16,2023-05-30T14:06:49
Städning,0,2023-05-31T07:45:42
Metallförpackningar,3,2023-06-01T20:23:30
Pappersförpackningar,5,2023-06-01T11:40:08
Tidningar,13,2023-06-01T08:43:06
Städning,0,2023-06-02T07:42:54
Pappersförpackningar,5,2023-06-03T11:50:23
Städning,0,2023-06-04T07:39:14
Pappersförpackningar,5,2023-06-04T19:07:00
Städning,0,2023-06-05T07:46:24
Pappersförpackningar,5,2023-06-06T10:07:39
Plastförpackningar,16,2023-06-06T15:09:07
Städning,0,2023-06-07T07:53:41
Pappersförpackningar,5,2023-06-08T11:41:28
Ofärgade glasförpackningar,18,2023-06-08T17:28:02
Färgade glasförpackningar,19,2023-06-08T17:28:02
Städning,0,2023-06-09T07:40:02
Pappersförpackningar,5,2023-06-10T11:41:34
Städning,0,2023-06-11T12:28:28
Pappersförpackningar,5,2023-06-11T16:33:53
Städning,0,2023-06-12T07:55:10
Pappersförpackningar,5,2023-06-13T10:09:06
Plastförpackningar,16,2023-06-13T16:53:53
Städning,0,2023-06-14T10:00:40
Metallförpackningar,3,2023-06-14T11:30:06
Pappersförpackningar,5,2023-06-15T10:13:28
Tidningar,13,2023-06-15T06:45:27
Städning,0,2023-06-18T13:21:47
Pappersförpackningar,5,2023-06-18T19:24:42
Ofärgade glasförpackningar,18,2023-06-18T16:07:16
Färgade glasförpackningar,19,2023-06-18T16:07:16
Städning,0,2023-06-19T08:03:53
Pappersförpackningar,5,2023-06-20T13:39:39
Plastförpackningar,16,2023-06-20T12:43:03
Städning,0,2023-06-21T10:30:35
Pappersförpackningar,5,2023-06-22T10:00:46
Städning,0,2023-06-23T09:56:48
Pappersförpackningar,5,2023-06-24T10:25:00
Städning,0,2023-06-25T10:12:40
Pappersförpackningar,5,2023-06-25T15:58:26
Städning,0,2023-06-26T07:46:29
Pappersförpackningar,5,2023-06-27T11:11:36
Plastförpackningar,16,2023-06-27T12:12:36
Städning,0,2023-06-28T07:45:18
Pappersförpackningar,5,2023-06-29T12:12:51
Tidningar,13,2023-06-29T12:23:18
Städning,0,2023-06-30T07:39:50
Metallförpackningar,3,2023-07-01T11:04:43
Pappersförpackningar,5,2023-07-01T11:34:44
Städning,0,2023-07-02T10:28:34
