material,materialid,maintenance
Metallförpackningar,3,2022-09-06T06:45:47
Pappersförpackningar,5,2022-10-28T08:05:48
Tidningar,13,2022-09-08T13:05:07
Plastförpackningar,16,2022-10-06T10:06:11
Ofärgade glasförpackningar,18,2022-10-07T15:05:11
Färgade glasförpackningar,19,2022-10-07T15:05:11
Pappersförpackningar,5,2022-11-04T09:30:26
Plastförpackningar,16,2022-11-10T09:02:46
Pappersförpackningar,5,2022-11-11T08:04:07
Pappersförpackningar,5,2022-11-18T09:32:29
Pappersförpackningar,5,2022-11-25T11:42:02
Pappersförpackningar,5,2022-12-09T14:55:52
Metallförpackningar,3,2022-12-28T06:27:15
Pappersförpackningar,5,2022-12-30T16:38:17
Plastförpackningar,16,2022-12-15T09:53:50
Pappersförpackningar,5,2023-01-13T06:37:10
Ofärgade glasförpackningar,18,2023-01-19T14:45:27
Färgade glasförpackningar,19,2023-01-19T14:45:27
Pappersförpackningar,5,2023-01-20T06:51:58
Plastförpackningar,16,2023-01-23T09:29:48
Pappersförpackningar,5,2023-01-27T06:58:34
Pappersförpackningar,5,2023-02-03T07:13:33
Pappersförpackningar,5,2023-02-10T06:39:45
Pappersförpackningar,5,2023-02-17T14:47:52
Plastförpackningar,16,2023-02-23T11:42:26
Pappersförpackningar,5,2023-02-24T08:03:43
Pappersförpackningar,5,2023-03-03T07:59:05
Pappersförpackningar,5,2023-03-10T07:55:04
Pappersförpackningar,5,2023-03-17T07:40:06
Pappersförpackningar,5,2023-03-24T07:41:15
Plastförpackningar,16,2023-03-30T12:25:40
Pappersförpackningar,5,2023-03-31T08:19:10
Pappersförpackningar,5,2023-04-07T07:47:13
Ofärgade glasförpackningar,18,2023-04-12T11:24:17
Färgade glasförpackningar,19,2023-04-12T11:24:17
Pappersförpackningar,5,2023-04-14T07:59:22
Metallförpackningar,3,2023-04-18T15:32:20
Pappersförpackningar,5,2023-04-21T07:52:47
Pappersförpackningar,5,2023-04-28T07:45:31
Plastförpackningar,16,2023-05-04T09:48:35
Pappersförpackningar,5,2023-05-05T07:46:24
Pappersförpackningar,5,2023-05-12T07:58:27
Pappersförpackningar,5,2023-05-19T07:53:25
Pappersförpackningar,5,2023-05-26T08:05:46
Pappersförpackningar,5,2023-06-02T07:48:17
Plastförpackningar,16,2023-06-08T09:00:02
Pappersförpackningar,5,2023-06-09T08:04:36
Pappersförpackningar,5,2023-06-16T08:24:52
Ofärgade glasförpackningar,18,2023-06-17T20:30:44
Färgade glasförpackningar,19,2023-06-17T20:30:44
Pappersförpackningar,5,2023-06-23T07:45:12
Pappersförpackningar,5,2023-06-30T08:32:26
Plastförpackningar,16,2023-07-06T07:09:15
Pappersförpackningar,5,2023-07-07T08:22:27
Pappersförpackningar,5,2023-07-14T08:19:02
Pappersförpackningar,5,2023-07-21T08:21:14
Pappersförpackningar,5,2023-07-28T08:18:14
Plastförpackningar,16,2023-08-03T07:58:17
Ofärgade glasförpackningar,18,2023-08-03T09:36:02
Färgade glasförpackningar,19,2023-08-03T09:36:02
Pappersförpackningar,5,2023-08-04T08:23:24
Metallförpackningar,3,2023-08-09T06:12:37
Pappersförpackningar,5,2023-08-11T07:33:55
Plastförpackningar,16,2023-08-17T08:45:15
Pappersförpackningar,5,2023-08-18T07:49:05
Pappersförpackningar,5,2023-08-25T07:45:00
Pappersförpackningar,5,2023-09-01T07:40:47
Pappersförpackningar,5,2023-09-08T07:44:45
Pappersförpackningar,5,2023-09-15T07:44:37
Plastförpackningar,16,2023-09-21T09:12:10
Pappersförpackningar,5,2023-09-22T07:50:40
Ofärgade glasförpackningar,18,2023-09-23T14:38:31
Färgade glasförpackningar,19,2023-09-23T14:38:31
Pappersförpackningar,5,2023-09-29T07:56:57
Pappersförpackningar,5,2023-10-06T07:58:14
Plastförpackningar,16,2023-10-10T08:41:59
Pappersförpackningar,5,2023-10-13T08:06:55
Pappersförpackningar,5,2023-10-20T07:50:01
Plastförpackningar,16,2023-10-26T16:21:23
Pappersförpackningar,5,2023-10-27T07:45:30
Pappersförpackningar,5,2023-11-03T07:59:25
Ofärgade glasförpackningar,18,2023-11-09T11:19:36
Färgade glasförpackningar,19,2023-11-09T11:19:36
Pappersförpackningar,5,2023-11-10T08:03:10
Pappersförpackningar,5,2023-11-17T08:13:27
Pappersförpackningar,5,2023-11-24T08:01:29
Metallförpackningar,3,2023-11-29T06:29:50
