material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T03:05:53,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-19T15:08:05,
Pappersförpackningar,5,2023-12-27T14:23:49,2023-12-31T00:00:00
Tidningar,13,2023-11-22T11:36:03,
Plastförpackningar,16,2023-12-16T10:30:13,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-12-19T15:47:25,
Färgade glasförpackningar,19,2023-12-19T15:47:25,
